cluster	group	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time	TC.start	TC.end	consensus_peak	min_peak	max_peak	mean_shape	min_shape	max_shape	support	score	hpi_samples	cell_lines	peak_shift	TC.width
467	PC_12_12h	LT934125.1	54926	54938	+	54938	204.768373	109.209799	54926	54938	13	5.31232071248316	13	12h	PC_12	12	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-0.333333333335759	24
467	PC_12_6h	LT934125.1	54935	54938	+	54935	106.604126	53.302063	54935	54938	4	2	4	6h	PC_12	6	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	2.66666666666424	24
467	PC_12_8h	LT934125.1	54938	54940	+	54938	313.499279	250.799423	54938	54940	3	1.14422896063582	3	8h	PC_12	8	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-0.333333333335759	24
467	PK_15_12h	LT934125.1	54938	54940	+	54938	59.496568	43.478261	54938	54940	3	1.33193699051235	3	12h	PK_15	12	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-0.333333333335759	24
467	PK_15_2h	LT934125.1	54950	54950	+	54950	362.056481	362.056481	54950	54950	1	0	1	2h	PK_15	2	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-12.3333333333358	24
467	PK_15_4h	LT934125.1	54938	54938	+	54938	162.377202	162.377202	54938	54938	1	0	1	4h	PK_15	4	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-0.333333333335759	24
467	PK_15_6h	LT934125.1	54938	54940	+	54938	112.904136	72.58123	54938	54940	3	1.49031798784882	3	6h	PK_15	6	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-0.333333333335759	24
467	PK_15_8h	LT934125.1	54938	54940	+	54938	57.017794	39.473857	54938	54940	3	1.41139586946172	3	8h	PK_15	8	54926	54950	54937.6666666667	54926	54950	0	0	5.31232071248316	9	1420.685229	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-0.333333333335759	24
468	C6_12h	LT934125.1	55038	55046	+	55038	48.954815	27.97418	55038	55046	9	3.12309930053938	9	12h	C6	12	55005	55046	55032.2857142857	55005	55046	0	0	5.91816924083891	7	427.285366	12h, 6h, 8h	C6, PC_12, PK_15	-5.7142857142826	41
468	C6_6h	LT934125.1	55005	55005	+	55005	86.244071	86.244071	55005	55005	1	0	1	6h	C6	6	55005	55046	55032.2857142857	55005	55046	0	0	5.91816924083891	7	427.285366	12h, 6h, 8h	C6, PC_12, PK_15	27.2857142857174	41
468	PC_12_12h	LT934125.1	55038	55046	+	55038	47.779287	27.30245	55038	55046	9	3.12309929267203	9	12h	PC_12	12	55005	55046	55032.2857142857	55005	55046	0	0	5.91816924083891	7	427.285366	12h, 6h, 8h	C6, PC_12, PK_15	-5.7142857142826	41
468	PC_12_6h	LT934125.1	55038	55046	+	55046	79.953094	53.302063	55038	55046	9	2.91092890987388	9	6h	PC_12	6	55005	55046	55032.2857142857	55005	55046	0	0	5.91816924083891	7	427.285366	12h, 6h, 8h	C6, PC_12, PK_15	-13.7142857142826	41
468	PK_15_12h	LT934125.1	55032	55046	+	55038	100.686499	48.05492	55032	55046	15	5.91816924083891	15	12h	PK_15	12	55005	55046	55032.2857142857	55005	55046	0	0	5.91816924083891	7	427.285366	12h, 6h, 8h	C6, PC_12, PK_15	-5.7142857142826	41
468	PK_15_6h	LT934125.1	55023	55023	+	55023	24.193743	24.193743	55023	55023	1	0	1	6h	PK_15	6	55005	55046	55032.2857142857	55005	55046	0	0	5.91816924083891	7	427.285366	12h, 6h, 8h	C6, PC_12, PK_15	9.2857142857174	41
468	PK_15_8h	LT934125.1	55038	55046	+	55038	39.473857	26.315905	55038	55046	9	2.91092889632151	9	8h	PK_15	8	55005	55046	55032.2857142857	55005	55046	0	0	5.91816924083891	7	427.285366	12h, 6h, 8h	C6, PC_12, PK_15	-5.7142857142826	41
469	C6_6h	LT934125.1	55168	55168	+	55168	86.244071	86.244071	55168	55168	1	0	1	6h	C6	6	55166	55168	55167.3333333333	55166	55168	0	0	0	3	2344.765491	6h, 1h, 8h	C6, PC_12	-0.666666666664241	2
469	PC_12_1h	LT934125.1	55166	55166	+	55166	2227.171492	2227.171492	55166	55166	1	0	1	1h	PC_12	1	55166	55168	55167.3333333333	55166	55168	0	0	0	3	2344.765491	6h, 1h, 8h	C6, PC_12	1.33333333333576	2
469	PC_12_8h	LT934125.1	55168	55168	+	55168	31.349928	31.349928	55168	55168	1	0	1	8h	PC_12	8	55166	55168	55167.3333333333	55166	55168	0	0	0	3	2344.765491	6h, 1h, 8h	C6, PC_12	-0.666666666664241	2
470	C6_12h	LT934125.1	55303	55324	+	55303	874.193119	489.548147	55303	55324	22	8.42304571317506	22	12h	C6	12	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
470	C6_6h	LT934125.1	55318	55324	+	55318	344.976282	172.488141	55318	55324	7	2.8073549220576	7	6h	C6	6	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	-12.9000000000015	15
470	C6_8h	LT934125.1	55300	55318	+	55309	258.2728	96.8523	55300	55318	19	9.1569984814987	19	8h	C6	8	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	-3.90000000000146	15
470	PC_12_12h	LT934125.1	55303	55324	+	55303	436.839195	232.070823	55303	55324	22	7.3810390045872	22	12h	PC_12	12	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
470	PC_12_2h	LT934125.1	55303	55303	+	55303	667.111408	667.111408	55303	55303	1	0	1	2h	PC_12	2	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
470	PC_12_6h	LT934125.1	55303	55322	+	55303	239.859281	133.255157	55303	55322	20	8.12507329211794	20	6h	PC_12	6	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
470	PC_12_8h	LT934125.1	55303	55324	+	55303	376.199135	156.749639	55303	55318	16	7.88698903818934	22	8h	PC_12	8	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
470	PK_15_12h	LT934125.1	55303	55309	+	55303	73.226544	54.919908	55303	55309	7	2.27754563585801	7	12h	PK_15	12	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
470	PK_15_6h	LT934125.1	55303	55303	+	55303	24.193743	24.193743	55303	55303	1	0	1	6h	PK_15	6	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
470	PK_15_8h	LT934125.1	55303	55303	+	55303	57.017794	57.017794	55303	55303	1	0	1	8h	PK_15	8	55300	55324	55305.1	55303	55318	0	0	9.1569984814987	10	3351.889301	12h, 6h, 8h, 2h	C6, PC_12, PK_15	2.09999999999854	15
471	C6_12h	LT934125.1	55352	55355	+	55352	293.728889	244.774074	55352	55355	4	1.30004484593171	4	12h	C6	12	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	C6_8h	LT934125.1	55352	55352	+	55352	129.1364	129.1364	55352	55352	1	0	1	8h	C6	8	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PC_12_12h	LT934125.1	55352	55355	+	55352	225.24521	156.989086	55352	55355	4	1.76992727017975	4	12h	PC_12	12	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PC_12_6h	LT934125.1	55352	55358	+	55352	186.557219	159.906188	55352	55358	7	1.66103547608657	7	6h	PC_12	6	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PC_12_8h	LT934125.1	55352	55355	+	55352	219.449496	125.399712	55352	55355	4	1.9704562720685	4	8h	PC_12	8	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PK_15_12h	LT934125.1	55352	55355	+	55352	320.366133	192.21968	55352	55355	4	2.6125995394025	4	12h	PK_15	12	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PK_15_2h	LT934125.1	55352	55357	+	55352	1448.225923	1086.169442	55352	55357	6	2.09712353008951	6	2h	PK_15	2	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PK_15_4h	LT934125.1	55352	55358	+	55352	690.10311	527.725907	55352	55358	7	3.20057485547441	7	4h	PK_15	4	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PK_15_6h	LT934125.1	55351	55355	+	55352	338.712409	193.549948	55352	55355	4	2.63574613359671	5	6h	PK_15	6	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
471	PK_15_8h	LT934125.1	55350	55355	+	55352	631.581718	482.458256	55352	55355	4	1.69941337479548	6	8h	PK_15	8	55350	55358	55352	55352	55352	0	0	3.20057485547441	10	4483.106507	12h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	0	0
472	PC_12_8h	LT934125.1	55424	55424	+	55424	31.349928	31.349928	55424	55424	1	0	1	8h	PC_12	8	55424	55424	55424	55424	55424	0	0	0	1	31.349928	8h	PC_12	0	0
473	C6_12h	LT934125.1	55497	55497	+	55497	41.96127	41.96127	55497	55497	1	0	1	12h	C6	12	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-18.0833333333358	24
473	C6_6h	LT934125.1	55484	55484	+	55484	86.244071	86.244071	55484	55484	1	0	1	6h	C6	6	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-5.08333333333576	24
473	C6_8h	LT934125.1	55478	55483	+	55478	96.8523	32.2841	55478	55483	6	4.09706862941342	6	8h	C6	8	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	0.916666666664241	24
473	PC_12_12h	LT934125.1	55474	55480	+	55480	68.256124	27.30245	55474	55480	7	4.41021587682348	7	12h	PC_12	12	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-1.08333333333576	24
473	PC_12_2h	LT934125.1	55473	55473	+	55473	667.111408	667.111408	55473	55473	1	0	1	2h	PC_12	2	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	5.91666666666424	24
473	PC_12_6h	LT934125.1	55474	55478	+	55474	79.953094	53.302063	55474	55478	5	2.13221688682877	5	6h	PC_12	6	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	4.91666666666424	24
473	PC_12_8h	LT934125.1	55474	55484	+	55474	94.049784	31.349928	55474	55484	11	5.48306938934921	11	8h	PC_12	8	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	4.91666666666424	24
473	PK_15_12h	LT934125.1	55478	55480	+	55478	36.613272	18.306636	55478	55480	3	1.58496250072116	3	12h	PK_15	12	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	0.916666666664241	24
473	PK_15_2h	LT934125.1	55477	55477	+	55477	362.056481	362.056481	55477	55477	1	0	1	2h	PK_15	2	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	1.91666666666424	24
473	PK_15_4h	LT934125.1	55474	55488	+	55474	202.971505	40.594301	55474	55488	15	9.07151903759464	15	4h	PK_15	4	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	4.91666666666424	24
473	PK_15_6h	LT934125.1	55466	55482	+	55478	96.774973	48.387487	55466	55482	17	7.32670047101496	17	6h	PK_15	6	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	0.916666666664241	24
473	PK_15_8h	LT934125.1	55474	55484	+	55480	140.351493	30.701889	55474	55484	11	9.48309394859923	11	8h	PK_15	8	55466	55497	55478.9166666667	55473	55497	0	0	9.48309394859923	12	1973.195775	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15	-1.08333333333576	24
474	C6_8h	LT934125.1	55555	55555	+	55555	32.2841	32.2841	55555	55555	1	0	1	8h	C6	8	55548	55555	55551.5	55548	55555	0	0	4.09706862941342	2	126.333884	8h	C6, PC_12	-3.5	7
474	PC_12_8h	LT934125.1	55548	55553	+	55548	94.049784	31.349928	55548	55553	6	4.09706862941342	6	8h	PC_12	8	55548	55555	55551.5	55548	55555	0	0	4.09706862941342	2	126.333884	8h	C6, PC_12	3.5	7
475	C6_12h	LT934125.1	55627	55627	+	55627	20.980635	20.980635	55627	55627	1	0	1	12h	C6	12	55627	55631	55627.6666666667	55627	55631	0	0	0	6	1657.872726	12h, 1h, 6h, 8h	C6, PC_12, PK_15	0.666666666664241	4
475	C6_1h	LT934125.1	55627	55627	+	55627	1540.832049	1540.832049	55627	55627	1	0	1	1h	C6	1	55627	55631	55627.6666666667	55627	55631	0	0	0	6	1657.872726	12h, 1h, 6h, 8h	C6, PC_12, PK_15	0.666666666664241	4
475	PC_12_6h	LT934125.1	55631	55631	+	55631	26.651031	26.651031	55631	55631	1	0	1	6h	PC_12	6	55627	55631	55627.6666666667	55627	55631	0	0	0	6	1657.872726	12h, 1h, 6h, 8h	C6, PC_12, PK_15	-3.33333333333576	4
475	PC_12_8h	LT934125.1	55627	55627	+	55627	31.349928	31.349928	55627	55627	1	0	1	8h	PC_12	8	55627	55631	55627.6666666667	55627	55631	0	0	0	6	1657.872726	12h, 1h, 6h, 8h	C6, PC_12, PK_15	0.666666666664241	4
475	PK_15_6h	LT934125.1	55627	55627	+	55627	16.129162	16.129162	55627	55627	1	0	1	6h	PK_15	6	55627	55631	55627.6666666667	55627	55631	0	0	0	6	1657.872726	12h, 1h, 6h, 8h	C6, PC_12, PK_15	0.666666666664241	4
475	PK_15_8h	LT934125.1	55627	55627	+	55627	21.929921	21.929921	55627	55627	1	0	1	8h	PK_15	8	55627	55631	55627.6666666667	55627	55631	0	0	0	6	1657.872726	12h, 1h, 6h, 8h	C6, PC_12, PK_15	0.666666666664241	4
476	C6_8h	LT934125.1	55679	55679	+	55679	32.2841	32.2841	55679	55679	1	0	1	8h	C6	8	55679	55679	55679	55679	55679	0	0	0	1	32.2841	8h	C6	0	0
477	C6_12h	LT934125.1	55706	55715	+	55712	405.625608	286.735343	55712	55714	3	1.46329668928587	10	12h	C6	12	55705	55721	55711.1428571429	55706	55712	0	0	6.74662528942209	7	1391.412168	12h, 8h, 4h, 6h	C6, PC_12, PK_15	-0.857142857144936	6
477	PC_12_12h	LT934125.1	55706	55715	+	55712	245.722047	163.814698	55706	55714	9	3.4735887765687	10	12h	PC_12	12	55705	55721	55711.1428571429	55706	55712	0	0	6.74662528942209	7	1391.412168	12h, 8h, 4h, 6h	C6, PC_12, PK_15	-0.857142857144936	6
477	PC_12_8h	LT934125.1	55705	55721	+	55712	470.248919	250.799423	55705	55715	11	6.74662528942209	17	8h	PC_12	8	55705	55721	55711.1428571429	55706	55712	0	0	6.74662528942209	7	1391.412168	12h, 8h, 4h, 6h	C6, PC_12, PK_15	-0.857142857144936	6
477	PK_15_12h	LT934125.1	55712	55712	+	55712	93.82151	93.82151	55712	55712	1	0	1	12h	PK_15	12	55705	55721	55711.1428571429	55706	55712	0	0	6.74662528942209	7	1391.412168	12h, 8h, 4h, 6h	C6, PC_12, PK_15	-0.857142857144936	6
477	PK_15_4h	LT934125.1	55706	55706	+	55706	40.594301	40.594301	55706	55706	1	0	1	4h	PK_15	4	55705	55721	55711.1428571429	55706	55712	0	0	6.74662528942209	7	1391.412168	12h, 8h, 4h, 6h	C6, PC_12, PK_15	5.14285714285506	6
477	PK_15_6h	LT934125.1	55712	55719	+	55712	56.452068	40.322906	55712	55719	8	2.58936168562833	8	6h	PK_15	6	55705	55721	55711.1428571429	55706	55712	0	0	6.74662528942209	7	1391.412168	12h, 8h, 4h, 6h	C6, PC_12, PK_15	-0.857142857144936	6
477	PK_15_8h	LT934125.1	55706	55713	+	55712	78.947715	35.087873	55706	55713	8	4.59147918293906	8	8h	PK_15	8	55705	55721	55711.1428571429	55706	55712	0	0	6.74662528942209	7	1391.412168	12h, 8h, 4h, 6h	C6, PC_12, PK_15	-0.857142857144936	6
478	C6_8h	LT934125.1	55734	55738	+	55738	96.8523	64.5682	55734	55738	5	2.13221689650914	5	8h	C6	8	55734	55740	55738.3333333333	55738	55739	0	0	3.84874488588362	3	2457.278948	8h, 1h, 6h	C6, PC_12	0.333333333335759	1
478	PC_12_1h	LT934125.1	55739	55739	+	55739	2227.171492	2227.171492	55739	55739	1	0	1	1h	PC_12	1	55734	55740	55738.3333333333	55738	55739	0	0	3.84874488588362	3	2457.278948	8h, 1h, 6h	C6, PC_12	-0.666666666664241	1
478	PC_12_6h	LT934125.1	55734	55740	+	55738	133.255156	79.953094	55734	55740	7	3.84874488588362	7	6h	PC_12	6	55734	55740	55738.3333333333	55738	55739	0	0	3.84874488588362	3	2457.278948	8h, 1h, 6h	C6, PC_12	0.333333333335759	1
479	C6_12h	LT934125.1	55780	55782	+	55782	48.954815	27.97418	55780	55782	3	1.56154965026969	3	12h	C6	12	55777	55782	55781.3333333333	55780	55782	0	0	3.89249624058558	3	818.450409	12h, 2h	C6, PC_12	-0.666666666664241	2
479	PC_12_12h	LT934125.1	55777	55782	+	55782	102.384186	47.779287	55777	55782	6	3.89249624058558	6	12h	PC_12	12	55777	55782	55781.3333333333	55780	55782	0	0	3.89249624058558	3	818.450409	12h, 2h	C6, PC_12	-0.666666666664241	2
479	PC_12_2h	LT934125.1	55780	55780	+	55780	667.111408	667.111408	55780	55780	1	0	1	2h	PC_12	2	55777	55782	55781.3333333333	55780	55782	0	0	3.89249624058558	3	818.450409	12h, 2h	C6, PC_12	1.33333333333576	2
480	C6_12h	LT934125.1	55869	55875	+	55869	202.812805	48.954815	55869	55875	7	7.10121990198919	7	12h	C6	12	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-5.72727272727207	48
480	C6_6h	LT934125.1	55874	55874	+	55874	258.732212	258.732212	55874	55874	1	0	1	6h	C6	6	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-10.7272727272721	48
480	C6_8h	LT934125.1	55875	55875	+	55875	32.2841	32.2841	55875	55875	1	0	1	8h	C6	8	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-11.7272727272721	48
480	PC_12_12h	LT934125.1	55835	55835	+	55835	40.953675	40.953675	55835	55835	1	0	1	12h	PC_12	12	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	28.2727272727279	48
480	PC_12_4h	LT934125.1	55873	55873	+	55873	100.38145	100.38145	55873	55873	1	0	1	4h	PC_12	4	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-9.72727272727207	48
480	PC_12_6h	LT934125.1	55827	55875	+	55827	106.604124	26.651031	55827	55875	49	11.2294196882304	49	6h	PC_12	6	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	36.2727272727279	48
480	PC_12_8h	LT934125.1	55854	55854	+	55854	31.349928	31.349928	55854	55854	1	0	1	8h	PC_12	8	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	9.27272727272793	48
480	PK_15_12h	LT934125.1	55868	55874	+	55871	64.073227	22.883295	55868	55874	7	5.47592194333554	7	12h	PK_15	12	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-7.72727272727207	48
480	PK_15_4h	LT934125.1	55872	55875	+	55872	81.188602	40.594301	55872	55875	4	2	4	4h	PK_15	4	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-8.72727272727207	48
480	PK_15_6h	LT934125.1	55871	55876	+	55872	120.968717	56.452068	55871	55876	6	4.64463897773523	6	6h	PK_15	6	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-8.72727272727207	48
480	PK_15_8h	LT934125.1	55868	55874	+	55874	83.333699	30.701889	55868	55874	7	5.42183130486519	7	8h	PK_15	8	55827	55876	55863.2727272727	55827	55875	0	0	11.2294196882304	11	1122.682539	12h, 6h, 8h, 4h	C6, PC_12, PK_15	-10.7272727272721	48
481	C6_12h	LT934125.1	55931	55931	+	55931	27.97418	27.97418	55931	55931	1	0	1	12h	C6	12	55931	55931	55931	55931	55931	0	0	0	5	197.388454	12h, 8h, 6h	C6, PC_12	0	0
481	C6_8h	LT934125.1	55931	55931	+	55931	32.2841	32.2841	55931	55931	1	0	1	8h	C6	8	55931	55931	55931	55931	55931	0	0	0	5	197.388454	12h, 8h, 6h	C6, PC_12	0	0
481	PC_12_12h	LT934125.1	55931	55931	+	55931	47.779287	47.779287	55931	55931	1	0	1	12h	PC_12	12	55931	55931	55931	55931	55931	0	0	0	5	197.388454	12h, 8h, 6h	C6, PC_12	0	0
481	PC_12_6h	LT934125.1	55931	55931	+	55931	26.651031	26.651031	55931	55931	1	0	1	6h	PC_12	6	55931	55931	55931	55931	55931	0	0	0	5	197.388454	12h, 8h, 6h	C6, PC_12	0	0
481	PC_12_8h	LT934125.1	55931	55931	+	55931	62.699856	62.699856	55931	55931	1	0	1	8h	PC_12	8	55931	55931	55931	55931	55931	0	0	0	5	197.388454	12h, 8h, 6h	C6, PC_12	0	0
482	C6_12h	LT934125.1	55998	56008	+	56000	216.799895	76.928995	55998	56008	11	8.3145528241043	11	12h	C6	12	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	3.90909090908826	26
482	C6_1h	LT934125.1	56023	56023	+	56023	1540.832049	1540.832049	56023	56023	1	0	1	1h	C6	1	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	-19.0909090909117	26
482	C6_8h	LT934125.1	55998	56003	+	55998	64.5682	32.2841	55998	56003	6	2.58496250072116	6	8h	C6	8	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	5.90909090908826	26
482	PC_12_12h	LT934125.1	55997	56008	+	56000	163.814698	75.081737	55997	56008	12	6.39678192438448	12	12h	PC_12	12	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	3.90909090908826	26
482	PC_12_6h	LT934125.1	55997	55997	+	55997	26.651031	26.651031	55997	55997	1	0	1	6h	PC_12	6	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	6.90909090908826	26
482	PC_12_8h	LT934125.1	55997	56006	+	56000	282.149351	156.749639	55997	56006	10	5.50690214680543	10	8h	PC_12	8	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	3.90909090908826	26
482	PK_15_12h	LT934125.1	56000	56000	+	56000	13.729977	13.729977	56000	56000	1	0	1	12h	PK_15	12	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	3.90909090908826	26
482	PK_15_2h	LT934125.1	56021	56021	+	56021	362.056481	362.056481	56021	56021	1	0	1	2h	PK_15	2	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	-17.0909090909117	26
482	PK_15_4h	LT934125.1	56004	56004	+	56004	40.594301	40.594301	56004	56004	1	0	1	4h	PK_15	4	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	-0.0909090909117367	26
482	PK_15_6h	LT934125.1	56000	56000	+	56000	16.129162	16.129162	56000	56000	1	0	1	6h	PK_15	6	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	3.90909090908826	26
482	PK_15_8h	LT934125.1	56000	56000	+	56000	13.157952	13.157952	56000	56000	1	0	1	8h	PK_15	8	55997	56023	56003.9090909091	55997	56023	0	0	8.3145528241043	11	2740.483097	12h, 1h, 8h, 6h, 2h, 4h	C6, PC_12, PK_15	3.90909090908826	26
483	C6_8h	LT934125.1	56075	56075	+	56075	32.2841	32.2841	56075	56075	1	0	1	8h	C6	8	56071	56075	56073	56071	56075	0	0	0	2	63.634028	8h	C6, PC_12	-2	4
