seqnames	strand	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines
LT934125.1	-	220	32036	32045	9	14	1653.363297	0	0	3.12255625191463	32038	32036	32045	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	221	32135	32135	0	1	54.540496	0	0	0	32135	32135	32135	6h	C6
LT934125.1	-	222	32170	32185	15	2	107.196554	0	0	0	32178	32170	32185	8h, 2h	PC_12, PK_15
LT934125.1	-	223	32685	32696	0	27	440818.949599	0	0	3.68016895976738	32686	32686	32686	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	224	35870	35870	0	1	54.540496	0	0	0	35870	35870	35870	6h	C6
LT934125.1	-	225	42005	42013	0	25	101584.389514	0	0	6.96483153944429	42005	42005	42005	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	226	50025	50062	37	20	7515.433566	0	0	11.4027115345318	50031	50025	50062	12h, 1h, 2h, 6h, 8h, 4h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	227	50375	50375	0	1	51.474752	0	0	0	50375	50375	50375	4h	PC_12
LT934125.1	-	228	52302	52302	0	1	151.538112	0	0	0	52302	52302	52302	4h	NRK
LT934125.1	-	229	52392	52410	18	3	1987.48752	0	0	0	52398	52392	52410	1h, 1.5h, 4h	C6, PC_12
LT934125.1	-	230	52444	52445	1	4	139.705754	0	0	0	52445	52444	52445	6h, 12h, 4h	C6, PC_12, PK_15
LT934125.1	-	231	52695	52695	0	1	51.474752	0	0	0	52695	52695	52695	4h	PC_12
LT934125.1	-	232	52799	52799	0	1	51.474752	0	0	0	52799	52799	52799	4h	PC_12
LT934125.1	-	233	53649	53649	0	1	10.806839	0	0	0	53649	53649	53649	12h	PK_15
LT934125.1	-	234	53788	53792	4	2	32.075072	0	0	0	53790	53788	53792	12h, 6h	PK_15
LT934125.1	-	235	53842	53842	0	1	54.540496	0	0	0	53842	53842	53842	6h	C6
LT934125.1	-	236	54067	54067	0	1	51.474752	0	0	0	54067	54067	54067	4h	PC_12
LT934125.1	-	237	54124	54126	2	3	115.278252	0	0	0	54125	54124	54126	6h, 4h, 12h	C6, PC_12, PK_15
LT934125.1	-	238	54341	54342	0	9	418.062318	0	0	0.970950596280992	54341	54341	54341	12h, 6h, 8h, 4h, 2h	C6, PC_12, PK_15
LT934125.1	-	239	54494	54494	0	2	35.208861	0	0	0	54494	54494	54494	8h, 12h	PC_12, PK_15
LT934125.1	-	240	54719	54719	0	2	36.430454	0	0	0	54719	54719	54719	6h, 12h	PC_12, PK_15
LT934125.1	-	241	55151	55151	0	1	84.338366	0	0	0	55151	55151	55151	2h	PK_15
LT934125.1	-	242	55262	55291	0	27	1582592.759284	0.396054063628161	0.396054063628161	4.48837208781599	55270	55270	55270	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	243	55363	55363	0	1	15.092897	0	0	0	55363	55363	55363	6h	PK_15
LT934125.1	-	244	55639	55639	0	5	224.644862	0	0	0	55639	55639	55639	4h, 12h, 6h, 8h	PC_12, PK_15
LT934125.1	-	245	55720	55720	0	1	51.474752	0	0	0	55720	55720	55720	4h	PC_12
LT934125.1	-	246	55782	55782	0	1	151.538112	0	0	0	55782	55782	55782	4h	NRK
LT934125.1	-	247	55837	55837	0	2	28.861169	0	0	0	55837	55837	55837	12h, 8h	PK_15
LT934125.1	-	248	55988	55988	0	1	84.338366	0	0	0	55988	55988	55988	2h	PK_15
LT934125.1	-	249	56317	56318	0	10	840.789788	0	0	0.5665095109892	56318	56318	56318	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	250	56526	56526	0	2	46.547014	0	0	0	56526	56526	56526	12h, 8h	C6, NRK
LT934125.1	-	251	58370	58370	0	1	38.645849	0	0	0	58370	58370	58370	6h	NRK
LT934125.1	-	252	58863	58863	0	1	12.472218	0	0	0	58863	58863	58863	8h	PK_15
LT934125.1	-	253	59087	59087	0	3	747.103942	0	0	0	59087	59087	59087	1h, 6h	C6, PK_15
LT934125.1	-	254	59913	59913	0	1	38.645849	0	0	0	59913	59913	59913	6h	NRK
LT934125.1	-	255	60234	60234	0	1	14.609382	0	0	0	60234	60234	60234	12h	C6
LT934125.1	-	256	62344	62344	0	1	16.982175	0	0	0	62344	62344	62344	12h	PK_15
LT934125.1	-	257	62542	62564	22	2	78.943537	0	0	0	62553	62542	62564	6h, 8h	C6
LT934125.1	-	258	63149	63188	14	27	334313.667876	0	0	9.7150145922339	63162	63153	63167	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	259	63307	63319	0	1	65.742218	5.71662131756949	5.71662131756949	5.71662131756949	63308	63308	63308	12h	C6
LT934125.1	-	260	63928	63928	0	1	38.645849	0	0	0	63928	63928	63928	6h	NRK
LT934125.1	-	261	64131	64151	5	26	96293.690258	0	0	6.649675850728	64134	64133	64138	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	262	67868	67868	0	1	54.540496	0	0	0	67868	67868	67868	6h	C6
LT934125.1	-	263	70190	70190	0	1	25.154828	0	0	0	70190	70190	70190	6h	PK_15
LT934125.1	-	264	70314	70314	0	4	100.563959	0	0	0	70314	70314	70314	12h, 4h, 6h	PC_12, PK_15
LT934125.1	-	265	70531	70531	0	1	9.263004	0	0	0	70531	70531	70531	12h	PK_15
LT934125.1	-	266	71544	71554	3	24	59793.2687	0	0	4.57640555889924	71549	71546	71549	12h, 2h, 4h, 6h, 8h, 1h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	267	71627	71635	8	2	138.878862	0	0	0	71631	71627	71635	6h, 2h	C6, PK_15
LT934125.1	-	268	71860	71860	0	1	25.623615	0	0	0	71860	71860	71860	6h	PC_12
LT934125.1	-	269	75637	75655	15	18	3220.249725	0	0	11.4749589261117	75645	75637	75652	12h, 4h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	270	76252	76252	0	1	51.474752	0	0	0	76252	76252	76252	4h	PC_12
LT934125.1	-	271	80350	80365	0	26	567223.309529	0	0	2.47886480306861	80352	80352	80352	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	272	86123	86143	5	22	30450.420853	0	0	7.48397506123742	86132	86128	86133	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	273	91403	91403	0	1	762.195122	0	0	0	91403	91403	91403	1h	PC_12
LT934125.1	-	274	91595	91595	0	1	38.645849	0	0	0	91595	91595	91595	6h	NRK
LT934125.1	-	275	92060	92089	2	27	665237.277071	0	0	5.75821624651764	92069	92069	92071	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	276	93202	93274	42	15	6607.417583	0	0	17.0868654310772	93239	93211	93253	12h, 1h, 4h, 6h, 8h, 2h	C6, PC_12, PK_15
LT934125.1	-	277	94764	94764	0	1	25.623615	0	0	0	94764	94764	94764	6h	PC_12
LT934125.1	-	278	95881	95900	0	27	1440955.743129	0	0	5.1445142926267	95889	95889	95889	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	279	97402	97402	0	1	283.607487	0	0	0	97402	97402	97402	4h	C6
LT934125.1	-	280	98241	98241	0	1	38.645849	0	0	0	98241	98241	98241	6h	NRK
LT934125.1	-	281	99091	99091	0	1	151.538112	0	0	0	99091	99091	99091	4h	NRK
LT934125.1	-	282	99120	99120	0	1	38.645849	0	0	0	99120	99120	99120	6h	NRK
LT934125.1	-	283	101265	101265	0	1	51.474752	0	0	0	101265	101265	101265	4h	PC_12
LT934125.1	-	284	102313	102313	0	1	84.338366	0	0	0	102313	102313	102313	2h	PK_15
LT934125.1	-	285	102356	102373	4	27	633381.201199	0	0	5.61470984411521	102361	102357	102361	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	286	105391	105391	0	1	748.502994	0	0	0	105391	105391	105391	1h	PK_15
LT934125.1	-	287	106062	106062	0	1	54.540496	0	0	0	106062	106062	106062	6h	C6
LT934125.1	-	288	107029	107029	0	1	84.338366	0	0	0	107029	107029	107029	2h	PK_15
LT934125.1	-	289	107118	107118	0	1	54.540496	0	0	0	107118	107118	107118	6h	C6
LT934125.1	-	290	107502	107502	0	1	54.540496	0	0	0	107502	107502	107502	6h	C6
LT934125.1	-	291	108137	108137	0	1	25.623615	0	0	0	108137	108137	108137	6h	PC_12
LT934125.1	-	292	108232	108232	0	1	38.645849	0	0	0	108232	108232	108232	6h	NRK
LT934125.1	-	293	108501	108501	0	1	51.474752	0	0	0	108501	108501	108501	4h	PC_12
LT934125.1	-	294	108759	108759	0	1	51.474752	0	0	0	108759	108759	108759	4h	PC_12
LT934125.1	-	295	108863	108863	0	1	38.645849	0	0	0	108863	108863	108863	6h	NRK
LT934125.1	-	296	109317	109317	0	1	38.645849	0	0	0	109317	109317	109317	6h	NRK
LT934125.1	-	297	110202	110209	7	17	22248.75373	0	0	4.44955227767627	110206	110202	110209	6h, 8h, 12h, 4h, 0.5h, 1h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	298	111765	111765	0	1	430.663221	0	0	0	111765	111765	111765	2.5h	PC_12
LT934125.1	-	299	112421	112421	0	1	51.474752	0	0	0	112421	112421	112421	4h	PC_12
LT934125.1	-	300	113916	113916	0	1	38.645849	0	0	0	113916	113916	113916	6h	NRK
LT934125.1	-	301	114985	114985	0	1	15.092897	0	0	0	114985	114985	114985	6h	PK_15
LT934125.1	-	302	115587	115587	0	1	54.540496	0	0	0	115587	115587	115587	6h	C6
LT934125.1	-	303	115713	115713	0	1	151.538112	0	0	0	115713	115713	115713	4h	NRK
LT934125.1	-	304	115880	115880	0	1	261.437908	0	0	0	115880	115880	115880	2h	PC_12
LT934125.1	-	305	115967	115967	0	1	25.154828	0	0	0	115967	115967	115967	6h	PK_15
LT934125.1	-	306	116024	116024	0	1	84.338366	0	0	0	116024	116024	116024	2h	PK_15
LT934125.1	-	307	116075	116099	24	2	67.012714	0	0	0	116087	116075	116099	6h, 8h	C6, PK_15
LT934125.1	-	308	116164	116164	0	1	84.338366	0	0	0	116164	116164	116164	2h	PK_15
LT934125.1	-	309	116253	116253	0	3	49.342415	0	0	0	116253	116253	116253	12h, 6h, 8h	PK_15
LT934125.1	-	310	116354	116355	1	2	90.120601	0	0	0	116354	116354	116355	6h, 4h	NRK, PC_12
LT934125.1	-	311	116465	116465	0	1	25.623615	0	0	0	116465	116465	116465	6h	PC_12
LT934125.1	-	312	116528	116543	15	5	381.637307	0	0	0	116540	116528	116543	12h, 2h, 4h, 8h	C6, PC_12, PK_15
LT934125.1	-	313	116586	116608	21	21	9407.870543	0	0	9.04296409971332	116601	116586	116607	12h, 1h, 2h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	314	116648	116648	0	1	261.437908	0	0	0	116648	116648	116648	2h	PC_12
LT934125.1	-	315	116716	116716	0	1	51.474752	0	0	0	116716	116716	116716	4h	PC_12
LT934125.1	-	316	116948	116952	4	2	80.164111	0	0	0	116950	116948	116952	6h	C6, PC_12
LT934125.1	-	317	117056	117056	0	1	283.607487	0	0	0	117056	117056	117056	4h	C6
LT934125.1	-	318	117154	117154	0	1	38.645849	0	0	0	117154	117154	117154	6h	NRK
LT934125.1	-	319	117185	117185	0	1	24.403041	0	0	0	117185	117185	117185	8h	C6
LT934125.1	-	320	117248	117267	2	17	8434.736604	0	0	9.77509698238799	117253	117253	117255	12h, 6h, 8h, 2h, 4h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	321	118861	118871	10	8	812.554087	0	0	0	118864	118861	118871	1h, 8h, 6h, 12h	C6, NRK, PC_12, PK_15
LT934125.1	-	322	119561	119561	0	1	54.540496	0	0	0	119561	119561	119561	6h	C6
LT934125.1	-	323	120491	120491	0	1	283.607487	0	0	0	120491	120491	120491	4h	C6
LT934125.1	-	324	122306	122309	3	4	344.61066	0	0	0	122307	122306	122309	8h, 6h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	325	122907	122916	6	11	6875.286912	0	0	2.75488750216347	122912	122907	122913	12h, 6h, 8h, 2h, 1.5h, 2.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	326	123059	123059	0	1	38.645849	0	0	0	123059	123059	123059	6h	NRK
LT934125.1	-	327	124386	124386	0	1	24.403041	0	0	0	124386	124386	124386	8h	C6
LT934125.1	-	328	124542	124542	0	1	762.195122	0	0	0	124542	124542	124542	1h	PC_12
LT934125.1	-	329	124595	124614	19	3	56.100859	0	0	0	124601	124595	124614	12h, 6h, 8h	PC_12, PK_15
LT934125.1	-	330	124707	124707	0	1	84.338366	0	0	0	124707	124707	124707	2h	PK_15
LT934125.1	-	331	124757	124757	0	6	235.323887	0	0	0	124757	124757	124757	6h, 8h, 12h	C6, PC_12, PK_15
LT934125.1	-	332	124979	124979	0	1	54.540496	0	0	0	124979	124979	124979	6h	C6
LT934125.1	-	333	125140	125153	12	13	822.846923	0	0	5.6122000247437	125144	125141	125153	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	-	334	125215	125215	0	1	38.645849	0	0	0	125215	125215	125215	6h	NRK
LT934125.1	-	335	125350	125350	0	1	51.474752	0	0	0	125350	125350	125350	4h	PC_12
LT934125.1	-	336	125413	125415	2	2	90.120601	0	0	0	125414	125413	125415	6h, 4h	NRK, PC_12
LT934125.1	-	337	125935	125936	1	2	75.877793	0	0	0	125936	125935	125936	8h, 4h	C6, PC_12
LT934125.1	-	338	126005	126006	1	2	703.790473	0	0	0	126006	126005	126006	1h, 4h	C6, PC_12
LT934125.1	-	339	126689	126689	0	1	51.474752	0	0	0	126689	126689	126689	4h	PC_12
LT934125.1	-	340	126753	126778	0	27	1485393.284006	0	0	1.45461984811259	126753	126753	126753	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	341	126849	126849	0	1	38.645849	0	0	0	126849	126849	126849	6h	NRK
LT934125.1	-	342	126879	126879	0	1	54.540496	0	0	0	126879	126879	126879	6h	C6
LT934125.1	-	343	126963	127098	22	20	85209.613994	0	0	33.0139362836712	126979	126967	126989	12h, 1h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	344	126963	127102	64	22	142401.028744	4.75488750216347	4.75488750216347	33.1931340672791	127051	127025	127089	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	345	127142	127159	15	15	2391.032248	0	0	4.982892159347	127152	127142	127157	12h, 1h, 8h, 6h, 2h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	-	346	127205	127223	18	8	716.937615	0	0	8.9854435874247	127214	127205	127223	6h, 12h, 2h, 4h, 8h	C6, PC_12, PK_15
LT934125.1	-	347	127247	127339	43	23	18702.481407	0	0	23.0609574411057	127276	127255	127298	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	348	127324	127324	0	2	214.433151	0	0	0	127324	127324	127324	6h, 4h	PC_12, PK_15
LT934125.1	-	349	127460	127460	0	1	54.540496	0	0	0	127460	127460	127460	6h	C6
LT934125.1	-	350	127528	127546	18	2	93.186345	0	0	0	127537	127528	127546	6h	C6, NRK
LT934125.1	-	351	127609	127609	0	1	51.474752	0	0	0	127609	127609	127609	4h	PC_12
LT934125.1	-	352	127642	127642	0	1	54.540496	0	0	0	127642	127642	127642	6h	C6
LT934125.1	-	353	127692	127749	22	2	369.700096	0	0	10.3398500028846	127703	127692	127714	6h, 4h	C6, NRK
LT934125.1	-	354	127788	127793	4	2	160.555744	0	0	1	127790	127788	127792	6h, 4h	C6, PC_12
LT934125.1	-	355	127832	127854	12	8	545.263702	0	0	3.58496250072116	127838	127832	127844	12h, 6h, 4h, 8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	-	356	127883	127883	0	1	151.538112	0	0	0	127883	127883	127883	4h	NRK
LT934125.1	-	357	127942	128046	104	11	2616.414577	0	0	15.6245321381211	127995	127942	128046	12h, 2h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	358	128074	128084	10	2	529.728753	0	0	0	128079	128074	128084	2h, 12h	C6, NRK
LT934125.1	-	359	128148	128148	0	1	430.663221	0	0	0	128148	128148	128148	2.5h	PC_12
LT934125.1	-	360	128185	128222	37	7	252.505991	0	0	3.16992500144231	128194	128185	128222	6h, 12h, 4h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	-	361	128304	128345	22	6	526.511664	0	0	15.0209303041646	128312	128304	128326	12h, 6h, 4h	C6, NRK, PC_12
LT934125.1	-	362	128382	128401	19	2	659.926521	0	0	0	128392	128382	128401	2h, 4h	C6, NRK
LT934125.1	-	363	128477	128531	29	14	4629.171729	0	0	10.1864825477502	128493	128479	128508	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	364	128604	128626	21	3	115.521063	0	0	1	128616	128604	128625	12h, 6h, 8h	C6
LT934125.1	-	365	129650	129650	0	1	54.540496	0	0	0	129650	129650	129650	6h	C6
LT934125.1	-	366	129913	129913	0	1	261.437908	0	0	0	129913	129913	129913	2h	PC_12
LT934125.1	-	367	130111	130111	0	1	38.645849	0	0	0	130111	130111	130111	6h	NRK
LT934125.1	-	368	132194	132194	0	1	38.645849	0	0	0	132194	132194	132194	6h	NRK
LT934125.1	-	369	133657	133657	0	1	51.474752	0	0	0	133657	133657	133657	4h	PC_12
LT934125.1	-	370	134885	134918	0	22	156842.412751	0	0	2.91285178322593	134888	134888	134888	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	371	135019	135019	0	1	51.474752	0	0	0	135019	135019	135019	4h	PC_12
LT934125.1	-	372	135211	135212	0	2	57.262074	0	0	0.961236604722876	135211	135211	135211	12h	C6, NRK
LT934125.1	-	373	135424	135424	0	1	38.645849	0	0	0	135424	135424	135424	6h	NRK
LT934125.1	-	374	135465	135511	27	11	842.70667	0	0	5.55458885167764	135481	135465	135492	12h, 6h, 8h, 4h	C6, NRK, PC_12
LT934125.1	-	375	135555	135597	32	7	588.509957	0	0	11.3751922084781	135571	135565	135597	12h, 8h, 6h, 4h	C6, NRK, PC_12
LT934125.1	-	376	135638	135688	42	6	273.532804	0	0	4.32247883612704	135656	135646	135688	12h, 8h, 6h	C6, NRK, PC_12
LT934125.1	-	377	135728	135761	33	5	275.257352	0	0	1.69070188765352	135745	135728	135761	12h, 6h, 8h	C6, NRK
LT934125.1	-	378	135830	135830	0	1	17.072275	0	0	0	135830	135830	135830	12h	NRK
LT934125.1	-	379	140646	140646	0	1	54.540496	0	0	0	140646	140646	140646	6h	C6
LT934125.1	-	380	141295	141327	31	19	4436.450414	0	0	1.77595264240836	141311	141295	141326	12h, 6h, 8h, 2h, 4h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	381	142405	142405	0	1	54.540496	0	0	0	142405	142405	142405	6h	C6
LT934125.1	-	382	142497	142497	0	1	38.645849	0	0	0	142497	142497	142497	6h	NRK
LT934125.1	-	383	142612	142612	0	1	38.645849	0	0	0	142612	142612	142612	6h	NRK
