seqnames	strand	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines
LT934125.1	+	623	70708	70728	20	4	213.822342	0	0	4.27259231977278	70713	70708	70728	12h, 8h, 6h	C6, PC_12
LT934125.1	+	624	70767	70813	46	14	1372.169251	0	0	3.77860701929476	70788	70767	70813	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	+	625	70850	70882	26	9	668.465871	0	0	5.26513146048854	70859	70850	70876	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	626	70905	70926	13	12	2682.937982	0	0	3.16992500144231	70915	70905	70918	12h, 2h, 8h, 2.5h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	627	70963	71043	72	11	1858.456721	0	0	6.18982455888002	71007	70963	71035	12h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	628	71065	71202	120	18	8582.222486	0	0	20.7520198625712	71131	71065	71185	12h, 2h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	629	71224	71284	60	10	1145.876834	0	0	8.0142960138452	71249	71224	71284	12h, 6h, 8h, 4h, 2h	C6, PC_12, PK_15
LT934125.1	+	630	71308	71346	32	12	1462.995801	0	0	9.88987003682597	71325	71314	71346	12h, 8h, 6h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	631	71377	71437	43	9	856.528567	0	0	5.70043971814109	71399	71377	71420	12h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	632	71538	71538	0	1	667.111408	0	0	0	71538	71538	71538	2h	PC_12
LT934125.1	+	633	71767	71767	0	5	117.267461	0	0	0	71767	71767	71767	12h, 8h, 6h	C6, PC_12, PK_15
LT934125.1	+	634	71796	71796	0	1	40.594301	0	0	0	71796	71796	71796	4h	PK_15
LT934125.1	+	635	71902	71905	3	4	254.414041	0	0	0	71904	71902	71905	6h, 12h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	+	636	71941	71941	0	1	26.651031	0	0	0	71941	71941	71941	6h	PC_12
LT934125.1	+	637	72040	72040	0	1	31.95705	0	0	0	72040	72040	72040	8h	PC_12
LT934125.1	+	638	72173	72173	0	1	31.95705	0	0	0	72173	72173	72173	8h	PC_12
LT934125.1	+	639	72329	72329	0	1	86.244071	0	0	0	72329	72329	72329	6h	C6
LT934125.1	+	640	72471	72471	0	1	40.594301	0	0	0	72471	72471	72471	4h	PK_15
LT934125.1	+	641	72505	72527	22	2	182.067449	0	0	0	72516	72505	72527	8h, 4h	NRK, PC_12
LT934125.1	+	642	72618	72618	0	1	31.95705	0	0	0	72618	72618	72618	8h	PC_12
LT934125.1	+	643	72649	72649	0	2	58.935131	0	0	0	72649	72649	72649	8h, 6h	C6, PC_12
LT934125.1	+	644	72688	72694	6	2	611.730146	0	0	0	72691	72688	72694	4h, 6h	C6
LT934125.1	+	645	72758	72764	0	15	7522.695924	0	0	3.77993476463804	72759	72759	72759	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	+	646	72899	72899	0	1	32.2841	0	0	0	72899	72899	72899	8h	C6
LT934125.1	+	647	72957	72957	0	1	100.38145	0	0	0	72957	72957	72957	4h	PC_12
LT934125.1	+	648	72990	72990	0	1	31.95705	0	0	0	72990	72990	72990	8h	PC_12
LT934125.1	+	649	73131	73140	9	3	117.543212	0	0	1	73134	73131	73140	8h, 6h	C6, PC_12
LT934125.1	+	650	73208	73222	14	2	85.586162	0	0	2.58496250072116	73215	73208	73222	8h, 6h	C6, PC_12
LT934125.1	+	651	73321	73321	0	1	40.594301	0	0	0	73321	73321	73321	4h	PK_15
LT934125.1	+	652	73376	73376	0	1	1540.832049	0	0	0	73376	73376	73376	1h	C6
LT934125.1	+	653	73422	73422	0	1	16.129162	0	0	0	73422	73422	73422	6h	PK_15
LT934125.1	+	654	73531	73551	20	2	132.66555	0	0	0	73541	73531	73551	8h, 4h	C6, PC_12
LT934125.1	+	655	73608	73608	0	1	32.2841	0	0	0	73608	73608	73608	8h	C6
LT934125.1	+	656	73673	73676	3	3	99.529432	0	0	0	73675	73673	73676	8h, 6h, 4h	C6, PC_12, PK_15
LT934125.1	+	657	73711	73711	0	1	31.95705	0	0	0	73711	73711	73711	8h	PC_12
LT934125.1	+	658	73741	73741	0	1	81.685999	0	0	0	73741	73741	73741	8h	NRK
LT934125.1	+	659	73783	73783	0	1	40.594301	0	0	0	73783	73783	73783	4h	PK_15
LT934125.1	+	660	73840	73859	19	2	166.492231	0	0	0	73850	73840	73859	6h, 8h	NRK, PC_12
LT934125.1	+	661	73935	73935	0	1	31.95705	0	0	0	73935	73935	73935	8h	PC_12
LT934125.1	+	662	73962	73982	20	2	58.935131	0	0	0	73972	73962	73982	8h, 6h	C6, PC_12
LT934125.1	+	663	74021	74021	0	1	16.129162	0	0	0	74021	74021	74021	6h	PK_15
LT934125.1	+	664	74113	74127	14	3	686.672287	0	0	0	74120	74113	74127	4h, 6h	C6, NRK, PC_12
LT934125.1	+	665	74160	74160	0	1	17.924841	0	0	0	74160	74160	74160	12h	NRK
LT934125.1	+	666	74191	74192	1	3	133.875737	0	0	0	74192	74191	74192	12h, 6h	C6, PC_12
LT934125.1	+	667	74241	74258	17	3	145.927149	0	0	0	74248	74241	74258	8h	C6, NRK, PC_12
LT934125.1	+	668	74326	74335	9	2	557.770175	0	0	0	74330	74326	74335	4h, 8h	C6
LT934125.1	+	669	74396	74408	2	25	330108.064596	0.937779167001154	0.937779167001154	4.49032192237562	74401	74400	74402	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	670	74448	74471	23	4	208.308583	0	0	0	74462	74448	74471	12h, 6h	NRK, PK_15
LT934125.1	+	671	74506	74515	8	4	259.149301	0	0	3.32192809488736	74510	74506	74514	6h, 8h	C6, NRK, PC_12
LT934125.1	+	672	74556	74573	17	3	89.007563	0	0	0	74566	74556	74573	8h, 4h, 6h	C6, PK_15
LT934125.1	+	673	74629	74981	339	14	3068.869079	0	0	27.3115821937669	74717	74629	74968	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	674	75011	75028	17	3	144.186712	0	0	0	75019	75011	75028	12h, 8h, 6h	NRK, PC_12
LT934125.1	+	675	75052	75077	17	4	225.383583	0	0	6.22662681919523	75067	75058	75075	12h, 8h, 4h	NRK, PC_12, PK_15
LT934125.1	+	676	75108	75155	46	14	2015.104991	0	0	2.72580293041707	75143	75108	75154	12h, 8h, 6h, 2.5h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	677	75183	75227	44	9	1256.823528	0	0	2.91092893411112	75201	75183	75227	6h, 8h, 2.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	678	75262	75271	0	5	268.488607	0	0	3.17056110286779	75262	75262	75262	12h, 6h, 8h	NRK, PC_12, PK_15
LT934125.1	+	679	75288	75384	93	15	5955.845102	0	0	16.210208834222	75355	75289	75382	12h, 2h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	680	75417	75538	65	12	1143.689997	0	0	20.7000366288239	75459	75426	75491	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	681	75653	75655	0	9	404.793092	0	0	1.58496250072116	75653	75653	75653	12h, 6h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	+	682	75788	75788	0	1	134.535181	0	0	0	75788	75788	75788	6h	NRK
LT934125.1	+	683	76263	76266	3	2	58.608081	0	0	0	76264	76263	76266	6h, 8h	PC_12
LT934125.1	+	684	76674	76689	2	18	23558.725469	0	0	4.75488750216347	76683	76683	76685	12h, 1h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	685	76748	76749	1	3	162.236437	0	0	0	76749	76748	76749	12h, 4h	C6, NRK, PC_12
LT934125.1	+	686	76849	76849	0	1	31.95705	0	0	0	76849	76849	76849	8h	PC_12
LT934125.1	+	687	76891	76914	23	2	3096.464749	0	0	0	76902	76891	76914	6h, 1h	C6, PK_15
LT934125.1	+	688	76990	76993	2	19	15612.180909	0	0	1.49883612121256	76990	76990	76992	12h, 2h, 6h, 8h, 4h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	689	77045	77058	13	2	112.895102	0	0	0	77052	77045	77058	6h	C6, PC_12
LT934125.1	+	690	77169	77196	27	3	700.497509	0	0	0	77180	77169	77196	4h, 8h	NRK, PC_12
LT934125.1	+	691	77226	77246	20	3	253.063352	0	0	0	77235	77226	77246	6h, 8h	C6, NRK
LT934125.1	+	692	77289	77289	0	1	86.244071	0	0	0	77289	77289	77289	6h	C6
LT934125.1	+	693	77426	77426	0	1	32.2841	0	0	0	77426	77426	77426	8h	C6
LT934125.1	+	694	77536	77552	16	3	213.276552	0	0	0	77542	77536	77552	6h, 4h	C6, PC_12
LT934125.1	+	695	77750	77760	10	2	58.608081	0	0	0	77755	77750	77760	6h, 8h	PC_12
LT934125.1	+	696	77789	77789	0	1	32.2841	0	0	0	77789	77789	77789	8h	C6
LT934125.1	+	697	77844	77844	0	2	748.797407	0	0	0	77844	77844	77844	8h, 2h	NRK, PC_12
LT934125.1	+	698	77875	77896	21	4	293.851762	0	0	0	77889	77875	77896	8h, 6h, 4h	C6, NRK, PC_12
LT934125.1	+	699	77933	77933	0	1	86.244071	0	0	0	77933	77933	77933	6h	C6
LT934125.1	+	700	77987	77987	0	1	40.594301	0	0	0	77987	77987	77987	4h	PK_15
LT934125.1	+	701	78035	78062	27	22	48534.787222	0	0	8.77345416168987	78042	78035	78062	12h, 1h, 2h, 4h, 6h, 8h, 1.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	702	78137	78137	0	1	31.95705	0	0	0	78137	78137	78137	8h	PC_12
LT934125.1	+	703	78228	78228	0	1	86.244071	0	0	0	78228	78228	78228	6h	C6
LT934125.1	+	704	78254	78300	41	4	163.443532	0	0	2.58496250072116	78274	78254	78295	8h, 6h, 4h	C6, PC_12, PK_15
LT934125.1	+	705	78329	78332	3	2	77.726152	0	0	2	78330	78329	78332	8h	C6, PK_15
LT934125.1	+	706	78367	78367	0	1	100.38145	0	0	0	78367	78367	78367	4h	PC_12
LT934125.1	+	707	78429	78436	7	4	258.310534	0	0	0	78434	78429	78436	6h, 8h, 12h	C6, NRK, PC_12
LT934125.1	+	708	78465	78481	16	2	619.13856	0	0	0	78473	78465	78481	8h, 4h	C6, NRK
LT934125.1	+	709	78516	78526	10	3	125.489036	0	0	3.16992500144231	78522	78516	78526	12h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	710	78597	78622	25	4	177.136252	0	0	0	78607	78597	78622	6h, 8h	C6, PC_12
LT934125.1	+	711	78649	78669	20	4	1856.664069	0	0	2.58496250072116	78657	78649	78669	1h, 12h, 6h, 8h	C6, NRK
LT934125.1	+	712	78711	78723	12	4	383.166291	0	0	2.58496250072116	78717	78711	78723	6h, 8h	NRK, PC_12
LT934125.1	+	713	78749	78776	27	5	323.745072	0	0	2	78764	78749	78776	6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	714	78814	78845	31	12	811.909888	0	0	1.94190119066525	78828	78814	78845	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	715	78880	78880	0	1	740.19245	0	0	0	78880	78880	78880	2.5h	PC_12
LT934125.1	+	716	78913	78930	17	4	120.58572	0	0	2.32192809488736	78921	78913	78930	8h, 12h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	717	78969	79070	97	13	1727.840444	0	0	18.2559949598118	79008	78969	79066	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	718	79126	79164	38	10	1831.752334	0	0	3	79144	79126	79164	2h, 6h, 8h, 12h	C6, NRK, PC_12, PK_15
LT934125.1	+	719	79203	79269	66	13	1578.57549	0	0	5.55458885167764	79252	79203	79269	12h, 8h, 2h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	720	79307	79343	28	8	550.453026	0	0	3.2728570057199	79322	79315	79343	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	721	79397	79397	0	1	667.111408	0	0	0	79397	79397	79397	2h	PC_12
LT934125.1	+	722	79428	79465	4	27	560505.949632	0	0	3.43348461099499	79444	79440	79444	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	723	79509	79533	10	11	2519.639681	0	0	6.64877882020069	79520	79517	79527	12h, 8h, 2.5h, 4h, 6h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	724	79584	79752	165	21	15644.809979	0	0	22.9347519693303	79630	79584	79749	12h, 1h, 2h, 6h, 8h, 1.5h, 2.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	725	79767	79807	5	12	7882.900949	0	0	13.1371068990353	79781	79781	79786	12h, 8h, 2h, 1h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	726	79830	79884	54	7	540.668185	0	0	12.6991288161924	79857	79830	79884	8h, 12h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	727	80305	80305	0	1	31.95705	0	0	0	80305	80305	80305	8h	PC_12
LT934125.1	+	728	80368	80368	0	1	40.594301	0	0	0	80368	80368	80368	4h	PK_15
LT934125.1	+	729	80543	80543	0	1	86.244071	0	0	0	80543	80543	80543	6h	C6
LT934125.1	+	730	80693	80693	0	1	26.651031	0	0	0	80693	80693	80693	6h	PC_12
LT934125.1	+	731	80742	80742	0	1	31.95705	0	0	0	80742	80742	80742	8h	PC_12
LT934125.1	+	732	80785	80785	0	1	31.95705	0	0	0	80785	80785	80785	8h	PC_12
LT934125.1	+	733	81081	81084	0	13	5942.854256	0	0	2.74190118890934	81082	81082	81082	12h, 6h, 8h, 1h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	734	81332	81336	4	3	145.440465	0	0	2.28762889325348	81333	81332	81336	12h, 8h	NRK, PC_12
LT934125.1	+	735	81436	81437	0	8	383.59987	0	0	1	81436	81436	81436	12h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	736	81477	81482	4	3	285.469604	0	0	3.68016895976738	81479	81477	81481	6h, 8h	C6, PK_15
LT934125.1	+	737	81577	81577	0	1	32.2841	0	0	0	81577	81577	81577	8h	C6
LT934125.1	+	738	81671	81671	0	1	362.056481	0	0	0	81671	81671	81671	2h	PK_15
LT934125.1	+	739	81739	81739	0	1	26.651031	0	0	0	81739	81739	81739	6h	PC_12
LT934125.1	+	740	81829	81830	1	2	66.924775	0	0	0	81830	81829	81830	12h, 8h	C6, PC_12
LT934125.1	+	741	81885	81885	0	1	26.651031	0	0	0	81885	81885	81885	6h	PC_12
LT934125.1	+	742	81965	82008	20	2	244.5606	0	0	5.4594316186373	81975	81965	81985	8h, 4h	NRK, PK_15
LT934125.1	+	743	82039	82039	0	1	32.2841	0	0	0	82039	82039	82039	8h	C6
LT934125.1	+	744	82081	82102	21	2	64.24115	0	0	0	82092	82081	82102	8h	C6, PC_12
LT934125.1	+	745	82249	82249	0	1	63.914099	0	0	0	82249	82249	82249	8h	PC_12
LT934125.1	+	746	82342	82342	0	1	31.95705	0	0	0	82342	82342	82342	8h	PC_12
LT934125.1	+	747	82401	82424	23	2	72.551351	0	0	0	82412	82401	82424	8h, 4h	PC_12, PK_15
LT934125.1	+	748	82471	82476	5	6	4672.250523	0	0	1.8365916735832	82472	82471	82476	2h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	749	82734	82758	24	2	108.33703	0	0	0	82746	82734	82758	8h, 6h	NRK, PC_12
LT934125.1	+	750	82790	82818	28	3	785.639579	0	0	0	82807	82790	82818	6h, 8h, 2h	C6, PC_12
LT934125.1	+	751	82867	82867	0	1	134.535181	0	0	0	82867	82867	82867	6h	NRK
LT934125.1	+	752	83125	83134	6	4	232.194982	0	0	2	83130	83125	83131	8h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	753	83421	83424	3	2	58.935131	0	0	0	83422	83421	83424	8h, 6h	C6, PC_12
LT934125.1	+	754	83634	83634	0	1	26.651031	0	0	0	83634	83634	83634	6h	PC_12
LT934125.1	+	755	83685	83685	0	1	32.2841	0	0	0	83685	83685	83685	8h	C6
LT934125.1	+	756	83789	83794	4	9	1532.324463	0	0	2.58496250072116	83791	83789	83793	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	+	757	83975	83984	5	19	15707.524272	0	0	5.16578429217217	83976	83975	83980	12h, 4h, 6h, 8h, 1h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	758	84062	84072	10	2	166.492231	0	0	0	84067	84062	84072	6h, 8h	NRK, PC_12
LT934125.1	+	759	84101	84101	0	1	81.685999	0	0	0	84101	84101	84101	8h	NRK
LT934125.1	+	760	84134	84218	64	6	782.391994	0	0	6.12928301694497	84169	84134	84198	6h, 8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	761	84251	84278	27	3	153.489403	0	0	0	84264	84251	84278	6h, 4h	C6, PC_12, PK_15
LT934125.1	+	762	84318	84339	21	3	99.202382	0	0	0	84327	84318	84339	6h, 8h, 4h	PC_12, PK_15
LT934125.1	+	763	84380	84380	0	2	388.707512	0	0	0	84380	84380	84380	6h, 2h	PC_12, PK_15
LT934125.1	+	764	84449	84449	0	1	31.95705	0	0	0	84449	84449	84449	8h	PC_12
LT934125.1	+	765	84477	84494	17	2	195.656098	0	0	2.58496250072116	84486	84477	84494	8h	C6, NRK
LT934125.1	+	766	84553	84553	0	1	32.2841	0	0	0	84553	84553	84553	8h	C6
LT934125.1	+	767	84587	84587	0	1	26.651031	0	0	0	84587	84587	84587	6h	PC_12
LT934125.1	+	768	84645	84645	0	3	87.145542	0	0	0	84645	84645	84645	12h, 8h	C6, NRK
LT934125.1	+	769	84701	84771	70	5	1196.116032	0	0	5.78135971352466	84733	84701	84771	8h, 12h, 6h, 2h, 4h	C6, NRK, PC_12
LT934125.1	+	770	84804	84810	6	2	118.306291	0	0	0	84807	84804	84810	12h, 4h	NRK, PC_12
LT934125.1	+	771	84865	84873	8	2	72.551351	0	0	0	84869	84865	84873	8h, 4h	PC_12, PK_15
LT934125.1	+	772	84917	84944	22	4	249.194391	0	0	2.58496250072116	84929	84917	84939	8h, 12h, 6h	C6, NRK, PC_12
LT934125.1	+	773	84974	85000	26	8	1028.578431	0	0	3.32192809488736	84989	84974	85000	4h, 6h, 8h, 12h	C6, NRK, PC_12, PK_15
LT934125.1	+	774	85044	85112	68	7	1683.167306	0	0	5.4594316186373	85085	85044	85112	2h, 6h, 8h, 4h	C6, NRK, PC_12
LT934125.1	+	775	85259	85301	42	5	914.451594	0	0	0	85281	85259	85301	12h, 8h, 2.5h, 4h, 6h	NRK, PC_12, PK_15
LT934125.1	+	776	85368	85371	3	2	1696.279296	0	0	0	85370	85368	85371	2h	PC_12, PK_15
LT934125.1	+	777	85416	85499	77	9	798.191378	0	0	5.97727992349992	85463	85416	85493	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	778	85550	85566	16	3	438.825634	0	0	2.50987086996958	85557	85550	85566	12h, 8h, 2h	NRK, PC_12, PK_15
LT934125.1	+	779	85620	85633	13	2	50.208941	0	0	0	85626	85620	85633	8h, 12h	C6, NRK
LT934125.1	+	780	85676	85733	57	8	311.077887	0	0	0	85700	85676	85733	12h, 8h, 6h, 4h	NRK, PC_12, PK_15
LT934125.1	+	781	85765	85765	0	1	81.685999	0	0	0	85765	85765	85765	8h	NRK
LT934125.1	+	782	85799	85848	47	6	951.051075	0	0	1.58496250072116	85832	85799	85846	8h, 12h, 2h	C6, NRK, PC_12
LT934125.1	+	783	85930	85955	20	2	145.102702	2.58496250072116	2.58496250072116	2.8073549220576	85940	85930	85950	8h, 4h	PC_12, PK_15
LT934125.1	+	784	85994	85999	5	10	3439.116703	0	0	1	85996	85994	85999	12h, 8h, 1.5h, 2.5h, 6h, 4h	C6, PC_12, PK_15
LT934125.1	+	785	86042	86064	18	3	490.21173	0	0	2.13221690458223	86053	86046	86064	8h, 2h	C6, PC_12, PK_15
LT934125.1	+	786	86204	86204	0	1	31.95705	0	0	0	86204	86204	86204	8h	PC_12
LT934125.1	+	787	86229	86282	43	11	1441.264222	0	0	14.762895057655	86270	86239	86282	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	788	86544	86559	15	3	184.772386	0	0	0	86551	86544	86559	12h, 4h, 8h	PC_12
LT934125.1	+	789	86739	86739	0	1	32.2841	0	0	0	86739	86739	86739	8h	C6
LT934125.1	+	790	87040	87051	11	4	108.817022	0	0	0	87048	87040	87051	8h, 12h, 6h	C6, NRK, PC_12
LT934125.1	+	791	87212	87219	7	7	367.741163	0	0	2.32192809488736	87215	87212	87219	12h, 8h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	792	87272	87272	0	1	31.95705	0	0	0	87272	87272	87272	8h	PC_12
LT934125.1	+	793	87305	87305	0	1	81.685999	0	0	0	87305	87305	87305	8h	NRK
LT934125.1	+	794	87344	87344	0	1	26.651031	0	0	0	87344	87344	87344	6h	PC_12
LT934125.1	+	795	88068	88068	0	1	86.244071	0	0	0	88068	88068	88068	6h	C6
LT934125.1	+	796	88155	88162	7	4	406.915091	0	0	1	88157	88155	88162	8h, 4h, 6h	NRK, PC_12, PK_15
LT934125.1	+	797	88373	88373	0	1	31.95705	0	0	0	88373	88373	88373	8h	PC_12
LT934125.1	+	798	88556	88556	0	1	26.651031	0	0	0	88556	88556	88556	6h	PC_12
LT934125.1	+	799	88646	88646	0	1	86.244071	0	0	0	88646	88646	88646	6h	C6
LT934125.1	+	800	88883	88892	9	18	9487.461955	0	0	3.83441899656112	88885	88883	88892	12h, 1h, 4h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	801	88929	88929	0	1	31.95705	0	0	0	88929	88929	88929	8h	PC_12
LT934125.1	+	802	89014	89014	0	1	26.651031	0	0	0	89014	89014	89014	6h	PC_12
LT934125.1	+	803	89098	89157	48	9	1663.634601	0	0	8.86033591651758	89133	89109	89157	12h, 2h, 8h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	804	89229	89239	10	3	1109.90728	0	0	0	89233	89229	89239	4h, 8h, 6h	C6, PC_12
LT934125.1	+	805	89269	89314	38	8	877.880948	0	0	8	89292	89269	89307	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	806	89393	89417	24	2	307.023322	0	0	0	89405	89393	89417	6h	C6, NRK
LT934125.1	+	807	89461	89465	4	2	118.528171	0	0	0	89463	89461	89465	6h, 8h	C6
LT934125.1	+	808	89499	89513	14	3	157.104913	0	0	0	89508	89499	89513	4h, 6h	PC_12, PK_15
LT934125.1	+	809	89635	89635	0	1	40.594301	0	0	0	89635	89635	89635	4h	PK_15
LT934125.1	+	810	89666	89668	2	2	38.905476	0	0	0	89667	89666	89668	12h	C6, NRK
LT934125.1	+	811	89694	89694	0	1	32.2841	0	0	0	89694	89694	89694	8h	C6
LT934125.1	+	812	89726	89726	0	1	134.535181	0	0	0	89726	89726	89726	6h	NRK
LT934125.1	+	813	89758	89763	3	3	340.309032	0	0	2.58496250072116	89759	89758	89761	6h, 4h	C6, PC_12
LT934125.1	+	814	89826	89856	30	4	361.755003	0	0	0	89843	89826	89856	6h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	815	89876	89892	0	11	2041.452987	0	0	9.20345055397316	89883	89883	89883	12h, 8h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	816	89927	89927	0	1	81.188601	0	0	0	89927	89927	89927	4h	PK_15
LT934125.1	+	817	89972	89972	0	1	31.95705	0	0	0	89972	89972	89972	8h	PC_12
LT934125.1	+	818	90007	90050	22	7	440.972136	0	0	5.01337328893901	90010	90007	90029	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	819	90075	90099	24	4	348.55968	0	0	0	90091	90075	90099	6h, 8h, 4h	NRK, PC_12
LT934125.1	+	820	90128	90128	0	1	26.651031	0	0	0	90128	90128	90128	6h	PC_12
LT934125.1	+	821	90170	90170	0	1	740.19245	0	0	0	90170	90170	90170	2.5h	PC_12
LT934125.1	+	822	90233	90269	36	7	952.168701	0	0	0	90246	90233	90269	6h, 12h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	823	90318	90332	14	2	58.608081	0	0	0	90325	90318	90332	6h, 8h	PC_12
LT934125.1	+	824	90362	90390	19	14	1642.816942	0	0	7.06934627626553	90380	90362	90381	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	825	90476	90486	10	2	58.608081	0	0	0	90481	90476	90486	6h, 8h	PC_12
LT934125.1	+	826	90530	90530	0	1	86.244071	0	0	0	90530	90530	90530	6h	C6
LT934125.1	+	827	90617	90617	0	2	80.043261	0	0	0	90617	90617	90617	8h, 6h	PC_12, PK_15
LT934125.1	+	828	90644	90644	0	1	26.651031	0	0	0	90644	90644	90644	6h	PC_12
LT934125.1	+	829	90699	90740	41	15	6046.280024	0	0	3.96757060125856	90718	90699	90740	12h, 2h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	830	90772	90782	10	2	772.47655	0	0	0	90777	90772	90782	8h, 2.5h	C6, PC_12
LT934125.1	+	831	90818	90818	0	1	31.95705	0	0	0	90818	90818	90818	8h	PC_12
LT934125.1	+	832	90869	90869	0	1	740.19245	0	0	0	90869	90869	90869	2.5h	PC_12
LT934125.1	+	833	90908	90995	78	7	672.995315	0	0	10.0764815237043	90938	90908	90986	6h, 8h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	834	91037	91037	0	1	31.95705	0	0	0	91037	91037	91037	8h	PC_12
LT934125.1	+	835	91084	91084	0	3	234.146021	0	0	0	91084	91084	91084	12h, 6h, 8h	NRK
LT934125.1	+	836	91112	91154	23	8	4733.23763	0	0	6.79167123695368	91146	91131	91154	4h, 6h, 8h, 12h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	837	91197	91220	23	2	99.402023	0	0	0	91208	91197	91220	6h, 8h	C6, PK_15
LT934125.1	+	838	91249	91277	25	3	231.060431	0	0	2	91260	91249	91274	8h, 6h	C6, NRK, PC_12
LT934125.1	+	839	91300	91313	11	3	167.417572	0	0	1.45546446154482	91306	91302	91313	12h, 8h	NRK, PC_12
LT934125.1	+	840	91350	91383	28	16	9714.275902	0	0	6.37189112336775	91361	91355	91383	12h, 6h, 8h, 4h, 2h, 1h	C6, NRK, PC_12, PK_15
LT934125.1	+	841	91405	91415	3	21	50169.911419	0	0	3.93412705407782	91409	91409	91412	12h, 2h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	842	91466	91476	10	3	1212.721985	0	0	0	91469	91466	91476	4h	C6, NRK, PC_12
LT934125.1	+	843	91538	91555	1	18	8170.799947	0	0	6.64877882501414	91548	91547	91548	12h, 4h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	844	91647	91647	0	2	699.395508	0	0	0	91647	91647	91647	8h, 2h	C6, PC_12
LT934125.1	+	845	91692	91698	6	2	145.600099	0	0	2	91695	91692	91698	8h	NRK, PC_12
LT934125.1	+	846	91734	91839	82	7	619.094898	0	0	10.4606143628946	91766	91734	91816	6h, 8h, 4h	C6, NRK, PC_12, PK_15
