cluster	group	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time	TC.start	TC.end	consensus_peak	min_peak	max_peak	mean_shape	min_shape	max_shape	support	score	hpi_samples	cell_lines	peak_shift	TC.width
33	PK_15_4h	LT934125.1	49640	49648	+	49647	58591.151032	46074.517631	49645	49647	3	1.32851046644463	9	4h	PK_15	4	49636	49649	49647	49647	49647	0	0	1.66829136646861	23	1216962.159449	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	0
33	PK_15_6h	LT934125.1	49638	49648	+	49647	35050.73729	28118.066701	49645	49647	3	1.23330434760274	11	6h	PK_15	6	49636	49649	49647	49647	49647	0	0	1.66829136646861	23	1216962.159449	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	0
33	PK_15_8h	LT934125.1	49638	49648	+	49647	31784.200691	26493.48576	49645	49647	3	1.05671267324213	11	8h	PK_15	8	49636	49649	49647	49647	49647	0	0	1.66829136646861	23	1216962.159449	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	0
34	C6_4h	LT934125.1	50248	50248	+	50248	283.607487	283.607487	50248	50248	1	0	1	4h	C6	4	50248	50248	50248	50248	50248	0	0	0	1	283.607487	4h	C6	0	0
35	C6_4h	LT934125.1	51338	51338	+	51338	283.607487	283.607487	51338	51338	1	0	1	4h	C6	4	51338	51338	51338	51338	51338	0	0	0	1	283.607487	4h	C6	0	0
36	PC_12_4h	LT934125.1	51840	51840	+	51840	51.474752	51.474752	51840	51840	1	0	1	4h	PC_12	4	51840	51840	51840	51840	51840	0	0	0	1	51.474752	4h	PC_12	0	0
37	C6_12h	LT934125.1	52421	52440	+	52437	9566.710091	5726.87761	52434	52439	6	3.66805490489385	20	12h	C6	12	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	C6_1h	LT934125.1	52437	52439	+	52437	9132.420091	6523.157208	52437	52439	3	1.73539813620172	3	1h	C6	1	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	C6_2h	LT934125.1	52430	52439	+	52437	12201.32181	6100.660905	52434	52439	6	3.42710394319602	10	2h	C6	2	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	C6_4h	LT934125.1	52426	52443	+	52437	15031.196823	7373.794668	52430	52439	10	4.99743517108624	18	4h	C6	4	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	C6_6h	LT934125.1	52422	52440	+	52437	11508.044721	7090.264521	52434	52439	6	3.74515242461541	19	6h	C6	6	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	C6_8h	LT934125.1	52425	52440	+	52437	9407.372161	5698.109985	52434	52439	6	3.71886251570722	16	8h	C6	8	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	NRK_1h	LT934125.1	52434	52439	+	52437	18421.052631	7894.736842	52434	52439	6	4.76245992968731	6	1h	NRK	1	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	NRK_2h	LT934125.1	52432	52439	+	52437	22875.816993	10620.915033	52435	52437	3	2.29066042916472	8	2h	NRK	2	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PC_12_0.5h	LT934125.1	52435	52437	+	52435	33333.333334	16666.666667	52435	52437	3	1.58496250072116	3	0.5h	PC_12	0.5	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	2	2
37	PC_12_1.5h	LT934125.1	52435	52439	+	52435	19255.455711	8985.879332	52435	52439	5	3.92285634151401	5	1.5h	PC_12	1.5	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	2	2
37	PC_12_12h	LT934125.1	52422	52440	+	52437	8365.099248	4880.543028	52434	52439	6	3.93282274460381	19	12h	PC_12	12	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PC_12_1h	LT934125.1	52426	52439	+	52437	4573.170732	1524.390244	52426	52439	14	7.30363308574996	14	1h	PC_12	1	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PC_12_2.5h	LT934125.1	52427	52439	+	52435	18518.518517	11197.243755	52435	52437	3	1.39153684928489	13	2.5h	PC_12	2.5	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	2	2
37	PC_12_2h	LT934125.1	52421	52439	+	52437	12549.019605	7320.261438	52427	52439	13	5.79519316094024	19	2h	PC_12	2	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PC_12_4h	LT934125.1	52421	52440	+	52437	13898.182944	8390.384516	52434	52439	6	3.68011085300068	20	4h	PC_12	4	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PC_12_6h	LT934125.1	52421	52440	+	52437	11030.966137	6098.420304	52434	52439	6	4.01433742572455	20	6h	PC_12	6	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PC_12_8h	LT934125.1	52421	52440	+	52437	10629.05733	6205.997988	52434	52439	6	3.93250174015438	20	8h	PC_12	8	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PK_15_12h	LT934125.1	52420	52440	+	52437	13557.950897	8034.112558	52434	52439	6	3.82403545186124	21	12h	PK_15	12	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PK_15_1h	LT934125.1	52429	52439	+	52437	5239.520958	2245.508982	52429	52439	11	5.0120786198038	11	1h	PK_15	1	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PK_15_2h	LT934125.1	52421	52442	+	52437	7759.129632	5060.301931	52434	52439	6	3.07328651088312	22	2h	PK_15	2	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PK_15_4h	LT934125.1	52422	52440	+	52437	15302.727878	9231.536926	52434	52439	6	3.54169218617221	19	4h	PK_15	4	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PK_15_6h	LT934125.1	52420	52440	+	52437	13397.461373	8160.226192	52434	52439	6	3.6316116241621	21	6h	PK_15	6	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
37	PK_15_8h	LT934125.1	52420	52440	+	52437	13053.423497	7757.719679	52434	52439	6	3.83530717876328	21	8h	PK_15	8	52420	52443	52437	52435	52437	1.39153684928489	1.39153684928489	7.30363308574996	23	308606.953114	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	2
38	PC_12_2.5h	LT934125.1	53413	53413	+	53413	430.663221	430.663221	53413	53413	1	0	1	2.5h	PC_12	2.5	53413	53413	53413	53413	53413	0	0	0	1	430.663221	2.5h	PC_12	0	0
39	C6_12h	LT934125.1	53589	53604	+	53594	6705.706182	1594.857498	53591	53604	14	10.9694518533282	16	12h	C6	12	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	C6_1h	LT934125.1	53590	53604	+	53594	15003.261579	6523.157208	53594	53604	11	7.56881608591183	15	1h	C6	1	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	C6_2h	LT934125.1	53590	53604	+	53598	21860.701574	5083.884087	53591	53602	12	9.78302974349959	15	2h	C6	2	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	-4	6
39	C6_4h	LT934125.1	53590	53604	+	53594	9359.047078	2552.467385	53590	53604	15	9.97845862175645	15	4h	C6	4	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	C6_6h	LT934125.1	53590	53605	+	53594	13526.043089	3599.672757	53590	53604	15	11.905478777991	16	6h	C6	6	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	C6_8h	LT934125.1	53590	53604	+	53594	10090.657297	2598.923826	53591	53604	14	11.1546537048099	15	8h	C6	8	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	NRK_1h	LT934125.1	53590	53604	+	53594	52631.578946	18421.052632	53590	53604	15	10.7981186522394	15	1h	NRK	1	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	NRK_2h	LT934125.1	53590	53604	+	53598	36764.705882	11437.908497	53591	53604	14	9.54560900779209	15	2h	NRK	2	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	-4	6
39	PC_12_0.5h	LT934125.1	53594	53594	+	53594	16666.666667	16666.666667	53594	53594	1	0	1	0.5h	PC_12	0.5	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_1.5h	LT934125.1	53590	53604	+	53594	33376.123231	8985.879332	53594	53604	11	8.83138119077314	15	1.5h	PC_12	1.5	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_12h	LT934125.1	53590	53604	+	53594	7112.498681	1934.361566	53590	53604	15	11.7647090925646	15	12h	PC_12	12	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_1h	LT934125.1	53588	53604	+	53594	17530.487806	5335.365854	53590	53602	13	9.99714308582441	17	1h	PC_12	1	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_2.5h	LT934125.1	53577	53604	+	53594	24547.803617	9474.59087	53590	53602	13	8.85645323886984	28	2.5h	PC_12	2.5	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_2h	LT934125.1	53590	53604	+	53594	23529.411762	8888.888889	53591	53604	14	9.46256791421953	15	2h	PC_12	2	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_4h	LT934125.1	53590	53604	+	53594	15185.051732	4529.778144	53590	53604	15	11.18566915794	15	4h	PC_12	4	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_6h	LT934125.1	53589	53604	+	53594	12747.748326	3933.22486	53590	53604	15	11.430445723984	16	6h	PC_12	6	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PC_12_8h	LT934125.1	53590	53604	+	53594	11314.802961	2960.13532	53590	53604	15	11.962302533691	15	8h	PC_12	8	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PK_15_12h	LT934125.1	53589	53604	+	53594	6024.040586	2121.228027	53590	53604	15	11.3103620096026	16	12h	PK_15	12	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PK_15_1h	LT934125.1	53591	53602	+	53592	4491.017964	1497.005988	53591	53602	12	6.87701863037496	12	1h	PK_15	1	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	2	6
39	PK_15_2h	LT934125.1	53589	53607	+	53594	24795.479464	6831.407607	53590	53603	14	11.405054996107	19	2h	PK_15	2	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PK_15_4h	LT934125.1	53589	53604	+	53594	18130.405855	5655.355955	53590	53602	13	9.96120433981556	16	4h	PK_15	4	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PK_15_6h	LT934125.1	53589	53604	+	53594	11198.929411	3697.759711	53590	53604	15	11.4620128525755	16	6h	PK_15	6	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
39	PK_15_8h	LT934125.1	53588	53604	+	53594	11988.29607	4263.004158	53590	53602	13	9.85639223316633	17	8h	PK_15	8	53577	53607	53594	53592	53598	0	0	11.962302533691	23	404580.46576	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	6
40	PK_15_12h	LT934125.1	54100	54100	+	54100	13.894507	13.894507	54100	54100	1	0	1	12h	PK_15	12	54100	54100	54100	54100	54100	0	0	0	1	13.894507	12h	PK_15	0	0
41	C6_12h	LT934125.1	54804	54804	+	54804	14.609382	14.609382	54804	54804	1	0	1	12h	C6	12	54804	54804	54804	54804	54804	0	0	0	2	30.047723	12h	C6, PK_15	0	0
41	PK_15_12h	LT934125.1	54804	54804	+	54804	15.438341	15.438341	54804	54804	1	0	1	12h	PK_15	12	54804	54804	54804	54804	54804	0	0	0	2	30.047723	12h	C6, PK_15	0	0
42	C6_12h	LT934125.1	55153	55161	+	55161	22532.536311	16588.952873	55158	55161	4	2.33691221107435	9	12h	C6	12	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	C6_1h	LT934125.1	55158	55161	+	55158	1956.947163	652.315721	55158	55161	4	3.16992500144231	4	1h	C6	1	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	3	3
42	C6_2h	LT934125.1	55156	55161	+	55161	9150.991358	6100.660905	55157	55161	5	3.34184433855595	6	2h	C6	2	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	C6_4h	LT934125.1	55157	55161	+	55161	17016.449234	11627.906977	55158	55161	4	2.6507466702597	5	4h	C6	4	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	C6_6h	LT934125.1	55151	55161	+	55161	18652.849741	12653.395146	55158	55161	4	2.48964564222087	11	6h	C6	6	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	C6_8h	LT934125.1	55153	55161	+	55161	13860.927073	9944.239052	55158	55161	4	2.45024765112514	9	8h	C6	8	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	NRK_1h	LT934125.1	55161	55161	+	55161	2631.578947	2631.578947	55161	55161	1	0	1	1h	NRK	1	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	NRK_2h	LT934125.1	55159	55161	+	55159	1633.986928	816.993464	55159	55161	3	1.58496250072116	3	2h	NRK	2	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	2	3
42	PC_12_1.5h	LT934125.1	55161	55161	+	55161	3851.091142	3851.091142	55161	55161	1	0	1	1.5h	PC_12	1.5	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PC_12_12h	LT934125.1	55153	55161	+	55161	31066.11729	21345.612246	55158	55161	4	2.59680300817563	9	12h	PC_12	12	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PC_12_1h	LT934125.1	55158	55160	+	55158	1524.390244	762.195122	55158	55160	3	1.58496250072116	3	1h	PC_12	1	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	3	3
42	PC_12_2.5h	LT934125.1	55157	55161	+	55161	4737.295434	3014.64255	55158	55161	4	2.71355929772072	5	2.5h	PC_12	2.5	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PC_12_2h	LT934125.1	55146	55161	+	55161	6274.509802	4705.882353	55158	55161	4	1.66308709736818	16	2h	PC_12	2	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PC_12_4h	LT934125.1	55155	55161	+	55161	13331.960673	8699.233026	55158	55161	4	2.66559653650354	7	4h	PC_12	4	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PC_12_6h	LT934125.1	55154	55161	+	55161	17654.670543	11658.744699	55158	55161	4	2.6881912013385	8	6h	PC_12	6	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PC_12_8h	LT934125.1	55151	55161	+	55161	24252.53726	17315.077261	55158	55161	4	2.43590617718075	11	8h	PC_12	8	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PK_15_12h	LT934125.1	55151	55161	+	55161	57070.914476	40510.206287	55158	55161	4	2.40358706666993	11	12h	PK_15	12	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PK_15_1h	LT934125.1	55159	55159	+	55159	748.502994	748.502994	55159	55159	1	0	1	1h	PK_15	1	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	2	3
42	PK_15_2h	LT934125.1	55153	55161	+	55161	15180.905794	9361.558573	55158	55161	4	2.64604069480287	9	2h	PK_15	2	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PK_15_4h	LT934125.1	55154	55161	+	55161	7089.986693	4366.267465	55158	55161	4	2.93201228600758	8	4h	PK_15	4	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PK_15_6h	LT934125.1	55153	55161	+	55161	14881.596226	10157.519533	55158	55161	4	2.53265786230209	9	6h	PK_15	6	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
42	PK_15_8h	LT934125.1	55153	55161	+	55161	25750.141559	18289.260672	55158	55161	4	2.41443235164499	9	8h	PK_15	8	55146	55161	55161	55158	55161	0	0	3.34184433855595	22	310850.886885	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
43	C6_12h	LT934125.1	55267	55279	+	55271	348.190263	112.005259	55269	55279	11	7.39352834788426	13	12h	C6	12	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	-1	17
43	C6_4h	LT934125.1	55262	55278	+	55262	850.822461	283.607487	55262	55278	17	6.47847532647294	17	4h	C6	4	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	8	17
43	C6_6h	LT934125.1	55263	55279	+	55276	927.188437	327.242978	55264	55279	16	9.12255624629123	17	6h	C6	6	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	-6	17
43	C6_8h	LT934125.1	55264	55279	+	55271	390.448651	183.022805	55268	55276	9	5.09210080327283	16	8h	C6	8	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	-1	17
43	PC_12_12h	LT934125.1	55271	55279	+	55271	105.510631	32.464809	55271	55279	9	6.26028409775083	9	12h	PC_12	12	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	-1	17
43	PC_12_1h	LT934125.1	55271	55271	+	55271	762.195122	762.195122	55271	55271	1	0	1	1h	PC_12	1	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	-1	17
43	PC_12_2.5h	LT934125.1	55279	55279	+	55279	430.663221	430.663221	55279	55279	1	0	1	2.5h	PC_12	2.5	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	-9	17
43	PC_12_2h	LT934125.1	55267	55267	+	55267	261.437908	261.437908	55267	55267	1	0	1	2h	PC_12	2	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	3	17
43	PC_12_4h	LT934125.1	55263	55276	+	55263	154.424256	51.474752	55263	55276	14	6.03451477839742	14	4h	PC_12	4	55262	55279	55270	55262	55279	0	0	9.12255624629123	15	5074.815935	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, PC_12, PK_15	7	17
