group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PC_12_dRNA	133	LT934125.1	58500	58500	-	58500	46.163789	46.163789	58500	58500	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	136	LT934125.1	61570	61570	-	61570	46.163789	46.163789	61570	61570	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	137	LT934125.1	63152	63174	-	63161	63706.028988	38823.746653	63153	63161	9	23	dRNA	PC_12	dRNA
PC_12_dRNA	139	LT934125.1	63521	63521	-	63521	46.163789	46.163789	63521	63521	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	140	LT934125.1	64133	64152	-	64138	17680.731234	9925.214662	64133	64144	12	20	dRNA	PC_12	dRNA
PC_12_dRNA	141	LT934125.1	64226	64226	-	64226	46.163789	46.163789	64226	64226	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	143	LT934125.1	71546	71555	-	71549	3462.284184	2123.5343	71546	71553	8	10	dRNA	PC_12	dRNA
PC_12_dRNA	144	LT934125.1	72291	72291	-	72291	46.163789	46.163789	72291	72291	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	145	LT934125.1	75646	75652	-	75646	184.655156	92.327578	75646	75652	7	7	dRNA	PC_12	dRNA
PC_12_dRNA	146	LT934125.1	77035	77035	-	77035	46.163789	46.163789	77035	77035	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	148	LT934125.1	80352	80365	-	80352	45932.970177	41778.229157	80352	80352	1	14	dRNA	PC_12	dRNA
PC_12_dRNA	150	LT934125.1	86124	86142	-	86130	10479.18013	9648.231927	86130	86130	1	19	dRNA	PC_12	dRNA
PC_12_dRNA	151	LT934125.1	88000	88000	-	88000	46.163789	46.163789	88000	88000	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	152	LT934125.1	88112	88112	-	88112	46.163789	46.163789	88112	88112	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	154	LT934125.1	90507	90507	-	90507	46.163789	46.163789	90507	90507	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	156	LT934125.1	92064	92080	-	92069	17219.09334	6832.24079	92067	92072	6	17	dRNA	PC_12	dRNA
PC_12_dRNA	160	LT934125.1	95882	95898	-	95892	8494.137199	1754.223987	95889	95898	10	17	dRNA	PC_12	dRNA
PC_12_dRNA	163	LT934125.1	102357	102369	-	102361	5908.965007	3923.922076	102358	102367	10	13	dRNA	PC_12	dRNA
PC_12_dRNA	165	LT934125.1	108294	108294	-	108294	46.163789	46.163789	108294	108294	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	166	LT934125.1	110202	110202	-	110202	46.163789	46.163789	110202	110202	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	169	LT934125.1	114054	114054	-	114054	46.163789	46.163789	114054	114054	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	170	LT934125.1	117248	117253	-	117253	184.655156	138.491367	117248	117253	6	6	dRNA	PC_12	dRNA
PC_12_dRNA	171	LT934125.1	122916	122916	-	122916	46.163789	46.163789	122916	122916	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	172	LT934125.1	123708	123708	-	123708	46.163789	46.163789	123708	123708	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	174	LT934125.1	126753	126758	-	126753	1938.879143	1523.405041	126753	126755	3	6	dRNA	PC_12	dRNA
PC_12_dRNA	177	LT934125.1	127496	127496	-	127496	46.163789	46.163789	127496	127496	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	179	LT934125.1	127569	127569	-	127569	46.163789	46.163789	127569	127569	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	180	LT934125.1	127728	127728	-	127728	46.163789	46.163789	127728	127728	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	184	LT934125.1	128350	128350	-	128350	46.163789	46.163789	128350	128350	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	187	LT934125.1	131752	131752	-	131752	46.163789	46.163789	131752	131752	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	189	LT934125.1	134887	134901	-	134888	10940.818022	9001.938879	134888	134889	2	15	dRNA	PC_12	dRNA
PC_12_dRNA	190	LT934125.1	134970	134970	-	134970	46.163789	46.163789	134970	134970	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	191	LT934125.1	135103	135103	-	135103	92.327578	92.327578	135103	135103	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	192	LT934125.1	135484	135486	-	135484	92.327578	46.163789	135484	135486	3	3	dRNA	PC_12	dRNA
PC_12_dRNA	193	LT934125.1	135597	135597	-	135597	46.163789	46.163789	135597	135597	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	194	LT934125.1	135649	135649	-	135649	92.327578	92.327578	135649	135649	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	197	LT934125.1	139138	139138	-	139138	46.163789	46.163789	139138	139138	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	198	LT934125.1	141110	141110	-	141110	46.163789	46.163789	141110	141110	1	1	dRNA	PC_12	dRNA
PC_12_dRNA	199	LT934125.1	141324	141324	-	141324	46.163789	46.163789	141324	141324	1	1	dRNA	PC_12	dRNA
PK_15_dRNA	1	LT934125.1	2265	2275	+	2273	10123.895068	6770.076085	2271	2275	5	11	dRNA	PK_15	dRNA
PK_15_dRNA	2	LT934125.1	8515	8526	+	8519	2203.173641	1043.608567	8519	8526	8	12	dRNA	PK_15	dRNA
PK_15_dRNA	4	LT934125.1	10413	10431	+	10426	60752.290139	46391.522687	10426	10430	5	19	dRNA	PK_15	dRNA
PK_15_dRNA	13	LT934125.1	16209	16226	+	16224	50958.425132	47024.823612	16224	16224	1	18	dRNA	PK_15	dRNA
PK_15_dRNA	16	LT934125.1	28428	28428	+	28428	17.839463	17.839463	28428	28428	1	1	dRNA	PK_15	dRNA
PK_15_dRNA	17	LT934125.1	28629	28632	+	28632	410.307641	330.030059	28630	28632	3	4	dRNA	PK_15	dRNA
PK_15_dRNA	18	LT934125.1	32403	32415	+	32415	70546.155148	60895.005842	32414	32415	2	13	dRNA	PK_15	dRNA
PK_15_dRNA	21	LT934125.1	46034	46039	+	46038	19284.459152	15894.961244	46035	46038	4	6	dRNA	PK_15	dRNA
PK_15_dRNA	29	LT934125.1	49640	49647	+	49647	21202.20139	19596.649749	49647	49647	1	8	dRNA	PK_15	dRNA
PK_15_dRNA	30	LT934125.1	52422	52440	+	52435	16421.225392	8554.022353	52434	52439	6	19	dRNA	PK_15	dRNA
PK_15_dRNA	31	LT934125.1	53590	53604	+	53594	11774.045366	5672.949131	53594	53604	11	15	dRNA	PK_15	dRNA
PK_15_dRNA	36	LT934125.1	55153	55161	+	55161	27945.518281	26063.454969	55161	55161	1	9	dRNA	PK_15	dRNA
PK_15_dRNA	37	LT934125.1	55262	55279	+	55271	80.277582	35.678925	55262	55279	18	18	dRNA	PK_15	dRNA
PK_15_dRNA	39	LT934125.1	60240	60254	+	60251	11426.175844	9570.871725	60251	60251	1	15	dRNA	PK_15	dRNA
PK_15_dRNA	40	LT934125.1	62334	62341	+	62340	7501.494055	5209.123101	62338	62340	3	8	dRNA	PK_15	dRNA
PK_15_dRNA	44	LT934125.1	70512	70521	+	70521	38408.36314	36178.430306	70521	70521	1	10	dRNA	PK_15	dRNA
PK_15_dRNA	46	LT934125.1	71519	71544	+	71544	20265.6296	6573.841996	71530	71544	15	26	dRNA	PK_15	dRNA
PK_15_dRNA	49	LT934125.1	75639	75652	+	75648	1766.106805	865.21394	75648	75650	3	14	dRNA	PK_15	dRNA
PK_15_dRNA	51	LT934125.1	79989	79996	+	79996	37034.724514	32922.728367	79994	79996	3	8	dRNA	PK_15	dRNA
PK_15_dRNA	53	LT934125.1	86158	86168	+	86167	2800.79564	2256.692028	86164	86167	4	11	dRNA	PK_15	dRNA
PK_15_dRNA	54	LT934125.1	91551	91562	+	91559	133.79597	80.277582	91551	91562	12	12	dRNA	PK_15	dRNA
PK_15_dRNA	55	LT934125.1	92050	92059	+	92059	1864.223849	1436.076745	92052	92059	8	10	dRNA	PK_15	dRNA
PK_15_dRNA	69	LT934125.1	108816	108829	+	108829	11854.322948	10248.771307	108828	108829	2	14	dRNA	PK_15	dRNA
PK_15_dRNA	83	LT934125.1	116955	116962	+	116962	1721.508149	1391.478089	116959	116962	4	8	dRNA	PK_15	dRNA
PK_15_dRNA	85	LT934125.1	120460	120477	+	120477	73650.221654	56667.053188	120472	120477	6	18	dRNA	PK_15	dRNA
PK_15_dRNA	87	LT934125.1	122904	122916	+	122915	22013.896943	9686.828233	122909	122915	7	13	dRNA	PK_15	dRNA
PK_15_dRNA	89	LT934125.1	125222	125235	+	125230	13638.269216	11524.292888	125230	125230	1	14	dRNA	PK_15	dRNA
PK_15_dRNA	91	LT934125.1	126135	126151	+	126151	29470.792341	26304.287715	126149	126151	3	17	dRNA	PK_15	dRNA
PK_15_dRNA	100	LT934125.1	141348	141360	+	141356	2836.474565	1828.544924	141350	141359	10	13	dRNA	PK_15	dRNA
PK_15_dRNA	102	LT934125.1	2778	2785	-	2778	11381.577188	10659.078949	2778	2778	1	8	dRNA	PK_15	dRNA
PK_15_dRNA	105	LT934125.1	8487	8492	-	8487	3773.046355	3327.059789	8487	8490	4	6	dRNA	PK_15	dRNA
PK_15_dRNA	109	LT934125.1	16581	16593	-	16581	45365.753584	31647.206786	16581	16583	3	13	dRNA	PK_15	dRNA
PK_15_dRNA	110	LT934125.1	21473	21481	-	21477	7314.179698	3853.323938	21475	21477	3	9	dRNA	PK_15	dRNA
PK_15_dRNA	115	LT934125.1	28427	28440	-	28429	34046.614517	24939.56882	28428	28430	3	14	dRNA	PK_15	dRNA
PK_15_dRNA	117	LT934125.1	32686	32694	-	32686	13950.459813	13388.516738	32686	32686	1	9	dRNA	PK_15	dRNA
PK_15_dRNA	122	LT934125.1	42004	42014	-	42005	8750.256442	3728.447699	42005	42008	4	11	dRNA	PK_15	dRNA
PK_15_dRNA	128	LT934125.1	50026	50040	-	50030	338.949791	160.555164	50027	50030	4	15	dRNA	PK_15	dRNA
PK_15_dRNA	131	LT934125.1	55265	55280	-	55270	60787.969068	50664.073998	55270	55271	2	16	dRNA	PK_15	dRNA
PK_15_dRNA	137	LT934125.1	63152	63172	-	63161	121005.075328	72472.817119	63153	63161	9	21	dRNA	PK_15	dRNA
PK_15_dRNA	140	LT934125.1	64133	64151	-	64138	9374.637635	5021.808743	64133	64144	12	19	dRNA	PK_15	dRNA
PK_15_dRNA	143	LT934125.1	71546	71555	-	71549	2203.17364	1471.755671	71548	71553	6	10	dRNA	PK_15	dRNA
PK_15_dRNA	145	LT934125.1	75649	75649	-	75649	17.839463	17.839463	75649	75649	1	1	dRNA	PK_15	dRNA
PK_15_dRNA	148	LT934125.1	80352	80363	-	80352	64213.145899	58308.283754	80352	80352	1	12	dRNA	PK_15	dRNA
PK_15_dRNA	150	LT934125.1	86124	86133	-	86130	5860.263489	5360.758534	86130	86130	1	10	dRNA	PK_15	dRNA
PK_15_dRNA	156	LT934125.1	92063	92080	-	92069	13665.028409	4834.494385	92067	92072	6	18	dRNA	PK_15	dRNA
PK_15_dRNA	160	LT934125.1	95880	95898	-	95892	6279.490861	1230.922925	95886	95898	13	19	dRNA	PK_15	dRNA
PK_15_dRNA	163	LT934125.1	102356	102369	-	102361	2863.233759	1828.544924	102358	102367	10	14	dRNA	PK_15	dRNA
PK_15_dRNA	174	LT934125.1	126753	126760	-	126753	1721.508149	1391.478089	126753	126756	4	8	dRNA	PK_15	dRNA
PK_15_dRNA	189	LT934125.1	134888	134900	-	134888	11791.884829	10248.771307	134888	134889	2	13	dRNA	PK_15	dRNA
