group	enhancer	cluster.m	cluster.p	chr	dominant_tss.m	dominant_tss.p	tags.m	tags.p	D	hpi	cell_line	Time
PC_12_8h	24	1438	167	LT934125.1	17981	18005	95.871149	31.95705	-0.4999999960885	8h	PC_12	8
PC_12_8h	25	1443	168	LT934125.1	18522	18534	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	26	1444	170	LT934125.1	18687	18758	95.871149	31.95705	-0.4999999960885	8h	PC_12	8
PC_12_8h	29	1510	189	LT934125.1	24033	24227	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	31	1535	207	LT934125.1	26456	26468	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	32	1537	212	LT934125.1	26768	26882	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	33	1539	215	LT934125.1	27113	27242	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	34	1543	220	LT934125.1	27759	27792	63.9141	159.785249	0.42857142601698	8h	PC_12	8
PC_12_8h	39	1565	245	LT934125.1	29975	30094	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	47	1598	279	LT934125.1	33035	33181	63.914099	31.95705	-0.333333326379556	8h	PC_12	8
PC_12_8h	48	1602	282	LT934125.1	33215	33385	223.69935	31.95705	-0.75	8h	PC_12	8
PC_12_8h	49	1603	283	LT934125.1	33416	33440	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	50	1606	284	LT934125.1	33533	33558	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	51	1612	290	LT934125.1	34000	34057	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	53	1625	301	LT934125.1	35198	35251	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	54	1626	304	LT934125.1	35366	35484	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	55	1628	305	LT934125.1	35570	35656	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	56	1634	306	LT934125.1	36397	36514	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	58	1666	321	LT934125.1	43011	43090	95.871149	31.95705	-0.4999999960885	8h	PC_12	8
PC_12_8h	59	1672	324	LT934125.1	43488	43593	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	60	1678	331	LT934125.1	43892	44028	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	61	1692	352	LT934125.1	45649	45721	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	65	1706	368	LT934125.1	47042	47066	31.95705	127.828199	0.59999999749664	8h	PC_12	8
PC_12_8h	66	1709	374	LT934125.1	47403	47411	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	67	1710	376	LT934125.1	47531	47534	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	68	1711	379	LT934125.1	47638	47699	31.95705	159.785248	0.666666663189778	8h	PC_12	8
PC_12_8h	72	1719	398	LT934125.1	49161	49231	31.95705	223.699349	0.749999999022125	8h	PC_12	8
PC_12_8h	73	1721	401	LT934125.1	49461	49506	63.9141	255.656399	0.59999999874832	8h	PC_12	8
PC_12_8h	74	1723	406	LT934125.1	50137	50161	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	75	1725	408	LT934125.1	50346	50386	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	79	1741	429	LT934125.1	51785	51800	31.95705	159.78525	0.666666666666667	8h	PC_12	8
PC_12_8h	83	1752	443	LT934125.1	52992	53060	95.871149	127.828199	0.142857144134367	8h	PC_12	8
PC_12_8h	89	1761	458	LT934125.1	54173	54182	63.9141	63.9141	0	8h	PC_12	8
PC_12_8h	90	1764	464	LT934125.1	54702	54743	31.95705	63.914099	0.333333326379556	8h	PC_12	8
PC_12_8h	92	1768	468	LT934125.1	55125	55168	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	95	1771	474	LT934125.1	55595	55627	159.785249	31.95705	-0.666666664928222	8h	PC_12	8
PC_12_8h	102	1800	497	LT934125.1	57702	57771	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	110	1836	547	LT934125.1	61441	61528	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	111	1837	550	LT934125.1	61732	61819	31.95705	63.914099	0.333333326379556	8h	PC_12	8
PC_12_8h	112	1840	554	LT934125.1	62081	62141	95.871149	191.742298	0.333333333333333	8h	PC_12	8
PC_12_8h	114	1855	561	LT934125.1	64006	64024	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	115	1857	563	LT934125.1	64125	64236	255.656397	31.95705	-0.777777775459852	8h	PC_12	8
PC_12_8h	116	1861	564	LT934125.1	64326	64408	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	117	1867	566	LT934125.1	64624	64641	95.871149	31.95705	-0.4999999960885	8h	PC_12	8
PC_12_8h	120	1898	586	LT934125.1	66862	66884	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	121	1906	599	LT934125.1	67724	67740	319.570498	63.9141	-0.666666664928222	8h	PC_12	8
PC_12_8h	122	1907	601	LT934125.1	67883	67961	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	123	1909	604	LT934125.1	68087	68141	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	124	1910	608	LT934125.1	68211	68298	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	125	1913	611	LT934125.1	68351	68468	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	126	1914	612	LT934125.1	68527	68636	127.828199	31.95705	-0.59999999749664	8h	PC_12	8
PC_12_8h	127	1915	614	LT934125.1	68709	68766	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	128	1916	616	LT934125.1	68921	68936	319.570499	63.9141	-0.666666665797444	8h	PC_12	8
PC_12_8h	129	1917	618	LT934125.1	69140	69159	31.95705	159.785249	0.666666664928222	8h	PC_12	8
PC_12_8h	130	1918	620	LT934125.1	69254	69303	287.613447	63.9141	-0.636363633260298	8h	PC_12	8
PC_12_8h	131	1921	624	LT934125.1	69599	69605	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	133	1923	629	LT934125.1	69990	70012	31.95705	127.828199	0.59999999749664	8h	PC_12	8
PC_12_8h	137	1942	653	LT934125.1	72035	72040	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	140	1963	673	LT934125.1	73656	73711	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	142	1977	700	LT934125.1	75610	75653	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	145	1997	735	LT934125.1	78879	78991	31.95705	63.914099	0.333333326379556	8h	PC_12	8
PC_12_8h	146	1999	739	LT934125.1	79245	79343	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	148	2006	746	LT934125.1	80260	80305	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	153	2027	766	LT934125.1	82258	82342	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	154	2029	767	LT934125.1	82412	82424	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	155	2046	805	LT934125.1	86072	86204	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	156	2050	808	LT934125.1	86479	86559	31.95705	63.914099	0.333333326379556	8h	PC_12	8
PC_12_8h	158	2082	816	LT934125.1	88330	88373	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	160	2096	834	LT934125.1	89852	89883	31.95705	255.656397	0.777777775459852	8h	PC_12	8
PC_12_8h	161	2099	841	LT934125.1	90107	90269	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	162	2102	846	LT934125.1	90586	90617	31.95705	63.914099	0.333333326379556	8h	PC_12	8
PC_12_8h	167	2112	872	LT934125.1	92214	92241	191.742299	95.87115	-0.333333331015407	8h	PC_12	8
PC_12_8h	170	2133	879	LT934125.1	93590	93611	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	172	2136	881	LT934125.1	93729	93781	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	173	2138	882	LT934125.1	93816	93860	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	176	2167	891	LT934125.1	95694	95750	95.871149	191.742299	0.333333335651259	8h	PC_12	8
PC_12_8h	177	2170	892	LT934125.1	95871	95925	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	178	2174	895	LT934125.1	96089	96111	95.871149	31.95705	-0.4999999960885	8h	PC_12	8
PC_12_8h	179	2187	899	LT934125.1	96843	96856	127.828199	31.95705	-0.59999999749664	8h	PC_12	8
PC_12_8h	181	2206	914	LT934125.1	99452	99576	31.95705	63.914099	0.333333326379556	8h	PC_12	8
PC_12_8h	182	2211	931	LT934125.1	101731	101803	31.95705	95.871149	0.4999999960885	8h	PC_12	8
PC_12_8h	183	2214	933	LT934125.1	102042	102062	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	184	2219	935	LT934125.1	102800	102807	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	185	2223	937	LT934125.1	103110	103204	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	186	2228	938	LT934125.1	103496	103528	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	187	2234	942	LT934125.1	103834	103932	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	188	2241	945	LT934125.1	104211	104219	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	189	2247	950	LT934125.1	104602	104656	31.95705	95.87115	0.5	8h	PC_12	8
PC_12_8h	190	2251	953	LT934125.1	104854	104858	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	191	2254	954	LT934125.1	105016	105017	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	192	2263	959	LT934125.1	105618	105816	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	193	2265	960	LT934125.1	105863	105871	31.95705	127.8282	0.6	8h	PC_12	8
PC_12_8h	194	2274	966	LT934125.1	106577	106596	31.95705	191.742298	0.714285711731265	8h	PC_12	8
PC_12_8h	198	2296	993	LT934125.1	108450	108524	95.87115	31.95705	-0.5	8h	PC_12	8
PC_12_8h	199	2298	996	LT934125.1	108671	108686	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	200	2299	997	LT934125.1	108727	108736	191.742299	63.914099	-0.5000000039115	8h	PC_12	8
PC_12_8h	201	2304	1008	LT934125.1	110589	110693	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	202	2307	1010	LT934125.1	110773	110889	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	203	2317	1014	LT934125.1	112864	112884	31.95705	63.914099	0.333333326379556	8h	PC_12	8
PC_12_8h	204	2318	1017	LT934125.1	113002	113190	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	217	2360	1080	LT934125.1	119499	119567	95.871149	159.785249	0.25000000195575	8h	PC_12	8
PC_12_8h	219	2364	1086	LT934125.1	119923	119941	798.926244	415.441647	-0.315789473554188	8h	PC_12	8
PC_12_8h	229	2384	1122	LT934125.1	122320	122341	223.699349	31.95705	-0.749999999022125	8h	PC_12	8
PC_12_8h	231	2395	1141	LT934125.1	123663	123687	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	232	2398	1146	LT934125.1	123859	123932	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	237	2417	1179	LT934125.1	126208	126375	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	240	2446	1198	LT934125.1	130527	130715	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	241	2449	1199	LT934125.1	130833	130853	63.914099	31.95705	-0.333333326379556	8h	PC_12	8
PC_12_8h	242	2453	1209	LT934125.1	132828	132936	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	243	2455	1212	LT934125.1	133024	133128	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	244	2466	1217	LT934125.1	134981	134990	63.914099	255.656399	0.60000000375504	8h	PC_12	8
PC_12_8h	245	2471	1220	LT934125.1	135193	135261	31.95705	95.87115	0.5	8h	PC_12	8
PC_12_8h	249	2500	1241	LT934125.1	137055	137108	31.95705	63.9141	0.333333333333333	8h	PC_12	8
PC_12_8h	250	2507	1252	LT934125.1	137776	137854	127.8282	31.95705	-0.6	8h	PC_12	8
PC_12_8h	251	2508	1254	LT934125.1	137901	138099	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	252	2512	1263	LT934125.1	138545	138676	159.785249	31.95705	-0.666666664928222	8h	PC_12	8
PC_12_8h	253	2514	1266	LT934125.1	138855	138863	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	254	2516	1269	LT934125.1	138953	139115	191.742299	31.95705	-0.71428571300849	8h	PC_12	8
PC_12_8h	255	2523	1276	LT934125.1	139498	139506	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	256	2526	1281	LT934125.1	139785	139883	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	257	2529	1287	LT934125.1	140089	140171	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	258	2530	1288	LT934125.1	140189	140221	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	259	2531	1294	LT934125.1	140513	140545	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	260	2532	1298	LT934125.1	140873	140890	63.9141	31.95705	-0.333333333333333	8h	PC_12	8
PC_12_8h	261	2535	1305	LT934125.1	141655	141675	31.95705	31.95705	0	8h	PC_12	8
PC_12_8h	262	2537	1308	LT934125.1	141914	141975	95.871149	31.95705	-0.4999999960885	8h	PC_12	8
PK_15_12h	3	1419	157	LT934125.1	15834	15836	48.05492	114.416476	0.408450703531839	12h	PK_15	12
PK_15_12h	9	1761	458	LT934125.1	54174	54245	36.613273	57.208238	0.219512186283165	12h	PK_15	12
PK_15_12h	11	1770	472	LT934125.1	55454	55478	292.906179	36.613272	-0.777777779800926	12h	PK_15	12
PK_15_12h	15	1840	555	LT934125.1	62075	62215	16.018307	11.441648	-0.166666660597222	12h	PK_15	12
PK_15_12h	17	1906	600	LT934125.1	67724	67856	34.324943	11.441648	-0.499999989075	12h	PK_15	12
PK_15_12h	18	1910	606	LT934125.1	68211	68229	16.018307	13.729977	-0.0769230924378697	12h	PK_15	12
PK_15_12h	19	1914	612	LT934125.1	68527	68667	25.171625	98.39817	0.592592591093964	12h	PK_15	12
PK_15_12h	20	1915	614	LT934125.1	68709	68727	16.018307	57.208238	0.562499992318359	12h	PK_15	12
PK_15_12h	21	1918	620	LT934125.1	69254	69288	116.704806	57.208238	-0.342105264973684	12h	PK_15	12
PK_15_12h	24	2112	873	LT934125.1	92201	92291	11.441648	13.729977	0.0909090692396696	12h	PK_15	12
PK_15_12h	26	2167	891	LT934125.1	95694	95750	32.036613	27.459954	-0.076923076923077	12h	PK_15	12
PK_15_12h	30	2360	1080	LT934125.1	119499	119567	32.036613	41.189931	0.125	12h	PK_15	12
PK_15_12h	31	2364	1086	LT934125.1	119923	119941	32.036613	199.084669	0.722772280226448	12h	PK_15	12
PK_15_12h	33	2384	1123	LT934125.1	122320	122402	11.441648	38.901602	0.545454534619835	12h	PK_15	12
PK_15_12h	34	2386	1124	LT934125.1	122413	122463	66.361556	41.189932	-0.234042545278407	12h	PK_15	12
PK_15_1h	1	2219	936	LT934125.1	102762	102851	5847.953216	2923.976608	-0.333333333333333	1h	PK_15	1
PK_15_1h	4	2532	1298	LT934125.1	140855	140866	2923.976608	2923.976608	0	1h	PK_15	1
PK_15_2h	2	1770	472	LT934125.1	55474	55477	362.056481	362.056481	0	2h	PK_15	2
PK_15_2h	4	2013	752	LT934125.1	81051	81082	724.112962	362.056481	-0.333333333333333	2h	PK_15	2
PK_15_2h	5	2017	757	LT934125.1	81471	81671	362.056481	362.056481	0	2h	PK_15	2
PK_15_2h	6	2117	875	LT934125.1	92437	92453	362.056481	362.056481	0	2h	PK_15	2
PK_15_4h	5	1431	165	LT934125.1	17538	17647	121.782902	40.594301	-0.49999999692075	4h	PK_15	4
PK_15_4h	6	1484	182	LT934125.1	22362	22420	81.188602	40.594301	-0.333333333333333	4h	PK_15	4
PK_15_4h	7	1488	184	LT934125.1	22661	22684	81.188601	81.188602	6.15849995565722e-09	4h	PK_15	4
PK_15_4h	9	1536	211	LT934125.1	26655	26778	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	11	1568	247	LT934125.1	30215	30237	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	15	1597	278	LT934125.1	32972	33153	162.377203	40.594301	-0.59999999802928	4h	PK_15	4
PK_15_4h	16	1623	294	LT934125.1	34570	34757	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	19	1727	412	LT934125.1	50495	50627	81.188602	40.594301	-0.333333333333333	4h	PK_15	4
PK_15_4h	25	1765	466	LT934125.1	54831	54938	40.594301	162.377202	0.59999999605856	4h	PK_15	4
PK_15_4h	26	1770	472	LT934125.1	55439	55474	365.348707	202.971505	-0.285714283200612	4h	PK_15	4
PK_15_4h	32	1856	562	LT934125.1	64097	64160	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	34	1905	599	LT934125.1	67639	67731	40.594301	81.188602	0.333333333333333	4h	PK_15	4
PK_15_4h	35	1908	604	LT934125.1	67964	68097	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	36	1914	612	LT934125.1	68527	68566	40.594301	121.782903	0.5	4h	PK_15	4
PK_15_4h	37	1916	617	LT934125.1	68887	69053	284.160105	202.971504	-0.16666666564025	4h	PK_15	4
PK_15_4h	38	1918	620	LT934125.1	69255	69311	81.188602	81.188601	-6.15849995565722e-09	4h	PK_15	4
PK_15_4h	40	1933	645	LT934125.1	71070	71224	40.594301	81.188602	0.333333333333333	4h	PK_15	4
PK_15_4h	42	2001	743	LT934125.1	79578	79584	40.594301	81.188601	0.333333327859111	4h	PK_15	4
PK_15_4h	43	2005	747	LT934125.1	80225	80368	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	44	2014	752	LT934125.1	81081	81082	40.594301	81.188601	0.333333327859111	4h	PK_15	4
PK_15_4h	46	2035	771	LT934125.1	82991	83131	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	47	2043	790	LT934125.1	84724	84865	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	48	2097	837	LT934125.1	89943	90009	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	52	2181	898	LT934125.1	96536	96553	202.971504	40.594301	-0.666666665298111	4h	PK_15	4
PK_15_4h	54	2232	941	LT934125.1	103735	103790	121.782902	40.594301	-0.49999999692075	4h	PK_15	4
PK_15_4h	55	2238	945	LT934125.1	104047	104219	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	56	2247	951	LT934125.1	104602	104721	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	57	2249	952	LT934125.1	104767	104822	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	58	2267	961	LT934125.1	105966	105984	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	59	2269	963	LT934125.1	106235	106322	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	60	2278	969	LT934125.1	106793	106839	40.594301	81.188602	0.333333333333333	4h	PK_15	4
PK_15_4h	68	2359	1080	LT934125.1	119430	119536	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	69	2364	1086	LT934125.1	119909	119941	40.594301	202.971504	0.666666665298111	4h	PK_15	4
PK_15_4h	74	2384	1123	LT934125.1	122312	122402	81.188602	40.594301	-0.333333333333333	4h	PK_15	4
PK_15_4h	75	2386	1124	LT934125.1	122414	122466	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	84	2498	1238	LT934125.1	136874	136924	81.188602	40.594301	-0.333333333333333	4h	PK_15	4
PK_15_4h	85	2504	1248	LT934125.1	137393	137482	81.188602	40.594301	-0.333333333333333	4h	PK_15	4
PK_15_4h	86	2506	1250	LT934125.1	137733	137751	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	87	2516	1269	LT934125.1	138940	139115	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	88	2523	1279	LT934125.1	139498	139670	40.594301	40.594301	0	4h	PK_15	4
PK_15_4h	89	2527	1283	LT934125.1	139927	139982	40.594301	121.782902	0.49999999692075	4h	PK_15	4
PK_15_6h	4	1487	184	LT934125.1	22616	22684	16.129162	16.129162	0	6h	PK_15	6
PK_15_6h	7	1670	323	LT934125.1	43351	43527	32.258324	16.129162	-0.333333333333333	6h	PK_15	6
PK_15_6h	10	1764	464	LT934125.1	54702	54857	16.129162	137.097877	0.789473684210526	6h	PK_15	6
PK_15_6h	11	1769	472	LT934125.1	55378	55478	491.93945	96.774973	-0.671232878899588	6h	PK_15	6
PK_15_6h	18	1916	617	LT934125.1	68886	69077	233.872853	40.322905	-0.705882357231799	6h	PK_15	6
PK_15_6h	19	1918	621	LT934125.1	69254	69421	48.387487	40.322905	-0.0909091011569422	6h	PK_15	6
PK_15_6h	26	2199	912	LT934125.1	98415	98470	24.193743	32.258325	0.142857158040694	6h	PK_15	6
PK_15_6h	36	2336	1049	LT934125.1	116771	116835	16.129162	129.033297	0.77777777930863	6h	PK_15	6
PK_15_6h	39	2360	1079	LT934125.1	119481	119482	40.322905	40.322906	1.23999000701381e-08	6h	PK_15	6
PK_15_6h	40	2364	1086	LT934125.1	119923	119941	72.58123	451.616542	0.723076922959528	6h	PK_15	6
PK_15_6h	42	2384	1123	LT934125.1	122320	122402	16.129162	48.387487	0.500000007749938	6h	PK_15	6
PK_15_6h	43	2386	1124	LT934125.1	122413	122463	88.710392	32.258325	-0.466666658951173	6h	PK_15	6
PK_15_8h	4	1419	157	LT934125.1	15834	15836	30.701889	61.403778	0.333333333333333	8h	PK_15	8
PK_15_8h	5	1433	165	LT934125.1	17620	17647	26.315905	13.157952	-0.333333350222148	8h	PK_15	8
PK_15_8h	7	1543	220	LT934125.1	27761	27846	13.157952	21.929921	0.250000021374906	8h	PK_15	8
PK_15_8h	8	1544	232	LT934125.1	28572	28625	52.63181	21.929921	-0.411764702726657	8h	PK_15	8
PK_15_8h	15	1761	458	LT934125.1	54174	54251	17.543937	39.473858	0.384615381917172	8h	PK_15	8
PK_15_8h	16	1770	472	LT934125.1	55426	55480	232.457159	140.351493	-0.247058820941741	8h	PK_15	8
PK_15_8h	21	1840	555	LT934125.1	62075	62215	21.929921	17.543937	-0.111111105481506	8h	PK_15	8
PK_15_8h	23	1914	612	LT934125.1	68527	68600	17.543937	39.473857	0.38461537112432	8h	PK_15	8
PK_15_8h	24	1916	617	LT934125.1	68886	69077	122.807556	35.087873	-0.555555556962957	8h	PK_15	8
PK_15_8h	25	1918	620	LT934125.1	69254	69288	118.421572	39.473857	-0.500000003166653	8h	PK_15	8
PK_15_8h	27	1940	651	LT934125.1	71882	71905	87.719682	13.157952	-0.739130439954609	8h	PK_15	8
PK_15_8h	29	1977	700	LT934125.1	75604	75653	13.157952	26.315905	0.333333350222148	8h	PK_15	8
PK_15_8h	34	2167	891	LT934125.1	95694	95750	65.789762	26.315905	-0.428571425469401	8h	PK_15	8
PK_15_8h	36	2198	910	LT934125.1	98231	98327	13.157952	13.157952	0	8h	PK_15	8
PK_15_8h	44	2360	1080	LT934125.1	119499	119567	70.175746	92.105667	0.135135137133665	8h	PK_15	8
PK_15_8h	45	2362	1082	LT934125.1	119688	119691	17.543937	122.807556	0.749999994656274	8h	PK_15	8
