dcDNA_TC_ID	seqnames	strand	transcript_id	exon_number	start.TR	end.TR	start.exon	end.exon	start	end	prime5.TR	prime5.ex	prime3.TR	prime3.ex	last_exon	source	TC.start	TC.end	support	score	consensus_peak	dcDNA_TC_significance
TC_1426	LT934125.1	-	UL27.4-S2	1	16583	17132	16583	17132	16583	17132	17132	17132	16583	16583	TRUE	NAGATA	17053	17153	13	4197.789981	17106.8461538462	***
TC_1426	LT934125.1	-	UL27.4-S3	1	16583	17059	16583	17059	16583	17059	17059	17059	16583	16583	TRUE	NAGATA	17053	17153	13	4197.789981	17106.8461538462	***
TC_1427	LT934125.1	-	UL27.4-S	1	16583	17159	16583	17159	16583	17159	17159	17159	16583	16583	TRUE	NAGATA	17149	17169	1	62.941905	17159	*
TC_1428	LT934125.1	-	UL27.4	1	16583	17223	16583	17223	16583	17223	17223	17223	16583	16583	TRUE	NAGATA	17173	17262	10	1927.283901	17220.6	***
TC_1429	LT934125.1	-	UL27.5-S2	1	16583	17363	16583	17363	16583	17363	17363	17363	16583	16583	TRUE	NAGATA	17269	17386	16	11664.433292	17342.5625	***
TC_1429	LT934125.1	-	UL27.5-S3	1	16583	17341	16583	17341	16583	17341	17341	17341	16583	16583	TRUE	NAGATA	17269	17386	16	11664.433292	17342.5625	***
TC_1430	LT934125.1	-	UL27.5-S	1	16583	17407	16583	17407	16583	17407	17407	17407	16583	16583	TRUE	NAGATA	17394	17415	2	1258.577014	17404.5	*
TC_1431	LT934125.1	-	UL27.5	1	16583	17497	16583	17497	16583	17497	17497	17497	16583	16583	TRUE	NAGATA	17430	17519	15	7725.637536	17462.2	***
TC_1432	LT934125.1	-	UL27.6-S	1	16583	17530	16583	17530	16583	17530	17530	17530	16583	16583	TRUE	NAGATA	17525	17564	10	2484.798586	17548.9	***
TC_1433	LT934125.1	-	UL27.8	1	16583	17599	16583	17599	16583	17599	17599	17599	16583	16583	TRUE	NAGATA	17572	17611	3	449.234716	17586.6666666667	**
TC_1434	LT934125.1	-	UL27.9	1	16583	17636	16583	17636	16583	17636	17636	17636	16583	16583	TRUE	NAGATA	17609	17646	5	368.250577	17625	**
TC_1435	LT934125.1	-	UL27.10-S	1	16583	17670	16583	17670	16583	17670	17670	17670	16583	16583	TRUE	NAGATA	17654	17703	8	433.255389	17675.625	**
TC_1436	LT934125.1	-	UL27.10	1	16583	17723	16583	17723	16583	17723	17723	17723	16583	16583	TRUE	NAGATA	17713	17847	13	8852.503674	17758.6923076923	***
TC_1436	LT934125.1	-	UL27.11-S6	1	16583	17792	16583	17792	16583	17792	17792	17792	16583	16583	TRUE	NAGATA	17713	17847	13	8852.503674	17758.6923076923	***
TC_1436	LT934125.1	-	UL27.11-S7	1	16583	17751	16583	17751	16583	17751	17751	17751	16583	16583	TRUE	NAGATA	17713	17847	13	8852.503674	17758.6923076923	***
TC_1437	LT934125.1	-	UL27.11-S5	1	16583	17871	16583	17871	16583	17871	17871	17871	16583	16583	TRUE	NAGATA	17855	17881	3	91.105838	17869	*
TC_1438	LT934125.1	-	UL27.11-S4	1	16583	17900	16583	17900	16583	17900	17900	17900	16583	16583	TRUE	NAGATA	17895	17918	2	127.032481	17906.5	*
TC_1439	LT934125.1	-	UL27.11-S3	1	16583	17981	16583	17981	16583	17981	17981	17981	16583	16583	TRUE	NAGATA	17950	17996	13	5393.807277	17976.2307692308	***
TC_1439	LT934125.1	-	UL27.5-L	1	16583	17951	16583	17951	16583	17951	17951	17951	16583	16583	TRUE	NAGATA	17950	17996	13	5393.807277	17976.2307692308	***
TC_144	LT934125.1	+	UL46.10-S	1	14439	16224	14439	16224	14439	16224	14439	14439	16224	16224	TRUE	NAGATA	14393	14467	10	705.874537	14437.6	**
TC_1440	LT934125.1	-	UL27.11	1	16583	18161	16583	18161	16583	18161	18161	18161	16583	16583	TRUE	NAGATA	18009	18178	13	4218.860526	18083.9230769231	***
TC_1440	LT934125.1	-	UL27.11-S	1	16583	18107	16583	18107	16583	18107	18107	18107	16583	16583	TRUE	NAGATA	18009	18178	13	4218.860526	18083.9230769231	***
TC_1440	LT934125.1	-	UL27.11-S2	1	16583	18086	16583	18086	16583	18086	18086	18086	16583	16583	TRUE	NAGATA	18009	18178	13	4218.860526	18083.9230769231	***
TC_1442	LT934125.1	-	UL27.13	1	16583	18270	16583	18270	16583	18270	18270	18270	16583	16583	TRUE	NAGATA	18260	18286	5	492.257394	18270	**
TC_1443	LT934125.1	-	UL27.14-S	1	16583	18464	16583	18464	16583	18464	18464	18464	16583	16583	TRUE	NAGATA	18315	18474	12	1560.957815	18399	***
TC_1444	LT934125.1	-	UL27.14	1	16583	18523	16583	18523	16583	18523	18523	18523	16583	16583	TRUE	NAGATA	18508	18575	8	501.085937	18538.25	**
TC_145	LT934125.1	+	UL46.9	1	14560	16224	14560	16224	14560	16224	14560	14560	16224	16224	TRUE	NAGATA	14485	14628	11	1242.628976	14552.4545454545	***
TC_1457	LT934125.1	-	UL27	1	16583	19473	16583	19473	16583	19473	19473	19473	16583	16583	TRUE	NAGATA	19457	19487	21	147161.064727	19471.380952381	***
TC_1457	LT934125.1	-	UL27-AT1	1	16259	19473	16259	19473	16259	19473	19473	19473	16259	16259	TRUE	NAGATA	19457	19487	21	147161.064727	19471.380952381	***
TC_146	LT934125.1	+	UL46.5	1	14818	16224	14818	16224	14818	16224	14818	14818	16224	16224	TRUE	NAGATA	14638	14828	14	4579.217004	14722.3571428571	***
TC_146	LT934125.1	+	UL46.6	1	14724	16224	14724	16224	14724	16224	14724	14724	16224	16224	TRUE	NAGATA	14638	14828	14	4579.217004	14722.3571428571	***
TC_146	LT934125.1	+	UL46.6-S	1	14782	16224	14782	16224	14782	16224	14782	14782	16224	16224	TRUE	NAGATA	14638	14828	14	4579.217004	14722.3571428571	***
TC_1474	LT934125.1	-	UL28	1	18583	21472	18583	21472	18583	21472	21472	21472	18583	18583	TRUE	NAGATA	21459	21490	10	1359.291157	21474.3	***
TC_1477	LT934125.1	-	UL28L-27	1	16583	21635	16583	21635	16583	21635	21635	21635	16583	16583	TRUE	NAGATA	21628	21654	7	1269.407961	21640.1428571429	***
TC_1479	LT934125.1	-	TRL29.2	1	21477	21941	21477	21941	21477	21941	21941	21941	21477	21477	TRUE	NAGATA	21847	21962	18	23994.806002	21920.8333333333	***
TC_148	LT934125.1	+	UL46.5-S2	1	14930	16224	14930	16224	14930	16224	14930	14930	16224	16224	TRUE	NAGATA	14900	14980	10	1086.720641	14932.3	***
TC_1485	LT934125.1	-	UL29.2	1	21477	22441	21477	22441	21477	22441	22441	22441	21477	21477	TRUE	NAGATA	22326	22479	16	8209.79627	22398.6875	***
TC_149	LT934125.1	+	UL46.5-S3	1	15028	16224	15028	16224	15028	16224	15028	15028	16224	16224	TRUE	NAGATA	14997	15211	13	4022.440302	15133.3846153846	***
TC_1498	LT934125.1	-	UL29.11	1	21477	23258	21477	23258	21477	23258	23258	23258	21477	21477	TRUE	NAGATA	23247	23267	1	2227.171492	23257	*
TC_150	LT934125.1	+	UL46.2	1	15249	16224	15249	16224	15249	16224	15249	15249	16224	16224	TRUE	NAGATA	15224	15302	13	2325.766306	15270.3846153846	***
TC_1504	LT934125.1	-	UL29.14	1	21477	23660	21477	23660	21477	23660	23660	23660	21477	21477	TRUE	NAGATA	23650	23670	2	113.472701	23660	*
TC_1524	LT934125.1	-	UL29	1	21477	25313	21477	25313	21477	25313	25313	25313	21477	21477	TRUE	NAGATA	25288	25330	17	31878.220517	25313	***
TC_1524	LT934125.1	-	UL29-28-27	1	16582	25312	16582	25312	16582	25312	25312	25312	16582	16582	TRUE	NAGATA	25288	25330	17	31878.220517	25313	***
TC_1548	LT934125.1	-	UL31.3-S	1	28429	28794	28429	28794	28429	28794	28794	28794	28429	28429	TRUE	NAGATA	28767	28813	6	1313.140018	28788.3333333333	***
TC_1553	LT934125.1	-	UL31.2	1	28429	29086	28429	29086	28429	29086	29086	29086	28429	28429	TRUE	NAGATA	29019	29097	13	4356.767941	29048.7692307692	***
TC_1553	LT934125.1	-	UL31.3	1	28429	29046	28429	29046	28429	29046	29046	29046	28429	28429	TRUE	NAGATA	29019	29097	13	4356.767941	29048.7692307692	***
TC_1554	LT934125.1	-	UL31-L	1	28429	29154	28429	29154	28429	29154	29154	29154	28429	28429	TRUE	NAGATA	29106	29171	9	1005.927611	29132.1111111111	***
TC_1558	LT934125.1	-	UL31	1	28429	29414	28429	29414	28429	29414	29414	29414	28429	28429	TRUE	NAGATA	29393	29434	19	362742.210642	29411.5263157895	***
TC_1559	LT934125.1	-	UL31.5	1	28429	29507	28429	29507	28429	29507	29507	29507	28429	28429	TRUE	NAGATA	29495	29524	11	2885.675469	29506.8181818182	***
TC_156	LT934125.1	+	UL46.1	1	15597	16224	15597	16224	15597	16224	15597	15597	16224	16224	TRUE	NAGATA	15581	15812	17	43720.850974	15666.5294117647	***
TC_156	LT934125.1	+	UL46.1-S2	1	15646	16224	15646	16224	15646	16224	15646	15646	16224	16224	TRUE	NAGATA	15581	15812	17	43720.850974	15666.5294117647	***
TC_156	LT934125.1	+	UL46.1-S3	1	15750	16224	15750	16224	15750	16224	15750	15750	16224	16224	TRUE	NAGATA	15581	15812	17	43720.850974	15666.5294117647	***
TC_156	LT934125.1	+	UL46.1-S4	1	15787	16224	15787	16224	15787	16224	15787	15787	16224	16224	TRUE	NAGATA	15581	15812	17	43720.850974	15666.5294117647	***
TC_1579	LT934125.1	-	UL32-S-31	1	28429	30877	28429	30877	28429	30877	30877	30877	28429	28429	TRUE	NAGATA	30863	30892	11	4921.03226	30877	***
TC_158	LT934125.1	+	nc-UL46	1	15883	16224	15883	16224	15883	16224	15883	15883	16224	16224	TRUE	NAGATA	15874	15904	2	225.790204	15888	*
TC_1582	LT934125.1	-	UL32-31	1	28429	31043	28429	31043	28429	31043	31043	31043	28429	28429	TRUE	NAGATA	31027	31053	8	545.753216	31040.625	**
TC_1597	LT934125.1	-	nc-UL36	1	32686	32842	32686	32842	32686	32842	32842	32842	32686	32686	TRUE	NAGATA	32818	32860	11	3652.521359	32842	***
TC_1598	LT934125.1	-	UL36.40-S2	1	32686	32935	32686	32935	32686	32935	32935	32935	32686	32686	TRUE	NAGATA	32878	32989	12	3760.66199	32927.8333333333	***
TC_1599	LT934125.1	-	UL36.40-S	1	32686	33035	32686	33035	32686	33035	33035	33035	32686	32686	TRUE	NAGATA	33005	33045	6	981.87065	33031.6666666667	***
TC_16	LT934125.1	+	ORF-1	1	1600	2273	1600	2273	1600	2273	1600	1600	2273	2273	TRUE	NAGATA	1573	1614	15	35040.63068	1600	***
TC_160	LT934125.1	+	nc-UL46-S	1	16014	16224	16014	16224	16014	16224	16014	16014	16224	16224	TRUE	NAGATA	16003	16141	14	7437.924242	16048	***
TC_1603	LT934125.1	-	UL36.38	1	32686	33356	32686	33356	32686	33356	33356	33356	32686	32686	TRUE	NAGATA	33202	33375	14	5300.449153	33293.1428571429	***
TC_1603	LT934125.1	-	UL36.38-S	1	32686	33242	32686	33242	32686	33242	33242	33242	32686	32686	TRUE	NAGATA	33202	33375	14	5300.449153	33293.1428571429	***
TC_1603	LT934125.1	-	UL36.40	1	32686	33215	32686	33215	32686	33215	33215	33215	32686	32686	TRUE	NAGATA	33202	33375	14	5300.449153	33293.1428571429	***
TC_1619	LT934125.1	-	UL36.43-S	1	32686	34330	32686	34330	32686	34330	34330	34330	32686	32686	TRUE	NAGATA	34317	34355	2	58.935131	34336	*
TC_1622	LT934125.1	-	UL36.5	1	32686	34474	32686	34474	32686	34474	34474	34474	32686	32686	TRUE	NAGATA	34442	34490	21	63404.534437	34473.8095238095	***
TC_1654	LT934125.1	-	UL36-UL36.5	1	32686	41995	32686	41995	32686	41995	41995	41995	32686	32686	TRUE	NAGATA	41982	42007	12	4651.301444	41995	***
TC_1670	LT934125.1	-	UL37.5	1	42005	43351	42005	43351	42005	43351	43351	43351	42005	42005	TRUE	NAGATA	43318	43372	5	221.163274	43348.2	**
TC_1672	LT934125.1	-	UL37.5-S2	1	42005	43473	42005	43473	42005	43473	43473	43473	42005	42005	TRUE	NAGATA	43463	43498	3	3294.246914	43478.6666666667	**
TC_1673	LT934125.1	-	UL37.6-S2	1	42005	43545	42005	43545	42005	43545	43545	43545	42005	42005	TRUE	NAGATA	43535	43555	1	26.651031	43545	*
TC_1688	LT934125.1	-	UL37	1	42005	44889	42005	44889	42005	44889	44889	44889	42005	42005	TRUE	NAGATA	44875	44911	14	17344.092645	44889.0714285714	***
TC_1688	LT934125.1	-	UL37-36	1	32686	44889	32686	44889	32686	44889	44889	44889	32686	32686	TRUE	NAGATA	44875	44911	14	17344.092645	44889.0714285714	***
TC_1729	LT934125.1	-	UL41.11	1	50041	50592	50041	50592	50041	50592	50592	50592	50041	50041	TRUE	NAGATA	50579	50659	14	5545.248828	50619.7857142857	***
TC_1729	LT934125.1	-	UL41.9	1	50041	50641	50041	50641	50041	50641	50641	50641	50041	50041	TRUE	NAGATA	50579	50659	14	5545.248828	50619.7857142857	***
TC_1732	LT934125.1	-	UL41.7	1	50041	50820	50041	50820	50041	50820	50820	50820	50041	50041	TRUE	NAGATA	50784	50837	8	430.161008	50814.625	**
TC_1734	LT934125.1	-	UL41.4	1	50041	50986	50041	50986	50041	50986	50986	50986	50041	50041	TRUE	NAGATA	50964	51077	17	11674.120375	51012.2352941177	***
TC_1735	LT934125.1	-	UL41.2	1	50041	51094	50041	51094	50041	51094	51094	51094	50041	50041	TRUE	NAGATA	51081	51109	12	7828.802477	51095.0833333333	***
TC_1736	LT934125.1	-	UL41	1	50041	51147	50041	51147	50041	51147	51147	51147	50041	50041	TRUE	NAGATA	51132	51162	21	144613.572563	51147	***
TC_1773	LT934125.1	-	UL26.9-S	1	55270	55679	55270	55679	55270	55679	55679	55679	55270	55270	TRUE	NAGATA	55645	55698	11	3725.176943	55675.1818181818	***
TC_1774	LT934125.1	-	UL26.9	1	55270	55733	55270	55733	55270	55733	55733	55733	55270	55270	TRUE	NAGATA	55708	55747	6	4177.145003	55728.1666666667	***
TC_1775	LT934125.1	-	UL26.8	1	55270	55807	55270	55807	55270	55807	55807	55807	55270	55270	TRUE	NAGATA	55750	55920	15	6542.62477	55792.8	***
TC_1779	LT934125.1	-	UL26.6	1	55270	56188	55270	56188	55270	56188	56188	56188	55270	55270	TRUE	NAGATA	56172	56210	23	957390.75354	56188.2608695652	***
TC_1789	LT934125.1	-	UL26-26.5	1	55270	56946	55270	56946	55270	56946	56946	56946	55270	55270	TRUE	NAGATA	56932	56965	18	62035.924048	56945.8888888889	***
TC_1789	LT934125.1	-	UL26-26.5-AT	1	55310	56946	55310	56946	55310	56946	56946	56946	55310	55310	TRUE	NAGATA	56932	56965	18	62035.924048	56945.8888888889	***
TC_1789	LT934125.1	-	nc-UL26	1	56317	56946	56317	56946	56317	56946	56946	56946	56317	56317	TRUE	NAGATA	56932	56965	18	62035.924048	56945.8888888889	***
TC_18	LT934125.1	+	ORF-1.5	1	1725	2273	1725	2273	1725	2273	1725	1725	2273	2273	TRUE	NAGATA	1702	1738	5	2123.665727	1717.6	**
TC_1812	LT934125.1	-	UL25	1	55704	58556	55704	58556	55704	58556	58556	58556	55704	55704	TRUE	NAGATA	58554	58585	13	8900.021389	58570	***
TC_1812	LT934125.1	-	UL25-26-26.5	1	55270	58570	55270	58570	55270	58570	58570	58570	55270	55270	TRUE	NAGATA	58554	58585	13	8900.021389	58570	***
TC_1812	LT934125.1	-	UL25-AT	1	56317	58570	56317	58570	56317	58570	58570	58570	56317	56317	TRUE	NAGATA	58554	58585	13	8900.021389	58570	***
TC_1817	LT934125.1	-	UL25L-26-26.5	1	55270	59016	55270	59016	55270	59016	59016	59016	55270	55270	TRUE	NAGATA	58994	59027	8	449.988163	59014.25	**
TC_1820	LT934125.1	-	UL24-25-26-26.5	1	55270	59277	55270	59277	55270	59277	59277	59277	55270	55270	TRUE	NAGATA	59264	59291	12	6913.498012	59277	***
TC_1846	LT934125.1	-	CTO-AT	1	62617	63420	62617	63420	62617	63420	63420	63420	62617	62617	TRUE	NAGATA	63400	63448	22	2767534.75764	63419.8181818182	***
TC_1846	LT934125.1	-	CTO-AT2	1	62344	63420	62344	63420	62344	63420	63420	63420	62344	62344	TRUE	NAGATA	63400	63448	22	2767534.75764	63419.8181818182	***
TC_1846	LT934125.1	-	CTO-S	1	63164	63420	63164	63420	63164	63420	63420	63420	63164	63164	TRUE	NAGATA	63400	63448	22	2767534.75764	63419.8181818182	***
TC_1846	LT934125.1	-	CTO-UL22-UL23-UL24-UL25-26	1	55270	63420	55270	63420	55270	63420	63420	63420	55270	55270	TRUE	NAGATA	63400	63448	22	2767534.75764	63419.8181818182	***
TC_1857	LT934125.1	-	CTO-M	1	63164	64127	63164	64127	63164	64127	64127	64127	63164	63164	TRUE	NAGATA	64113	64139	11	3596.64166	64126.2727272727	***
TC_1867	LT934125.1	-	CTO-M-L	1	63164	64624	63164	64624	63164	64624	64624	64624	63164	63164	TRUE	NAGATA	64614	64665	5	720.526623	64639.6	**
TC_1867	LT934125.1	-	UL21.5	1	64133	64624	64133	64624	64133	64624	64624	64624	64133	64133	TRUE	NAGATA	64614	64665	5	720.526623	64639.6	**
TC_1883	LT934125.1	-	UL21.2-S	1	64133	65582	64133	65582	64133	65582	65582	65582	64133	64133	TRUE	NAGATA	65557	65592	2	45.442052	65574.5	*
TC_1884	LT934125.1	-	UL21.2	1	64133	65657	64133	65657	64133	65657	65657	65657	64133	64133	TRUE	NAGATA	65616	65695	4	576.707466	65648.75	**
TC_1885	LT934125.1	-	CTO-L	1	63164	65752	63164	65752	63164	65752	65752	65752	63164	63164	TRUE	NAGATA	65734	65766	19	54196.856945	65751.4736842105	***
TC_1885	LT934125.1	-	UL21	1	64133	65752	64133	65752	64133	65752	65752	65752	64133	64133	TRUE	NAGATA	65734	65766	19	54196.856945	65751.4736842105	***
TC_1885	LT934125.1	-	UL21-AT2	1	64532	65752	64532	65752	64532	65752	65752	65752	64532	64532	TRUE	NAGATA	65734	65766	19	54196.856945	65751.4736842105	***
TC_1887	LT934125.1	-	UL21-L	1	64133	65880	64133	65880	64133	65880	65880	65880	64133	64133	TRUE	NAGATA	65866	65893	7	280.738604	65881.1428571429	**
TC_1891	LT934125.1	-	UL21-L2	1	64138	66283	64138	66283	64138	66283	66283	66283	64138	64138	TRUE	NAGATA	66242	66305	5	797.503648	66276.8	**
TC_19	LT934125.1	+	ORF-1.5-S	1	1806	2273	1806	2273	1806	2273	1806	1806	2273	2273	TRUE	NAGATA	1760	1899	11	5242.475749	1827.81818181818	***
TC_1940	LT934125.1	-	FORF15-S2	1	71549	71882	71549	71882	71549	71882	71882	71882	71549	71549	TRUE	NAGATA	71862	71901	12	4173.050311	71882.75	***
TC_1953	LT934125.1	-	FORF15-S	1	71549	72713	71549	72713	71549	72713	72713	72713	71549	71549	TRUE	NAGATA	72692	72767	10	890.353917	72731.2	**
TC_1958	LT934125.1	-	FORF15	1	71549	73108	71549	73108	71549	73108	73108	73108	71549	71549	TRUE	NAGATA	73093	73118	11	1416.745931	73107.7272727273	***
TC_1969	LT934125.1	-	FORF15-L	1	71549	74345	71549	74345	71549	74345	74345	74345	71549	71549	TRUE	NAGATA	74330	74358	13	3178.449333	74345	***
TC_197	LT934125.1	+	UL30	1	25420	28632	25420	28632	25420	28632	25420	25420	28632	28632	TRUE	NAGATA	25409	25436	14	16686.407588	25420.2857142857	***
TC_1989	LT934125.1	-	UL15	1	71549	76860	71549	76860	71549	76860	76860	76860	71549	71549	TRUE	NAGATA	76850	76877	13	5728.452122	76860.6153846154	***
TC_1989	LT934125.1	-	UL15-splice	1	71548	76859	71548	72782	71548	76859	76859	72782	71548	71548	TRUE	NAGATA	76850	76877	13	5728.452122	76860.6153846154	***
TC_1989	LT934125.1	-	UL15-splice	2	71548	76859	75662	76859	71548	76859	76859	76859	71548	75662	FALSE	NAGATA	76850	76877	13	5728.452122	76860.6153846154	***
TC_1993	LT934125.1	-	UL15-16-17	1	71549	77985	71549	77985	71549	77985	77985	77985	71549	71549	TRUE	NAGATA	77975	77995	2	113.539402	77985	*
TC_1993	LT934125.1	-	UL15-splice-L	1	71548	77984	71548	72782	71548	77984	77984	72782	71548	71548	TRUE	NAGATA	77975	77995	2	113.539402	77985	*
TC_1993	LT934125.1	-	UL15-splice-L	2	71548	77984	75662	77984	71548	77984	77984	77984	71548	75662	FALSE	NAGATA	77975	77995	2	113.539402	77985	*
TC_2009	LT934125.1	-	nc-UL10	1	80352	80491	80352	80491	80352	80491	80491	80491	80352	80352	TRUE	NAGATA	80469	80552	12	1897.131969	80494.25	***
TC_2011	LT934125.1	-	UL10.4	1	80352	80835	80352	80835	80352	80835	80835	80835	80352	80352	TRUE	NAGATA	80731	80907	17	16319.879902	80838.0588235294	***
TC_2014	LT934125.1	-	UL10.5	1	80352	81051	80352	81051	80352	81051	81051	81051	80352	80352	TRUE	NAGATA	80997	81061	12	2237.113291	81024.6666666667	***
TC_2016	LT934125.1	-	UL10.6	1	80352	81314	80352	81314	80352	81314	81314	81314	80352	80352	TRUE	NAGATA	81222	81316	12	1718.175362	81270.25	***
TC_2017	LT934125.1	-	UL10.7	1	80352	81429	80352	81429	80352	81429	81429	81429	80352	80352	TRUE	NAGATA	81332	81445	12	1608.712927	81394.5	***
TC_2019	LT934125.1	-	UL10-S	1	80352	81551	80352	81551	80352	81551	81551	81551	80352	80352	TRUE	NAGATA	81533	81627	7	2343.145388	81579.8571428572	***
TC_2023	LT934125.1	-	UL10	1	80352	81804	80352	81804	80352	81804	81804	81804	80352	80352	TRUE	NAGATA	81793	81825	19	189899.080289	81804.3157894737	***
TC_2024	LT934125.1	-	UL10-L1	1	80352	81840	80352	81840	80352	81840	81840	81840	80352	80352	TRUE	NAGATA	81832	81852	1	10101.010101	81842	*
TC_2025	LT934125.1	-	UL10-L3	1	80352	81897	80352	81897	80352	81897	81897	81897	80352	80352	TRUE	NAGATA	81860	81910	14	11067.956222	81893.7857142857	***
TC_2026	LT934125.1	-	UL10-L4	1	80352	82026	80352	82026	80352	82026	82026	82026	80352	80352	TRUE	NAGATA	82010	82036	11	1335.145784	82023.9090909091	***
TC_2057	LT934125.1	-	UL7.5	1	86133	86928	86133	86928	86133	86928	86928	86928	86133	86133	TRUE	NAGATA	86867	86948	9	475.913028	86906.7777777778	**
TC_2062	LT934125.1	-	UL7	1	86133	87161	86133	87161	86133	87161	87161	87161	86133	86133	TRUE	NAGATA	87147	87173	18	42406.575702	87160.7777777778	***
TC_2064	LT934125.1	-	UL7-L2	1	86133	87250	86133	87250	86133	87250	87250	87250	86133	86133	TRUE	NAGATA	87240	87263	3	376.709001	87250	**
TC_2068	LT934125.1	-	UL7-L3	1	86133	87447	86133	87447	86133	87447	87447	87447	86133	86133	TRUE	NAGATA	87409	87459	15	8386.95929	87444.4666666667	***
TC_2077	LT934125.1	-	UL7-L4	1	86133	87864	86133	87864	86133	87864	87864	87864	86133	86133	TRUE	NAGATA	87849	87874	2	48.580952	87861.5	*
TC_2090	LT934125.1	-	UL6-7	1	86133	89079	86133	89079	86133	89079	89079	89079	86133	86133	TRUE	NAGATA	89063	89091	12	6415.947046	89079	***
TC_2104	LT934125.1	-	UL6L-7	1	86133	90875	86133	90875	86133	90875	90875	90875	86133	86133	TRUE	NAGATA	90865	90885	1	31.349928	90875	*
TC_2118	LT934125.1	-	TRL3.5	1	92071	92422	92071	92422	92071	92422	92422	92422	92071	92071	TRUE	NAGATA	92402	92457	8	2455.09862	92431.625	***
TC_2120	LT934125.1	-	nc-UL3.5	1	92069	92622	92069	92622	92069	92622	92622	92622	92069	92069	TRUE	NAGATA	92578	92645	7	818.285893	92622.2857142857	**
TC_2124	LT934125.1	-	UL3.5	1	92069	92933	92069	92933	92069	92933	92933	92933	92069	92069	TRUE	NAGATA	92917	92968	21	176427.155541	92934.2857142857	***
TC_2129	LT934125.1	-	UL3.5-L	1	92069	93265	92069	93265	92069	93265	93265	93265	92069	92069	TRUE	NAGATA	93255	93306	7	1014.403177	93281.7142857143	***
TC_2135	LT934125.1	-	UL3	1	92445	93654	92445	93654	92445	93654	93654	93654	92445	92445	TRUE	NAGATA	93634	93667	15	27286.08889	93653.5333333333	***
TC_2135	LT934125.1	-	UL3-3.5	1	92069	93654	92069	93654	92069	93654	93654	93654	92069	92069	TRUE	NAGATA	93634	93667	15	27286.08889	93653.5333333333	***
TC_2142	LT934125.1	-	UL3L-3.5	1	92069	93980	92069	93980	92069	93980	93980	93980	92069	92069	TRUE	NAGATA	93975	93995	1	16.129162	93985	*
TC_2144	LT934125.1	-	UL3L2-3.5	1	92069	94108	92069	94108	92069	94108	94108	94108	92069	92069	TRUE	NAGATA	94098	94118	1	667.111408	94108	*
TC_2152	LT934125.1	-	UL2	1	93229	94526	93229	94526	93229	94526	94526	94526	93229	93229	TRUE	NAGATA	94509	94546	17	23874.655059	94526.3529411765	***
TC_2152	LT934125.1	-	UL2-3-3.5	1	92069	94526	92069	94526	92069	94526	94526	94526	92069	92069	TRUE	NAGATA	94509	94546	17	23874.655059	94526.3529411765	***
TC_2161	LT934125.1	-	UL1-2-3-3.5	1	92069	94947	92069	94947	92069	94947	94947	94947	92069	92069	TRUE	NAGATA	94931	94960	19	54721.463908	94946.6842105263	***
TC_2175	LT934125.1	-	nc-EP0-2	1	95890	96090	95890	96090	95890	96090	96090	96090	95890	95890	TRUE	NAGATA	96062	96104	10	804.969796	96085.9	**
TC_2184	LT934125.1	-	EP0.10	1	95890	96629	95890	96629	95890	96629	96629	96629	95890	95890	TRUE	NAGATA	96618	96638	1	724.112962	96628	*
TC_2190	LT934125.1	-	EP0.5-S2-sp1	1	95889	97126	95889	96851	95889	97126	97126	96851	95889	95889	TRUE	NAGATA	96982	97136	12	5589.35881	97035.8333333333	***
TC_2190	LT934125.1	-	EP0.5-S2-sp1	2	95889	97126	96990	97126	95889	97126	97126	97126	95889	96990	FALSE	NAGATA	96982	97136	12	5589.35881	97035.8333333333	***
TC_2190	LT934125.1	-	nc-EP0	1	96800	97006	96800	97006	96800	97006	97006	97006	96800	96800	TRUE	NAGATA	96982	97136	12	5589.35881	97035.8333333333	***
TC_2191	LT934125.1	-	EP0.5-S	1	95890	97175	95890	97175	95890	97175	97175	97175	95890	95890	TRUE	NAGATA	97163	97307	14	15048.87646	97219.2857142857	***
TC_2191	LT934125.1	-	EP0.5-S-sp1	1	95889	97174	95889	96851	95889	97174	97174	96851	95889	95889	TRUE	NAGATA	97163	97307	14	15048.87646	97219.2857142857	***
TC_2191	LT934125.1	-	EP0.5-S-sp1	2	95889	97174	96990	97174	95889	97174	97174	97174	95889	96990	FALSE	NAGATA	97163	97307	14	15048.87646	97219.2857142857	***
TC_2192	LT934125.1	-	EP0	1	95890	97362	95890	97362	95890	97362	97362	97362	95890	95890	TRUE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0-sp1	1	95889	97361	95889	96851	95889	97361	97361	96851	95889	95889	TRUE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0-sp1	2	95889	97361	96990	97361	95889	97361	97361	97361	95889	96990	FALSE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0-sp2	1	95889	97361	95889	96851	95889	97361	97361	96851	95889	95889	TRUE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
TC_2192	LT934125.1	-	EP0-sp2	2	95889	97361	96942	97361	95889	97361	97361	97361	95889	96942	FALSE	NAGATA	97317	97378	23	685714.844278	97350.2608695652	***
