chr	pos	strand	C6_12h	C6_1h	C6_2h	C6_4h	C6_6h	C6_8h	NRK_12h	NRK_1h	NRK_2h	NRK_4h	NRK_6h	NRK_8h	PC_12_0.5h	PC_12_1.5h	PC_12_12h	PC_12_1h	PC_12_2.5h	PC_12_2h	PC_12_4h	PC_12_6h	PC_12_8h	PK_15_12h	PK_15_1h	PK_15_2h	PK_15_4h	PK_15_6h	PK_15_8h
LT934125.1	79994	+	3011.967518	3261.578604	7625.826131	3970.504821	5290.428143	4392.547311	5236.920503	2631.578947	7352.941176	5455.372026	7226.773844	4141.889802	0	1283.697047	3059.808295	3048.780488	3445.305771	4705.882353	2522.26283	2844.221234	3394.440889	2564.308409	2245.508982	2192.797504	4324.683965	3144.353496	2654.088019
LT934125.1	79995	+	1283.190689	1956.947162	2541.942044	1418.037436	2454.322334	2123.064534	3708.951848	2631.578947	2450.980392	5000.757691	4714.793631	2492.008387	16666.666667	1283.697047	1336.467991	762.195122	1291.989664	1568.627451	772.121275	1563.040498	1280.058517	995.772982	748.502994	759.04529	1850.465735	1227.555605	1035.194105
LT934125.1	79996	+	28232.630054	28701.891716	38129.130656	27226.318775	37196.618489	39691.545567	28237.543641	34210.526316	35130.718954	25913.017124	22221.363426	26810.57299	50000	34659.820282	26721.243619	35060.97561	32730.404823	35032.679739	28928.810418	28352.529691	30527.109811	24261.352584	11976.047904	17542.380029	33641.051231	28042.602217	28209.662976
LT934125.1	79997	+	202.096446	652.315721	0	0	163.621489	329.441048	213.403443	0	816.993464	303.076224	115.937548	326.53903	0	0	146.091643	762.195122	0	0	154.424255	115.306266	182.865502	155.927242	0	168.676731	228.709248	145.898002	122.227738
LT934125.1	79998	+	321.406396	652.315721	0	0	327.242978	329.441048	311.569027	0	0	303.076224	77.291699	378.097824	0	1283.697047	259.718476	0	0	261.437908	257.373758	230.612533	308.585535	222.312108	0	0	311.876248	266.641176	301.827679
LT934125.1	79999	+	43.828145	0	0	0	0	73.209122	34.144551	0	0	0	38.645849	0	0	0	24.348607	0	0	0	0	25.623615	57.14547	21.613677	0	0	0	40.247725	37.416654
LT934125.1	80000	+	0	0	0	0	0	0	29.876482	0	0	0	0	0	0	0	0	762.195122	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	80001	+	262.96887	0	0	567.214974	327.242978	292.836487	187.79503	2631.578947	816.993464	454.614336	115.937548	137.490118	0	0	151.502444	0	861.326443	261.437908	102.949503	166.553496	205.72369	142.032735	0	84.338366	166.333999	140.867037	169.622167
LT934125.1	80002	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	80858	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	81796	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	9.263004	0	0	0	0	0
LT934125.1	81797	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	22.858188	0	0	0	0	0	0
LT934125.1	81798	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.526009	0	0	0	0	12.472218
LT934125.1	81799	+	0	0	0	0	0	24.403041	0	0	0	0	0	0	0	0	16.232405	0	0	0	0	0	0	0	0	0	0	20.123862	0
LT934125.1	81801	+	0	0	0	0	0	36.604561	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	16.982175	0	0	0	0	12.472218
LT934125.1	81805	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.438341	0	0	0	0	0
LT934125.1	81806	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.806839	0	0	0	15.092897	0
LT934125.1	86132	+	0	0	0	0	0	0	0	0	0	151.538112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	86151	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	86157	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	86158	+	0	0	0	283.607487	0	0	0	0	0	0	0	34.372529	0	0	0	0	0	0	0	0	0	0	0	0	41.5835	0	0
LT934125.1	86159	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.092897	0
LT934125.1	86160	+	0	0	0	0	0	36.604561	29.876482	0	0	151.538112	0	51.558794	0	0	21.643206	0	0	0	0	25.623615	22.858188	0	0	0	41.5835	15.092897	19.955549
LT934125.1	86161	+	82.786496	652.315721	0	0	54.540496	170.821284	38.41262	0	0	151.538112	115.937548	103.117588	0	0	67.63502	762.195122	430.663221	522.875817	102.949503	179.365303	137.149127	20.069843	0	337.353462	228.709248	70.433518	84.811083
LT934125.1	86162	+	0	0	0	0	0	0	25.608413	0	0	0	38.645849	51.558794	0	0	0	0	0	0	102.949503	0	0	0	0	168.676731	0	20.123862	0
LT934125.1	86163	+	21.914072	0	0	0	54.540496	0	34.144551	0	0	0	0	68.745059	0	0	0	0	0	0	0	0	22.858188	0	0	0	0	0	0
LT934125.1	86164	+	460.195522	1304.631442	508.388409	567.214974	490.864467	732.091219	520.704402	2631.578947	1633.986928	1060.766783	502.396043	773.381913	0	0	419.337123	0	0	0	257.373758	486.84868	617.171071	128.138229	748.502994	1771.105676	748.502994	482.972697	301.827679
LT934125.1	86165	+	150.96361	0	508.388409	0	436.323971	305.038008	345.713578	0	0	151.538112	154.583398	378.097824	0	0	124.448436	762.195122	861.326443	261.437908	257.373758	204.988918	274.298254	33.96435	0	421.691828	187.125749	135.836071	107.261076
LT934125.1	86166	+	116.875053	0	508.388409	0	54.540496	158.619764	196.331168	0	0	757.690559	231.875097	292.166501	0	0	97.394428	0	430.663221	784.313725	205.899007	166.553496	171.436409	24.701345	0	253.015097	187.125749	60.371587	57.372203
LT934125.1	86167	+	3557.384434	7827.78865	8642.602949	3686.897334	2345.241342	4526.764035	2804.121247	5263.157895	8986.928105	4243.067131	2937.084557	3970.027154	0	5134.78819	3284.356561	7621.95122	6459.94832	7581.699346	3603.232614	3446.37618	4594.495748	767.285538	1497.005988	8433.836552	4886.061211	2485.297003	2259.965926
LT934125.1	86168	+	224.010519	652.315721	508.388409	567.214974	109.080993	390.44865	145.114342	0	816.993464	151.538112	231.875097	343.725295	0	0	211.021262	0	430.663221	0	205.899007	243.42434	377.160099	64.841031	748.502994	506.030193	478.210246	231.424417	184.588828
LT934125.1	86169	+	12.174485	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	51.474752	0	22.858188	0	0	0	0	0	0
LT934125.1	87215	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	91544	+	0	0	0	0	0	48.806081	0	2631.578947	0	0	0	0	0	1283.697047	0	0	0	0	0	0	0	0	0	168.676731	0	0	0
LT934125.1	91546	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	91549	+	0	0	0	0	0	24.403041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.123862	0
LT934125.1	91553	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	91556	+	0	0	0	0	0	0	0	0	0	0	38.645849	34.372529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	91557	+	0	0	0	0	0	24.403041	0	0	0	0	0	0	0	0	0	0	0	261.437908	0	0	0	0	0	0	0	0	0
LT934125.1	91558	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	91559	+	26.783866	0	0	567.214974	163.621489	48.806081	55.484895	0	0	303.076224	77.291699	120.303853	0	1283.697047	29.759409	762.195122	0	261.437908	0	102.494459	91.432751	15.438341	0	168.676731	62.37525	45.27869	59.866647
LT934125.1	91561	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	91562	+	0	652.315721	0	0	54.540496	0	0	2631.578947	0	0	0	0	0	0	0	0	0	0	0	0	22.858188	0	0	0	62.37525	0	12.472218
LT934125.1	92045	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	92047	+	0	0	0	0	0	0	17.072275	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	92048	+	14.609382	0	0	0	54.540496	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	51.474752	51.247229	0	0	0	0	41.5835	15.092897	0
LT934125.1	92049	+	12.174485	0	0	0	54.540496	0	46.948758	0	0	0	0	0	0	0	21.643206	0	0	0	0	0	22.858188	0	0	0	0	20.123862	0
LT934125.1	92050	+	41.393248	0	0	0	163.621489	61.007602	85.361377	0	0	151.538112	77.291699	34.372529	0	0	43.286413	0	430.663221	0	154.424255	89.682652	0	38.595852	0	84.338366	83.166999	55.340622	39.911098
LT934125.1	92051	+	0	0	0	0	0	0	55.484895	0	0	0	38.645849	0	0	0	0	0	0	0	0	51.247229	34.287282	0	0	0	0	0	0
LT934125.1	92052	+	177.747477	652.315721	0	283.607487	218.161985	292.836487	303.03289	0	0	454.614336	193.229247	274.980236	0	0	178.556452	0	430.663221	261.437908	308.84851	294.671569	365.731005	115.787556	0	253.015097	395.043247	256.579245	172.11661
LT934125.1	92053	+	0	0	0	0	0	0	29.876482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	92054	+	43.828145	0	0	0	109.080993	36.604561	264.62027	0	0	606.152447	270.520946	120.303853	0	0	67.63502	0	0	261.437908	0	89.682652	137.149127	38.595852	0	0	166.333999	55.340622	57.372203
LT934125.1	92055	+	109.570362	0	0	283.607487	218.161985	134.216723	273.156408	0	816.993464	0	463.750193	223.421442	0	0	89.278226	0	430.663221	261.437908	154.424255	230.612533	148.578221	71.016368	0	84.338366	103.958749	130.805105	87.305527
LT934125.1	92056	+	277.578252	652.315721	1016.776817	850.822462	327.242978	512.463853	648.746468	0	0	606.152447	811.562838	739.009384	0	1283.697047	229.959067	1524.390244	430.663221	0	514.747516	243.42434	411.44738	98.805381	0	253.015097	395.043247	171.05283	177.105498
LT934125.1	92057	+	158.268301	652.315721	508.388409	283.607487	381.783474	256.231926	836.541498	0	816.993464	757.690559	734.271139	618.705531	0	0	181.261853	762.195122	430.663221	0	257.373758	230.612533	171.436409	57.121861	0	84.338366	145.542249	115.712209	89.799971
LT934125.1	92058	+	24.348969	0	0	0	0	48.806081	76.82524	0	0	151.538112	77.291699	137.490118	0	0	16.232405	0	0	0	0	51.247229	0	0	0	0	41.5835	20.123862	0
LT934125.1	92059	+	3391.811442	5218.525766	7625.826131	6522.972206	6163.076084	5027.026367	4340.62604	5263.157895	4084.96732	4546.143355	2473.334364	4709.036538	0	3851.091142	3168.024327	4573.170732	4737.295435	4444.444444	4632.727647	4432.885347	4125.902898	1340.047982	748.502994	1518.090579	2495.00998	2143.191343	2070.38821
LT934125.1	92060	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	92304	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	25.623615	0	0	0	0	0	0	0
LT934125.1	92467	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	92496	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	25.623615	0	12.350673	0	0	0	20.123862	0
LT934125.1	92614	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	10.806839	0	0	0	0	0
LT934125.1	92621	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	92906	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	93375	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.338366	0	0	0
LT934125.1	93377	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	93408	+	0	0	508.388409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	94428	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	95020	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	95849	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	95869	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.527004	0	0	0	0	0	34.287282	0	0	0	0	0	0
LT934125.1	96005	+	0	0	0	0	0	24.403041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	96023	+	0	652.315721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	96029	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5835	0	0
LT934125.1	96468	+	0	0	0	0	0	0	0	0	0	151.538112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	96700	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	96906	+	0	0	0	0	54.540496	61.007602	0	0	0	151.538112	0	0	0	0	0	0	0	261.437908	51.474752	0	45.716376	0	0	168.676731	41.5835	15.092897	0
LT934125.1	98794	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	98891	+	0	0	0	0	0	0	17.072275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	98950	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	99189	+	17.044279	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	99507	+	21.914072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	99510	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	99515	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	99868	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	99869	+	80.351599	0	0	0	0	24.403041	25.608413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	101105	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	101312	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	102383	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	102385	+	12.174485	0	0	0	0	0	0	0	0	0	0	0	0	0	13.527004	0	0	0	0	25.623615	57.14547	0	0	0	0	0	0
LT934125.1	102389	+	0	0	0	0	0	0	0	0	0	151.538112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	102390	+	0	0	0	0	0	0	0	0	816.993464	0	0	0	0	0	29.759409	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	102391	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.437908	0	0	0	0	0	0	0	0	0
LT934125.1	102393	+	31.65366	0	0	0	54.540496	36.604561	34.144551	0	0	151.538112	0	51.558794	0	1283.697047	67.63502	0	0	0	0	140.929881	80.003657	13.894507	0	168.676731	0	0	19.955549
LT934125.1	102394	+	0	0	0	0	0	0	0	0	0	0	0	34.372529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	102414	+	0	0	0	0	0	0	0	0	0	151.538112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	102419	+	0	0	0	0	0	0	17.072275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.092897	0
LT934125.1	102420	+	19.479176	0	0	0	0	24.403041	0	0	0	0	0	0	0	0	18.937806	0	0	0	0	0	0	0	0	0	0	0	12.472218
LT934125.1	102421	+	0	0	0	0	0	0	0	0	0	0	0	0	0	1283.697047	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	102422	+	38.958351	0	0	0	0	73.209122	17.072275	0	816.993464	0	38.645849	0	0	0	67.63502	0	861.326443	0	154.424255	0	45.716376	0	0	0	0	0	0
LT934125.1	103071	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	107887	+	0	0	0	0	0	0	17.072275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	107956	+	12.174485	0	0	0	0	0	12.804207	0	0	0	77.291699	34.372529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	107969	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	107986	+	14.609382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	107989	+	38.958351	0	0	0	0	0	55.484895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	107992	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	107995	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108001	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108018	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108019	+	21.914072	0	0	0	0	0	29.876482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108020	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108029	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108031	+	21.914072	0	0	0	0	0	21.340344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108051	+	36.523454	0	0	0	0	24.403041	68.289102	0	0	0	0	0	0	0	16.232405	0	0	0	0	0	22.858188	0	0	0	0	0	0
LT934125.1	108067	+	12.174485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108071	+	58.437527	0	0	0	0	36.604561	68.289102	0	0	0	0	0	0	0	24.348607	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108079	+	12.174485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108091	+	0	0	0	0	0	0	17.072275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108106	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108113	+	21.914072	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108120	+	31.65366	0	0	0	0	24.403041	25.608413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108122	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108129	+	0	0	0	0	0	0	0	0	0	0	77.291699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108139	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108142	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	108148	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108152	+	51.132836	0	0	0	0	0	110.969791	0	0	0	77.291699	0	0	0	43.286413	0	0	0	0	0	34.287282	0	0	0	0	0	0
LT934125.1	108162	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108174	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108197	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108206	+	12.174485	0	0	0	54.540496	0	17.072275	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108216	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108225	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	108230	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.527004	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108231	+	36.523454	0	0	0	0	0	72.557171	0	0	0	0	51.558794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108232	+	46.263042	0	0	0	0	0	98.165584	0	0	0	0	68.745059	0	0	18.937806	0	0	0	0	0	22.858188	0	0	0	0	0	0
LT934125.1	108233	+	0	0	0	0	0	24.403041	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	25.623615	0	0	0	0	0	0	0
LT934125.1	108243	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108248	+	0	0	0	0	0	0	0	0	0	151.538112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108252	+	0	0	0	0	54.540496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108293	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108480	+	0	0	0	0	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108505	+	12.174485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108506	+	19.479176	0	0	0	0	0	25.608413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108532	+	12.174485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108698	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.474752	0	0	0	0	0	0	0	0
LT934125.1	108813	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	108816	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.154828	0
LT934125.1	108817	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.123862	0
LT934125.1	108818	+	0	0	0	0	54.540496	0	29.876482	0	0	0	0	0	0	0	18.937806	0	0	0	0	38.435422	22.858188	13.894507	0	84.338366	62.37525	30.185794	12.472218
LT934125.1	108819	+	0	0	0	0	54.540496	0	34.144551	0	0	0	77.291699	85.931324	0	0	32.464809	0	0	0	0	38.435422	22.858188	21.613677	0	0	41.5835	45.27869	12.472218
LT934125.1	108820	+	12.174485	0	0	0	0	61.007602	55.484895	0	0	0	38.645849	68.745059	0	0	59.518817	0	0	0	51.474752	51.247229	22.858188	33.96435	0	0	83.166999	55.340622	47.394429
LT934125.1	108821	+	29.218763	0	508.388409	0	0	36.604561	123.773997	0	0	0	38.645849	85.931324	0	0	113.626833	0	0	0	154.424255	153.741688	137.149127	129.682063	0	0	187.125749	306.888901	222.005483
LT934125.1	108822	+	150.96361	0	1016.776817	0	490.864467	280.634967	435.343025	0	0	454.614336	309.166795	429.656618	0	0	427.453325	0	0	261.437908	360.323261	512.472294	274.298254	384.414686	0	421.691828	644.544245	729.490011	541.294267
LT934125.1	108823	+	0	0	0	0	0	0	29.876482	0	0	151.538112	0	51.558794	0	0	0	0	0	0	0	0	0	23.157511	0	0	41.5835	15.092897	24.944436
LT934125.1	108824	+	36.523454	0	0	0	54.540496	134.216723	145.114342	0	0	0	38.645849	51.558794	0	0	124.448436	0	0	0	154.424255	140.929881	125.720033	175.997085	0	168.676731	311.876248	291.796004	264.411024
LT934125.1	108825	+	14.609382	0	0	0	0	0	64.021033	0	0	0	38.645849	0	0	0	37.875611	0	430.663221	0	51.474752	0	45.716376	35.508184	0	84.338366	103.958749	90.557381	54.87776
LT934125.1	108826	+	14.609382	0	0	0	54.540496	61.007602	46.948758	0	0	303.076224	193.229247	85.931324	0	0	75.751222	0	0	0	257.373758	89.682652	45.716376	63.297197	0	0	103.958749	171.05283	82.31664
LT934125.1	108827	+	36.523454	0	0	0	54.540496	97.612162	951.779358	0	0	454.614336	1198.021333	653.07806	0	0	127.153837	0	0	261.437908	51.474752	89.682652	91.432751	125.050561	0	84.338366	187.125749	201.238624	132.205512
LT934125.1	108828	+	73.046908	0	0	283.607487	54.540496	195.224325	354.249716	0	0	303.076224	618.333591	292.166501	0	0	238.07527	0	0	0	102.949503	281.859762	171.436409	213.049103	0	84.338366	311.876248	422.60111	271.894355
LT934125.1	108829	+	1943.047761	0	1525.165226	5388.542258	4472.320698	5393.071977	6965.488395	0	0	4243.067131	4869.377029	6737.015777	0	0	7050.274463	3810.97561	3014.64255	2352.941176	9522.829052	8199.556711	6628.874463	6914.832849	1497.005988	4638.610104	10770.126414	12426.485015	9291.80251
LT934125.1	108830	+	12.174485	0	0	0	109.080993	146.418244	320.105165	0	0	606.152447	309.166795	189.048912	0	0	137.97544	762.195122	0	0	205.899007	140.929881	148.578221	89.542377	0	84.338366	145.542249	135.836071	97.283301
LT934125.1	108832	+	0	0	0	283.607487	0	0	12.804207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.185794	19.955549
LT934125.1	111523	+	0	0	0	0	0	0	0	0	0	0	38.645849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
