chr	pos	strand	C6_12h	C6_1h	C6_2h	C6_4h	C6_6h	C6_8h	NRK_12h	NRK_1h	NRK_2h	NRK_4h	NRK_6h	NRK_8h	PC_12_0.5h	PC_12_1.5h	PC_12_12h	PC_12_1h	PC_12_2.5h	PC_12_2h	PC_12_4h	PC_12_6h	PC_12_8h	PK_15_12h	PK_15_1h	PK_15_2h	PK_15_4h	PK_15_6h	PK_15_8h
LT934125.1	60259	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	27.30245	0	0	0	0	0	0	11.441648	0	0	0	0	0
LT934125.1	60260	+	90.916084	0	0	0	172.488141	32.2841	0	0	0	0	0	81.685999	0	0	61.430512	0	740.19245	0	0	0	63.914099	22.883295	0	0	0	24.193743	35.087873
LT934125.1	60261	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60262	+	27.97418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60315	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60319	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	60383	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60427	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60467	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	60472	+	0	0	0	0	0	0	0	0	0	0	0	0	0	2212.389381	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60501	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60551	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	60557	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60592	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	60594	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	81.188601	0	0
LT934125.1	60601	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.193743	0
LT934125.1	60625	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	60638	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60658	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	60661	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	60683	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60731	+	0	0	0	0	0	0	0	0	0	586.85446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60750	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60755	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60760	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60761	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60764	+	0	0	0	0	86.244071	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	60782	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	60799	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60809	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	60836	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	60851	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	60856	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	60857	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	60915	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60920	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60940	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	60945	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	60970	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.302063	0	0	0	0	0	0	0
LT934125.1	60974	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	31.95705	0	0	0	0	0	0
LT934125.1	61003	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	26.651031	0	0	0	0	0	0	0
LT934125.1	61005	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61007	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	740.19245	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61009	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61014	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61073	+	0	0	0	0	0	0	17.924841	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	61076	+	83.922539	0	0	0	0	96.8523	35.849682	0	0	0	134.535181	81.685999	0	0	34.128062	0	0	0	0	53.302063	0	43.478261	0	0	81.188601	24.193743	57.017794
LT934125.1	61077	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61078	+	0	0	0	0	86.244071	32.2841	44.812103	0	0	0	0	0	0	0	20.476837	0	0	0	100.38145	26.651031	63.914099	16.018307	0	0	0	24.193743	13.157952
LT934125.1	61079	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61087	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61110	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61150	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61168	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61175	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	61178	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61193	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61204	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	61214	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61226	+	0	0	0	0	0	32.2841	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61234	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	61235	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61246	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61273	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61278	+	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61286	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61304	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61305	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61320	+	0	0	0	525.486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61324	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61328	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61336	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61341	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61360	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	61381	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61391	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61402	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	61405	+	0	0	1239.157373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61410	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667.111408	0	0	0	0	0	0	0	0	0
LT934125.1	61412	+	0	0	0	0	0	32.2841	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61415	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61436	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61456	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	61457	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61462	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61471	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61486	+	0	0	0	0	0	32.2841	0	0	0	0	269.070362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61498	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	61499	+	0	1540.832049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61503	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61528	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61530	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61569	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61589	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61598	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.19245	0	100.38145	0	0	0	0	0	0	0	0
LT934125.1	61612	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.129162	0
LT934125.1	61621	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	21.929921
LT934125.1	61630	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61645	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.129162	0
LT934125.1	61655	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61656	+	0	0	0	525.486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61663	+	0	0	0	0	0	0	35.849682	0	0	0	0	0	0	0	20.476837	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61681	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.476837	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61685	+	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61687	+	55.94836	0	0	0	0	0	53.774523	0	0	0	0	163.371998	0	0	20.476837	0	0	0	0	53.302063	63.914099	18.306636	0	0	0	0	17.543937
LT934125.1	61688	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61690	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61693	+	0	0	0	0	0	0	35.849682	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61697	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61698	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.19245	0	0	0	0	0	0	0	0	0	0
LT934125.1	61699	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	40.594301	16.129162	21.929921
LT934125.1	61702	+	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61703	+	0	0	0	0	0	0	0	0	0	0	269.070362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61705	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.441648	0	0	0	24.193743	17.543937
LT934125.1	61706	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61724	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61731	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61733	+	0	0	0	0	86.244071	0	53.774523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61742	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	61744	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61747	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	61752	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61762	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61764	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61772	+	41.96127	0	0	0	0	0	0	0	0	0	0	0	0	0	27.30245	0	0	0	0	26.651031	0	0	0	0	0	0	21.929921
LT934125.1	61775	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61781	+	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	16.129162	0
LT934125.1	61784	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61786	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	61787	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	61797	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	40.594301	0	0
LT934125.1	61801	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	61807	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.129162	0
LT934125.1	61813	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61814	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	27.30245	0	0	0	0	79.953094	0	0	0	0	40.594301	16.129162	17.543937
LT934125.1	61817	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	61819	+	0	0	0	0	0	0	0	0	0	0	134.535181	81.685999	0	0	0	0	0	0	0	26.651031	63.914099	0	0	0	0	0	0
LT934125.1	61822	+	20.980635	0	0	0	0	32.2841	17.924841	0	0	0	0	0	0	2212.389381	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61825	+	20.980635	0	0	0	0	96.8523	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61826	+	0	0	0	0	0	0	44.812103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.129162	0
LT934125.1	61832	+	20.980635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61835	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	100.38145	0	31.95705	0	0	0	0	0	0
LT934125.1	61840	+	0	0	0	0	0	0	0	0	0	0	134.535181	81.685999	0	0	20.476837	0	0	0	0	0	0	0	0	362.056481	0	0	0
LT934125.1	61845	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61849	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61855	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61871	+	0	0	0	0	0	0	26.887262	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	13.157952
LT934125.1	61874	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61880	+	0	0	0	0	86.244071	0	0	0	0	0	0	0	0	0	0	0	740.19245	0	0	0	0	0	0	0	0	0	0
LT934125.1	61886	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61908	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61914	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61924	+	0	0	0	0	0	0	0	0	0	0	0	0	0	2212.389381	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61928	+	20.980635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61930	+	0	0	0	0	86.244071	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	100.38145	0	31.95705	0	0	0	0	0	0
LT934125.1	61931	+	0	1540.832049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61933	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	17.543937
LT934125.1	61936	+	0	0	0	525.486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61939	+	34.967725	0	0	0	0	32.2841	17.924841	0	0	0	0	0	0	0	34.128062	0	0	0	0	0	63.914099	0	0	0	0	0	0
LT934125.1	61942	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61948	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	0	0
LT934125.1	61951	+	20.980635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	61958	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	61973	+	20.980635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61975	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61977	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	61996	+	0	0	0	0	0	0	0	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	11.441648	0	0	0	16.129162	0
LT934125.1	62004	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62008	+	27.97418	0	0	0	0	64.5682	17.924841	0	0	0	0	81.685999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.929921
LT934125.1	62009	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	0	0	0	0	0	16.129162	0
LT934125.1	62012	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	62014	+	0	0	1239.157373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62015	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	62024	+	0	0	1239.157373	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62029	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	62030	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	62032	+	0	0	0	0	0	0	26.887262	0	0	0	0	81.685999	0	0	20.476837	0	0	0	0	0	0	0	0	0	0	16.129162	0
LT934125.1	62036	+	0	0	0	0	0	0	134.436309	0	0	0	0	0	0	0	20.476837	0	0	0	0	26.651031	31.95705	0	0	0	0	16.129162	26.315905
LT934125.1	62038	+	34.967725	0	0	0	0	0	44.812103	0	0	0	0	0	0	0	20.476837	0	0	0	0	0	0	20.594966	0	0	0	0	0
LT934125.1	62041	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.476837	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62042	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.129162	13.157952
LT934125.1	62044	+	0	0	0	0	0	0	0	0	0	0	134.535181	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	62047	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.651031	31.95705	0	0	0	0	0	0
LT934125.1	62054	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62057	+	0	0	0	0	0	0	71.699365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.157952
LT934125.1	62059	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.594301	0	0
LT934125.1	62060	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	20.476837	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62062	+	0	0	0	0	0	32.2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62068	+	20.980635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62069	+	0	0	0	0	0	0	17.924841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	62078	+	0	0	0	0	0	32.2841	26.887262	0	0	0	0	0	0	0	0	0	0	0	100.38145	0	0	0	0	0	0	0	17.543937
LT934125.1	62083	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
LT934125.1	62097	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.95705	0	0	0	0	0	0
