seqnames	strand	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines
LT934125.1	+	577	66209	66209	0	2	128.35563	0	0	0	66209	66209	66209	12h, 4h	C6, PC_12
LT934125.1	+	578	66264	66264	0	1	26.651031	0	0	0	66264	66264	66264	6h	PC_12
LT934125.1	+	579	66335	66347	0	18	59212.089591	0	0	3.51376730451861	66338	66338	66338	12h, 2h, 4h, 6h, 8h, 1h	C6, NRK, PC_12, PK_15
LT934125.1	+	580	66401	66425	24	4	84.478032	0	0	0	66407	66401	66425	12h, 8h, 6h	C6, PC_12, PK_15
LT934125.1	+	581	66474	66474	0	1	1172.332943	0	0	0	66474	66474	66474	2h	C6
LT934125.1	+	582	66516	66519	0	1	62.699856	2	2	2	66516	66516	66516	8h	PC_12
LT934125.1	+	583	66563	66579	16	3	140.869282	0	0	0	66573.3333333333	66563	66579	12h, 6h	C6, PC_12
LT934125.1	+	584	66641	66641	0	2	58.935131	0	0	0	66641	66641	66641	8h, 6h	C6, PC_12
LT934125.1	+	585	66749	66750	0	1	53.302062	1	1	1	66749	66749	66749	6h	PC_12
LT934125.1	+	586	66786	66786	0	2	97.685719	0	0	0	66786	66786	66786	6h, 12h	C6, PK_15
LT934125.1	+	587	66884	66884	0	1	31.349928	0	0	0	66884	66884	66884	8h	PC_12
LT934125.1	+	588	66913	66932	19	2	538.644027	0	0	0	66922.5	66913	66932	4h, 8h	C6, PK_15
LT934125.1	+	589	67013	67025	12	2	117.593999	0	0	0	67019	67013	67025	6h, 8h	C6, PC_12
LT934125.1	+	590	67112	67112	0	3	789.086315	0	0	0	67112	67112	67112	2.5h, 8h	PC_12, PK_15
LT934125.1	+	591	67169	67169	0	2	47.47909	0	0	0	67169	67169	67169	8h, 6h	PC_12, PK_15
LT934125.1	+	592	67234	67234	0	1	32.2841	0	0	0	67234	67234	67234	8h	C6
LT934125.1	+	593	67278	67278	0	1	26.651031	0	0	0	67278	67278	67278	6h	PC_12
LT934125.1	+	594	67325	67332	7	2	538.644027	0	0	0	67328.5	67325	67332	4h, 8h	C6, PK_15
LT934125.1	+	595	67406	67417	11	2	44.50788	0	0	0	67411.5	67406	67417	8h	PC_12, PK_15
LT934125.1	+	596	67446	67463	17	3	3051.009089	0	0	0	67452.6666666667	67446	67463	4h, 6h, 1h	PC_12, PK_15
LT934125.1	+	597	67511	67511	0	1	667.111408	0	0	0	67511	67511	67511	2h	PC_12
LT934125.1	+	598	67550	67581	31	3	144.24503	0	0	0	67565	67550	67581	6h, 8h	C6, PC_12
LT934125.1	+	599	67706	67706	0	1	525.486075	0	0	0	67706	67706	67706	4h	C6
LT934125.1	+	600	67731	67775	44	6	1130.290937	0	0	3.16992500144231	67751.1666666667	67731	67775	6h, 8h, 2h, 4h	C6, PC_12, PK_15
LT934125.1	+	601	67821	67867	35	5	233.263976	0	0	5.55458885167764	67840.4	67821	67856	6h, 8h, 12h, 4h	C6, PC_12, PK_15
LT934125.1	+	602	67961	67968	3	7	439.759854	0	0	3	67961.4285714286	67961	67964	12h, 6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	603	67991	67991	0	1	16.018307	0	0	0	67991	67991	67991	12h	PK_15
LT934125.1	+	604	68055	68062	7	3	652.518556	0	0	0	68059.3333333333	68055	68062	4h, 6h	C6, PC_12
LT934125.1	+	605	68097	68147	50	7	1888.429601	0	0	0	68117.5714285714	68097	68147	12h, 2h, 4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	606	68183	68195	12	2	94.983956	0	0	0	68189	68183	68195	8h	C6, PC_12
LT934125.1	+	607	68229	68229	0	1	13.729977	0	0	0	68229	68229	68229	12h	PK_15
LT934125.1	+	608	68272	68275	0	1	53.302062	2	2	2	68272	68272	68272	6h	PC_12
LT934125.1	+	609	68298	68300	2	2	47.47909	0	0	0	68299	68298	68300	8h, 6h	PC_12, PK_15
LT934125.1	+	610	68331	68331	0	1	13.157952	0	0	0	68331	68331	68331	8h	PK_15
LT934125.1	+	611	68364	68408	44	10	4958.424416	0	0	3.16992500144231	68376.1	68364	68408	12h, 6h, 1.5h, 1h, 4h, 8h	C6, PC_12, PK_15
LT934125.1	+	612	68435	68532	69	8	622.443884	0	0	6.55458885167764	68479.75	68435	68504	12h, 8h, 6h, 2h	C6, PC_12, PK_15
LT934125.1	+	613	68560	68667	107	12	1272.282927	0	0	11.7458055258927	68614.75	68560	68667	12h, 4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	614	68697	68697	0	1	32.2841	0	0	0	68697	68697	68697	8h	C6
LT934125.1	+	615	68727	68804	60	8	2202.72934	0	0	9.86195683672503	68764.375	68727	68787	1h, 8h, 6h, 12h, 2h, 4h	C6, PC_12, PK_15
LT934125.1	+	616	68837	68881	42	10	849.461608	0	0	4.44950173603126	68865.8	68837	68879	12h, 6h, 4h, 8h	C6, PC_12, PK_15
LT934125.1	+	617	68927	68941	9	3	115.964591	0	0	2.58496250072116	68933	68927	68936	12h, 8h	C6, PC_12
LT934125.1	+	618	68969	69096	127	11	1158.794546	0	0	19.7336700501677	69059.0909090909	68969	69096	12h, 6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	619	69156	69185	26	11	4249.372943	0	0	11.4911410337588	69162.3636363636	69159	69185	12h, 8h, 1h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	620	69233	69252	7	12	10902.881523	0	0	7.76309496331056	69241.6666666667	69237	69244	12h, 4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	621	69288	69340	52	9	4446.614011	0	0	4.0319414162631	69303.1111111111	69288	69340	12h, 2h, 6h, 8h, 1h, 4h	C6, PC_12, PK_15
LT934125.1	+	622	69383	69433	50	8	1914.288314	0	0	2.13221689650914	69410.75	69383	69433	1h, 8h, 4h, 6h, 12h	C6, PC_12, PK_15
LT934125.1	+	623	69470	69503	33	5	253.407811	0	0	0	69483.6	69470	69503	12h, 6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	624	69530	69567	37	9	860.917794	0	0	2.50987087671823	69540.5555555556	69530	69567	12h, 6h, 8h, 4h, 2h	C6, PC_12, PK_15
LT934125.1	+	625	69595	69611	16	8	289.566393	0	0	2.8073549220576	69608	69595	69611	8h, 12h, 6h, 4h	C6, PC_12, PK_15
LT934125.1	+	626	69660	69734	69	12	2218.427047	0	0	7.87314658187271	69682.1666666667	69665	69734	12h, 8h, 2.5h, 2h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	627	69762	69787	23	15	15736.865653	0	0	7.60861085213888	69766.2	69762	69785	12h, 2h, 4h, 6h, 8h, 2.5h, 1h	C6, NRK, PC_12, PK_15
LT934125.1	+	628	69812	69845	33	3	295.716612	0	0	0	69826	69812	69845	12h, 4h, 8h	C6, PC_12
LT934125.1	+	629	69874	69953	73	11	1292.687211	0	0	14.6752480041221	69918.7272727273	69874	69947	12h, 6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	630	69994	70031	37	10	1560.746919	0	0	5.55065955985565	70013.3	69994	70031	12h, 6h, 8h, 2.5h	C6, PC_12, PK_15
LT934125.1	+	631	70057	70057	0	1	1172.332943	0	0	0	70057	70057	70057	2h	C6
LT934125.1	+	632	70079	70095	3	14	11784.3643	0	0	0.534592108996842	70090.2857142857	70090	70093	12h, 4h, 6h, 8h, 1h, 2h	C6, PC_12, PK_15
LT934125.1	+	633	70124	70160	34	9	1363.989817	0	0	9.97096066493941	70137.7777777778	70126	70160	12h, 8h, 2h, 4h	C6, PC_12, PK_15
LT934125.1	+	634	70197	70259	62	11	873.019949	0	0	10.921280588188	70228.8181818182	70197	70259	12h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15
LT934125.1	+	635	70311	70336	25	11	1327.982206	0	0	5.230990558075	70316.4545454546	70311	70336	12h, 6h, 8h, 4h, 2h	C6, PC_12, PK_15
LT934125.1	+	636	70364	70438	50	7	1229.041547	0	0	5.4594316186373	70382.8571428572	70364	70414	12h, 4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	637	70525	70535	2	22	631741.212647	0	0	2.54581119058525	70530.5454545455	70529	70531	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	638	70595	70595	0	1	2227.171492	0	0	0	70595	70595	70595	1h	PC_12
LT934125.1	+	639	70617	70675	22	10	1802.942571	0	0	12.745763375964	70629.9	70620	70642	12h, 6h, 8h, 2h	C6, PC_12, PK_15
LT934125.1	+	640	70708	70728	20	4	213.822342	0	0	4.27259231977278	70713.25	70708	70728	12h, 8h, 6h	C6, PC_12
LT934125.1	+	641	70767	70813	46	12	1110.020597	0	0	2.32192809488736	70788.3333333333	70767	70813	12h, 4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	642	70850	70882	26	7	469.37238	0	0	5.26513146048854	70860.2857142857	70850	70876	12h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	643	70905	70918	13	10	2300.380404	0	0	2.63049655275612	70914.9	70905	70918	12h, 2h, 8h, 2.5h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	644	70963	71043	72	9	950.179602	0	0	6.18982455888002	71004.5555555556	70963	71035	12h, 6h, 8h, 2h	C6, PC_12, PK_15
LT934125.1	+	645	71065	71194	120	15	6326.756316	0	0	20.7520198625712	71131.1333333333	71065	71185	12h, 2h, 4h, 6h, 8h, 2.5h	C6, PC_12, PK_15
LT934125.1	+	646	71224	71284	60	10	1145.876834	0	0	8.0142960138452	71248.9	71224	71284	12h, 6h, 8h, 4h, 2h	C6, PC_12, PK_15
LT934125.1	+	647	71308	71346	32	10	1114.083589	0	0	9.82089826591803	71325.9	71314	71346	12h, 8h, 4h, 6h, 2h	C6, PC_12, PK_15
LT934125.1	+	648	71380	71437	40	7	623.40676	0	0	5.70043971814109	71399.5714285714	71380	71420	12h, 6h, 8h, 2h	C6, PC_12, PK_15
LT934125.1	+	649	71538	71538	0	1	667.111408	0	0	0	71538	71538	71538	2h	PC_12
LT934125.1	+	650	71767	71767	0	5	117.267461	0	0	0	71767	71767	71767	12h, 8h, 6h	C6, PC_12, PK_15
LT934125.1	+	651	71796	71796	0	1	40.594301	0	0	0	71796	71796	71796	4h	PK_15
LT934125.1	+	652	71902	71905	3	3	119.87886	0	0	0	71904	71902	71905	6h, 12h, 8h	C6, PC_12, PK_15
LT934125.1	+	653	71941	71941	0	1	26.651031	0	0	0	71941	71941	71941	6h	PC_12
LT934125.1	+	654	72040	72040	0	1	31.349928	0	0	0	72040	72040	72040	8h	PC_12
LT934125.1	+	655	72173	72173	0	1	31.349928	0	0	0	72173	72173	72173	8h	PC_12
LT934125.1	+	656	72329	72329	0	1	86.244071	0	0	0	72329	72329	72329	6h	C6
LT934125.1	+	657	72471	72471	0	1	40.594301	0	0	0	72471	72471	72471	4h	PK_15
LT934125.1	+	658	72505	72505	0	1	100.38145	0	0	0	72505	72505	72505	4h	PC_12
LT934125.1	+	659	72618	72618	0	1	31.349928	0	0	0	72618	72618	72618	8h	PC_12
LT934125.1	+	660	72649	72649	0	2	58.935131	0	0	0	72649	72649	72649	8h, 6h	C6, PC_12
LT934125.1	+	661	72688	72694	6	2	611.730146	0	0	0	72691	72688	72694	4h, 6h	C6
LT934125.1	+	662	72758	72764	0	12	6918.608922	0	0	3.77993476463804	72759	72759	72759	12h, 4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	663	72899	72899	0	1	32.2841	0	0	0	72899	72899	72899	8h	C6
LT934125.1	+	664	72957	72957	0	1	100.38145	0	0	0	72957	72957	72957	4h	PC_12
LT934125.1	+	665	72990	72990	0	1	31.349928	0	0	0	72990	72990	72990	8h	PC_12
LT934125.1	+	666	73131	73140	9	3	116.93609	0	0	1	73134.3333333333	73131	73140	8h, 6h	C6, PC_12
LT934125.1	+	667	73208	73222	14	2	85.586162	0	0	2.58496250072116	73215	73208	73222	8h, 6h	C6, PC_12
LT934125.1	+	668	73321	73321	0	1	40.594301	0	0	0	73321	73321	73321	4h	PK_15
LT934125.1	+	669	73376	73376	0	1	1540.832049	0	0	0	73376	73376	73376	1h	C6
LT934125.1	+	670	73422	73422	0	1	16.129162	0	0	0	73422	73422	73422	6h	PK_15
LT934125.1	+	671	73531	73551	20	2	132.66555	0	0	0	73541	73531	73551	8h, 4h	C6, PC_12
LT934125.1	+	672	73608	73608	0	1	32.2841	0	0	0	73608	73608	73608	8h	C6
LT934125.1	+	673	73673	73676	3	3	99.529432	0	0	0	73675	73673	73676	8h, 6h, 4h	C6, PC_12, PK_15
LT934125.1	+	674	73711	73711	0	1	31.349928	0	0	0	73711	73711	73711	8h	PC_12
LT934125.1	+	675	73783	73783	0	1	40.594301	0	0	0	73783	73783	73783	4h	PK_15
LT934125.1	+	676	73840	73840	0	1	31.349928	0	0	0	73840	73840	73840	8h	PC_12
LT934125.1	+	677	73935	73935	0	1	31.349928	0	0	0	73935	73935	73935	8h	PC_12
LT934125.1	+	678	73962	73982	20	2	58.935131	0	0	0	73972	73962	73982	8h, 6h	C6, PC_12
LT934125.1	+	679	74021	74021	0	1	16.129162	0	0	0	74021	74021	74021	6h	PK_15
LT934125.1	+	680	74113	74127	14	2	552.137106	0	0	0	74120	74113	74127	4h, 6h	C6, PC_12
LT934125.1	+	681	74191	74192	1	3	133.875737	0	0	0	74191.6666666667	74191	74192	12h, 6h	C6, PC_12
LT934125.1	+	682	74241	74258	17	2	63.634028	0	0	0	74249.5	74241	74258	8h	C6, PC_12
LT934125.1	+	683	74326	74335	9	2	557.770175	0	0	0	74330.5	74326	74335	4h, 8h	C6
LT934125.1	+	684	74396	74408	2	21	279757.131645	0.937779167001154	0.937779167001154	4.15360118451565	74401.0476190476	74400	74402	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	685	74456	74471	15	2	37.92372	0	0	0	74463.5	74456	74471	12h, 6h	PK_15
LT934125.1	+	686	74506	74515	8	3	177.463302	0	0	3.32192809488736	74509.6666666667	74506	74514	6h, 8h	C6, PC_12
LT934125.1	+	687	74556	74573	17	3	89.007563	0	0	0	74566.3333333333	74556	74573	8h, 4h, 6h	C6, PK_15
LT934125.1	+	688	74629	74795	148	9	725.528129	0	0	16.3409461456526	74676.3333333333	74629	74777	6h, 8h, 4h, 12h	C6, PC_12, PK_15
LT934125.1	+	689	74833	74839	6	4	99.904513	0	0	2.79059561486448	74837.5	74833	74839	12h, 4h, 8h	C6, PK_15
LT934125.1	+	690	74876	74981	105	7	477.645981	0	0	6.22881869049588	74938.7142857143	74876	74981	6h, 8h, 4h, 12h	C6, PC_12, PK_15
LT934125.1	+	691	75011	75011	0	1	26.651031	0	0	0	75011	75011	75011	6h	PC_12
LT934125.1	+	692	75058	75077	17	3	161.432395	0	0	2.58496250072116	75066.6666666667	75058	75075	8h, 4h	PC_12, PK_15
LT934125.1	+	693	75108	75108	0	1	100.38145	0	0	0	75108	75108	75108	4h	PC_12
LT934125.1	+	694	75133	75155	21	11	1734.162014	0	0	2.72580293041707	75147.4545454546	75133	75154	12h, 8h, 2.5h, 6h, 2h, 4h	C6, PC_12, PK_15
LT934125.1	+	695	75183	75227	44	7	1038.780983	0	0	2.91092892308965	75201.7142857143	75183	75227	6h, 8h, 2.5h, 4h	C6, PC_12, PK_15
LT934125.1	+	696	75262	75271	0	4	249.349522	0	0	3.17056110286779	75262	75262	75262	6h, 8h, 12h	PC_12, PK_15
LT934125.1	+	697	75288	75318	30	7	3476.923901	0	0	0	75300.4285714286	75288	75318	6h, 8h, 2h, 12h	C6, NRK, PC_12, PK_15
LT934125.1	+	698	75355	75384	27	11	1876.491611	0	0	7.68771237954945	75375.5454545455	75355	75382	12h, 2h, 8h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	699	75417	75441	15	4	328.038748	0	0	6.38450693475967	75434.5	75426	75441	6h, 8h, 12h	C6, PC_12
LT934125.1	+	700	75473	75538	49	7	304.397111	0	0	5.85798099512757	75490.8571428572	75473	75522	6h, 8h, 12h, 4h	C6, PC_12, PK_15
LT934125.1	+	701	75653	75655	0	8	321.892849	0	0	1.58496250072116	75653	75653	75653	12h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	702	76263	76266	3	2	58.000959	0	0	0	76264.5	76263	76266	6h, 8h	PC_12
LT934125.1	+	703	76674	76689	0	14	19981.619839	0	0	4.37064027170491	76683	76683	76683	12h, 1h, 6h, 8h, 2h, 4h	C6, PC_12, PK_15
LT934125.1	+	704	76748	76749	1	2	135.349175	0	0	0	76748.5	76748	76749	12h, 4h	C6, PC_12
LT934125.1	+	705	76849	76849	0	1	31.349928	0	0	0	76849	76849	76849	8h	PC_12
LT934125.1	+	706	76891	76914	23	2	3096.464749	0	0	0	76902.5	76891	76914	6h, 1h	C6, PK_15
LT934125.1	+	707	76990	76993	2	16	14004.360142	0	0	1.4554644632992	76990.125	76990	76992	12h, 2h, 6h, 8h, 1.5h, 2.5h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	708	77045	77058	13	2	112.895102	0	0	0	77051.5	77045	77058	6h	C6, PC_12
LT934125.1	+	709	77169	77169	0	1	31.349928	0	0	0	77169	77169	77169	8h	PC_12
LT934125.1	+	710	77226	77246	20	2	118.528171	0	0	0	77236	77226	77246	6h, 8h	C6
LT934125.1	+	711	77289	77289	0	1	86.244071	0	0	0	77289	77289	77289	6h	C6
LT934125.1	+	712	77426	77426	0	1	32.2841	0	0	0	77426	77426	77426	8h	C6
LT934125.1	+	713	77530	77552	22	4	244.62648	0	0	0	77538.75	77530	77552	6h, 4h, 8h	C6, PC_12
LT934125.1	+	714	77750	77760	10	2	58.000959	0	0	0	77755	77750	77760	6h, 8h	PC_12
LT934125.1	+	715	77789	77789	0	1	32.2841	0	0	0	77789	77789	77789	8h	C6
LT934125.1	+	716	77844	77844	0	1	667.111408	0	0	0	77844	77844	77844	2h	PC_12
LT934125.1	+	717	77875	77896	21	3	159.316581	0	0	0	77886.3333333333	77875	77896	8h, 4h, 6h	C6, PC_12
LT934125.1	+	718	77933	77933	0	1	86.244071	0	0	0	77933	77933	77933	6h	C6
LT934125.1	+	719	77987	77987	0	1	40.594301	0	0	0	77987	77987	77987	4h	PK_15
LT934125.1	+	720	78035	78051	9	18	44567.438093	1.58496250072116	1.58496250072116	8.77345416168987	78040.8888888889	78035	78044	12h, 1h, 2h, 4h, 6h, 8h, 1.5h	C6, PC_12, PK_15
LT934125.1	+	721	78137	78137	0	1	31.349928	0	0	0	78137	78137	78137	8h	PC_12
LT934125.1	+	722	78228	78300	54	5	279.823287	0	0	9.50977500432694	78253.6	78228	78282	6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	723	78329	78332	3	2	77.726152	0	0	2	78330.5	78329	78332	8h	C6, PK_15
LT934125.1	+	724	78367	78367	0	1	100.38145	0	0	0	78367	78367	78367	4h	PC_12
LT934125.1	+	725	78429	78436	7	3	231.423272	0	0	0	78433.6666666667	78429	78436	6h, 8h	C6, PC_12
LT934125.1	+	726	78481	78481	0	1	32.2841	0	0	0	78481	78481	78481	8h	C6
LT934125.1	+	727	78516	78526	10	3	124.274792	0	0	3.16992500144231	78522	78516	78526	12h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	728	78597	78622	25	4	176.52913	0	0	0	78606.75	78597	78622	6h, 8h	C6, PC_12
LT934125.1	+	729	78653	78653	0	1	1540.832049	0	0	0	78653	78653	78653	1h	C6
LT934125.1	+	730	78711	78719	8	2	84.65199	0	0	2.58496250072116	78715	78711	78719	6h, 8h	PC_12
LT934125.1	+	731	78749	78776	27	5	323.13795	0	0	2	78763.6	78749	78776	6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	732	78814	78843	29	9	523.989343	0	0	1.94190119066525	78826.1111111111	78814	78843	12h, 6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	733	78880	78880	0	1	740.19245	0	0	0	78880	78880	78880	2.5h	PC_12
LT934125.1	+	734	78913	78930	17	3	102.660879	0	0	2.32192809488736	78919.3333333333	78913	78930	8h, 6h, 12h	C6, PC_12, PK_15
LT934125.1	+	735	78969	79024	51	8	391.852154	0	0	5.86033587508848	79002.125	78969	79020	12h, 6h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	736	79051	79070	19	5	280.467587	0	0	0.91829583405449	79060.8	79051	79070	8h, 4h	C6, PC_12, PK_15
LT934125.1	+	737	79126	79150	20	8	1565.516194	0	0	3	79141.25	79126	79146	2h, 6h, 8h, 12h	C6, PC_12, PK_15
LT934125.1	+	738	79203	79269	66	11	1432.938303	0	0	5.55458885167764	79253.7272727273	79203	79269	12h, 8h, 2h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	739	79315	79343	28	5	180.239361	0	0	3.2728570057199	79324	79315	79343	12h, 8h, 4h	C6, PC_12, PK_15
LT934125.1	+	740	79397	79397	0	1	667.111408	0	0	0	79397	79397	79397	2h	PC_12
LT934125.1	+	741	79428	79465	4	23	457878.821009	0	0	3.43348461099499	79443.8260869565	79440	79444	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	742	79509	79533	10	10	2106.35271	0	0	6.33064178299978	79520	79517	79527	12h, 2.5h, 4h, 6h, 8h, 2h	C6, PC_12, PK_15
LT934125.1	+	743	79584	79749	165	18	13682.293163	0	0	17.639052990679	79633.5	79584	79749	12h, 1h, 2h, 6h, 8h, 1.5h, 2.5h, 4h	C6, PC_12, PK_15
LT934125.1	+	744	79767	79807	5	11	7621.02498	0	0	13.1371068955003	79781.4545454546	79781	79786	12h, 8h, 2h, 1h, 4h, 6h	C6, NRK, PC_12, PK_15
LT934125.1	+	745	79831	79884	53	6	499.354406	0	0	12.699128798531	79861.6666666667	79831	79884	8h, 12h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	746	80305	80305	0	1	31.349928	0	0	0	80305	80305	80305	8h	PC_12
LT934125.1	+	747	80368	80368	0	1	40.594301	0	0	0	80368	80368	80368	4h	PK_15
LT934125.1	+	748	80543	80543	0	1	86.244071	0	0	0	80543	80543	80543	6h	C6
LT934125.1	+	749	80693	80693	0	1	26.651031	0	0	0	80693	80693	80693	6h	PC_12
LT934125.1	+	750	80742	80742	0	1	31.349928	0	0	0	80742	80742	80742	8h	PC_12
LT934125.1	+	751	80785	80785	0	1	31.349928	0	0	0	80785	80785	80785	8h	PC_12
LT934125.1	+	752	81081	81084	1	11	5854.847138	0	0	2.74190118890934	81081.9090909091	81081	81082	12h, 6h, 8h, 1h, 4h, 2h	C6, PC_12, PK_15
LT934125.1	+	753	81332	81336	4	2	126.908502	0	0	2.28762889325348	81334	81332	81336	12h, 8h	PC_12
LT934125.1	+	754	81436	81437	0	8	382.385626	0	0	1	81436	81436	81436	12h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	755	81477	81482	4	3	285.469604	0	0	3.68016895976738	81479.3333333333	81477	81481	6h, 8h	C6, PK_15
LT934125.1	+	756	81577	81577	0	1	32.2841	0	0	0	81577	81577	81577	8h	C6
LT934125.1	+	757	81671	81671	0	1	362.056481	0	0	0	81671	81671	81671	2h	PK_15
LT934125.1	+	758	81739	81739	0	1	26.651031	0	0	0	81739	81739	81739	6h	PC_12
LT934125.1	+	759	81829	81830	1	2	66.317653	0	0	0	81829.5	81829	81830	12h, 8h	C6, PC_12
LT934125.1	+	760	81885	81885	0	1	26.651031	0	0	0	81885	81885	81885	6h	PC_12
LT934125.1	+	761	81965	81965	0	1	40.594301	0	0	0	81965	81965	81965	4h	PK_15
LT934125.1	+	762	82008	82008	0	1	40.594301	0	0	0	82008	82008	82008	4h	PK_15
LT934125.1	+	763	82039	82039	0	1	32.2841	0	0	0	82039	82039	82039	8h	C6
LT934125.1	+	764	82081	82102	21	2	63.634028	0	0	0	82091.5	82081	82102	8h	C6, PC_12
LT934125.1	+	765	82249	82249	0	1	62.699856	0	0	0	82249	82249	82249	8h	PC_12
LT934125.1	+	766	82342	82342	0	1	31.349928	0	0	0	82342	82342	82342	8h	PC_12
LT934125.1	+	767	82401	82424	23	2	71.944229	0	0	0	82412.5	82401	82424	8h, 4h	PC_12, PK_15
LT934125.1	+	768	82471	82476	5	6	4605.426093	0	0	1.8365916735832	82472.1666666667	82471	82476	2h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	769	82734	82734	0	1	26.651031	0	0	0	82734	82734	82734	6h	PC_12
LT934125.1	+	770	82790	82818	28	3	785.639579	0	0	0	82807	82790	82818	6h, 8h, 2h	C6, PC_12
LT934125.1	+	771	83125	83134	6	4	232.194982	0	0	2	83129.5	83125	83131	8h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	772	83421	83424	3	2	58.935131	0	0	0	83422.5	83421	83424	8h, 6h	C6, PC_12
LT934125.1	+	773	83634	83634	0	1	26.651031	0	0	0	83634	83634	83634	6h	PC_12
LT934125.1	+	774	83685	83685	0	1	32.2841	0	0	0	83685	83685	83685	8h	C6
LT934125.1	+	775	83789	83794	4	8	1448.209977	0	0	2.58496250072116	83791.75	83789	83793	12h, 4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	776	83975	83983	5	15	11680.045158	0	0	5.03021109484744	83976.5333333333	83975	83980	12h, 4h, 6h, 8h, 1h, 2h	C6, PC_12, PK_15
LT934125.1	+	777	84072	84072	0	1	31.349928	0	0	0	84072	84072	84072	8h	PC_12
LT934125.1	+	778	84134	84182	48	4	507.235683	0	0	0	84154.25	84134	84182	6h, 8h, 2h	C6, PC_12, PK_15
LT934125.1	+	779	84212	84218	6	2	58.935131	0	0	0	84215	84212	84218	8h, 6h	C6, PC_12
LT934125.1	+	780	84251	84278	27	3	153.489403	0	0	0	84264.3333333333	84251	84278	6h, 4h	C6, PC_12, PK_15
LT934125.1	+	781	84318	84339	21	3	98.59526	0	0	0	84326.6666666667	84318	84339	6h, 8h, 4h	PC_12, PK_15
LT934125.1	+	782	84380	84380	0	2	388.707512	0	0	0	84380	84380	84380	6h, 2h	PC_12, PK_15
LT934125.1	+	783	84449	84449	0	1	31.349928	0	0	0	84449	84449	84449	8h	PC_12
LT934125.1	+	784	84494	84494	0	1	32.2841	0	0	0	84494	84494	84494	8h	C6
LT934125.1	+	785	84553	84553	0	1	32.2841	0	0	0	84553	84553	84553	8h	C6
LT934125.1	+	786	84587	84587	0	1	26.651031	0	0	0	84587	84587	84587	6h	PC_12
LT934125.1	+	787	84645	84645	0	2	60.25828	0	0	0	84645	84645	84645	12h, 8h	C6
LT934125.1	+	788	84715	84771	56	3	900.158408	0	0	5.52356195605701	84741.3333333333	84715	84771	8h, 2h, 4h	C6, PC_12
LT934125.1	+	789	84810	84810	0	1	100.38145	0	0	0	84810	84810	84810	4h	PC_12
LT934125.1	+	790	84865	84873	8	2	71.944229	0	0	0	84869	84865	84873	8h, 4h	PC_12, PK_15
LT934125.1	+	791	84917	84930	13	2	58.935131	0	0	0	84923.5	84917	84930	8h, 6h	C6, PC_12
LT934125.1	+	792	84974	85000	26	6	848.624025	0	0	3.32192809488736	84988.3333333333	84974	85000	4h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	793	85044	85110	66	6	1480.593451	0	0	5.4594316186373	85080.5	85044	85110	2h, 6h, 8h, 4h	C6, PC_12
LT934125.1	+	794	85270	85301	31	3	796.915913	0	0	0	85286.3333333333	85270	85301	2.5h, 4h, 6h	PC_12, PK_15
LT934125.1	+	795	85368	85371	3	2	1696.279296	0	0	0	85369.5	85368	85371	2h	PC_12, PK_15
